Label	Precision	Recall
vegetal	0.6606	0.8869
fruite	0.6580	0.8219
frais	0.6493	0.8317
vegetal_vert	0.5918	0.8177
doux	0.4734	0.9322
gras	0.4416	0.9226
floral	0.4660	0.8817
boise	0.4536	0.8121
vert	0.4159	0.8065
aldehyde	0.2947	0.8569
chimique	0.2613	0.8283
empyreumatique	0.3812	0.8275
balsamique	0.2139	0.9677
aldehyde_frais	0.2536	0.7760
fruit_exotique	0.2343	0.9023
herbe	0.2240	0.7940
legume	0.2597	0.7780
fermentaire	0.1835	0.9537
phenole	0.2814	0.7731
epice	0.2080	0.7860
fleur_d_arbuste	0.1945	0.9275
cuit	0.2508	0.8182
terreux	0.1510	0.8760
fruit_sec	0.1473	0.9304
fleur_du_jardin	0.1718	0.8892
agrume	0.2284	0.8267
oleagineux	0.1451	0.9552
lactique	0.1332	0.9701
soufre	0.3666	0.8969
plante_aromatique	0.1392	0.8456
animal	0.1071	0.8930
fruit_a_coque	0.1588	0.8264
moisi	0.1027	0.9612
fruit_a_pepins	0.1900	0.8413
torrefie	0.1761	0.8930
medicinal	0.1887	0.7727
vegetal_sec	0.0918	0.9561
rose	0.1243	0.9286
huile	0.1003	0.9189
lactone	0.0909	0.9457
menthe	0.2707	0.6934
bois	0.2176	0.7762
creme	0.0737	0.9615
boissons_alcoolisees	0.1117	0.9096
sucre_cuit	0.1049	0.7647
baie	0.0959	0.7605
poudre	0.1122	0.8598
viande_cuite	0.1587	0.9032
pomme	0.1432	0.8421
malte	0.1016	0.9200
mielle	0.0870	0.8286
solvant	0.1212	0.8797
ananas	0.0922	0.9308
fruit_rouge	0.0860	0.8217
coumarine	0.0567	0.9685
caramel	0.0921	0.8651
mineral	0.0513	0.9440
resineux	0.1705	0.8387
alliace	0.2695	0.9680
fruit_a_noyau	0.0627	0.9274
metal	0.0531	0.9262
metallique	0.0514	0.9412
peponide	0.1004	0.6937
melon	0.1024	0.6972
brule	0.0980	0.9259
feuille	0.0685	0.6132
alcool_de_fut	0.0831	0.8942
ether	0.0920	0.9314
boisson_fermentee	0.0604	0.9300
camphre	0.1508	0.7600
miel	0.0689	0.8265
citronne	0.0894	0.7396
racine	0.0453	0.7708
oignon	0.2399	0.9896
crucifere	0.0905	0.8105
lacte	0.0383	0.9681
fleur_d_arbre	0.0696	0.8191
vin	0.0608	0.9022
fromage	0.0634	0.9444
poire	0.0885	0.8989
banane	0.0824	0.8851
champignon	0.0431	0.9425
cafe	0.0844	0.9176
cacao	0.0576	0.9286
musque	0.1022	0.8354
savon	0.0477	0.9231
beurre	0.0398	0.9740
noix_de_coco	0.0400	0.9868
anise	0.0609	0.8219
pin	0.1124	0.9315
vanille	0.0703	0.9306
jasmin	0.0410	0.9722
ambre	0.0684	0.9167
ail	0.1611	1.0000
musc	0.1401	0.8806
cereale	0.0567	0.9104
peche	0.0353	0.9552
cerise	0.0562	0.8485
violette	0.0660	0.7213
rhum	0.0559	0.8000

Mean Precision: 0.1648
