Label	Precision	Recall
vegetal	0.6609	0.8765
fruite	0.6101	0.9374
frais	0.6164	0.8983
vegetal_vert	0.5580	0.8971
doux	0.4481	0.9848
gras	0.4594	0.8492
floral	0.4210	0.9670
boise	0.3836	0.9692
vert	0.4049	0.8030
aldehyde	0.2682	0.9461
chimique	0.2646	0.9052
empyreumatique	0.4199	0.7785
balsamique	0.2027	0.9943
aldehyde_frais	0.2125	0.9562
fruit_exotique	0.2277	0.9066
herbe	0.1911	0.9635
legume	0.3778	0.5242
fermentaire	0.2259	0.7423
phenole	0.2223	0.9118
epice	0.1727	0.9277
fleur_d_arbuste	0.1821	0.9772
cuit	0.2735	0.7812
terreux	0.1745	0.7784
fruit_sec	0.1860	0.8146
fleur_du_jardin	0.1607	0.9631
agrume	0.2013	0.9060
oleagineux	0.2031	0.8193
lactique	0.1594	0.8925
soufre	0.6272	0.7483
plante_aromatique	0.1225	0.9296
animal	0.1322	0.7519
fruit_a_coque	0.1859	0.7547
moisi	0.1266	0.7481
fruit_a_pepins	0.1423	0.9286
torrefie	0.2125	0.7851
medicinal	0.1423	0.9212
vegetal_sec	0.0862	0.9912
rose	0.1233	0.9509
huile	0.1346	0.7748
lactone	0.0991	0.9095
menthe	0.1407	0.9242
bois	0.1194	0.9381
creme	0.0788	0.9176
boissons_alcoolisees	0.1362	0.8371
sucre_cuit	0.0921	0.9298
baie	0.0625	0.9818
poudre	0.0779	0.9451
viande_cuite	0.2411	0.7922
pomme	0.1225	0.9603
malte	0.1115	0.7867
mielle	0.0640	0.9429
solvant	0.2231	0.6541
ananas	0.1081	0.9380
fruit_rouge	0.0570	0.9845
coumarine	0.0731	0.9528
caramel	0.1047	0.8492
mineral	0.0665	0.8240
resineux	0.0959	0.9355
alliace	0.4346	0.8306
fruit_a_noyau	0.0621	0.9512
metal	0.0702	0.7787
metallique	0.0674	0.7983
peponide	0.0744	0.9000
melon	0.0732	0.8991
brule	0.1110	0.8879
feuille	0.0522	0.8774
alcool_de_fut	0.0992	0.8365
ether	0.1725	0.7255
boisson_fermentee	0.0744	0.8600
camphre	0.0817	0.9600
miel	0.0435	0.9694
citronne	0.0617	0.9375
racine	0.0464	0.8333
oignon	0.3704	0.8421
crucifere	0.1470	0.6489
lacte	0.0434	0.9149
fleur_d_arbre	0.0478	0.9149
vin	0.0774	0.8696
fromage	0.0827	0.8444
poire	0.0820	0.9551
banane	0.0763	0.9310
champignon	0.0652	0.6628
cafe	0.1106	0.8824
cacao	0.0613	0.8929
musque	0.0954	0.8987
savon	0.0411	0.9487
beurre	0.0556	0.8831
noix_de_coco	0.0659	0.9067
anise	0.0359	0.9865
pin	0.0882	0.9726
vanille	0.0535	0.9444
jasmin	0.0420	0.9722
ambre	0.0593	0.9718
ail	0.2963	0.8235
musc	0.0938	0.9552
cereale	0.0826	0.8358
peche	0.0426	0.9552
cerise	0.0423	0.9231
violette	0.0352	0.9836
rhum	0.0540	0.8833

Mean Precision: 0.1687
