Label	Precision	Recall
vegetal	0.6598	0.8401
fruite	0.5893	0.9486
frais	0.6197	0.8433
vegetal_vert	0.5572	0.8699
doux	0.4305	0.9984
gras	0.4249	0.9877
floral	0.4106	0.9680
boise	0.3818	0.9403
vert	0.3647	0.8793
aldehyde	0.2823	0.8653
chimique	0.2176	0.9651
empyreumatique	0.3238	0.8775
balsamique	0.1899	0.9335
aldehyde_frais	0.2054	0.9422
fruit_exotique	0.2116	0.8875
herbe	0.1875	0.9464
legume	0.2192	0.8260
fermentaire	0.1682	0.8965
phenole	0.2105	0.8770
epice	0.1710	0.9277
fleur_d_arbuste	0.1593	0.9823
cuit	0.2152	0.8307
terreux	0.1336	0.9974
fruit_sec	0.1426	0.8904
fleur_du_jardin	0.1481	0.9545
agrume	0.1835	0.9402
oleagineux	0.1451	0.8886
lactique	0.1340	0.8149
soufre	0.2762	0.8828
plante_aromatique	0.1141	0.9261
animal	0.0918	0.9963
fruit_a_coque	0.1490	0.8377
moisi	0.0992	0.9109
fruit_a_pepins	0.1724	0.7143
torrefie	0.1547	0.8926
medicinal	0.1190	0.8714
vegetal_sec	0.0824	0.9956
rose	0.0965	0.9821
huile	0.1081	0.7928
lactone	0.0834	0.9683
menthe	0.1234	0.8863
bois	0.1223	0.8762
creme	0.0650	0.9725
boissons_alcoolisees	0.0991	0.7584
sucre_cuit	0.0808	0.8596
baie	0.0665	0.9212
poudre	0.0737	0.9695
viande_cuite	0.0870	0.9156
pomme	0.1168	0.8212
malte	0.0822	0.9000
mielle	0.0631	0.9143
solvant	0.0861	0.8271
ananas	0.0814	0.8837
fruit_rouge	0.0462	0.9922
coumarine	0.0483	0.9764
caramel	0.0720	0.9048
mineral	0.0459	0.9520
resineux	0.0876	0.8871
alliace	0.2100	0.9516
fruit_a_noyau	0.0499	0.9512
metal	0.0414	1.0000
metallique	0.0408	0.9832
peponide	0.0864	0.8000
melon	0.0801	0.8073
brule	0.0762	0.9439
feuille	0.0397	1.0000
alcool_de_fut	0.0604	0.7500
ether	0.0854	0.7647
boisson_fermentee	0.0541	0.8800
camphre	0.0605	0.9200
miel	0.0379	0.9796
citronne	0.0501	0.9479
racine	0.0326	0.9792
oignon	0.1727	0.9579
crucifere	0.0679	0.8298
lacte	0.0327	1.0000
fleur_d_arbre	0.0417	0.9574
vin	0.0506	0.9130
fromage	0.0644	0.8444
poire	0.0781	0.8652
banane	0.0737	0.7586
champignon	0.0381	0.9419
cafe	0.0645	0.9529
cacao	0.0440	0.9167
musque	0.0488	0.8734
savon	0.0504	0.8333
beurre	0.0295	1.0000
noix_de_coco	0.0305	1.0000
anise	0.0353	0.7703
pin	0.0557	0.9589
vanille	0.0406	0.9167
jasmin	0.0356	0.9722
ambre	0.0504	0.9577
ail	0.0955	1.0000
musc	0.0510	0.9254
cereale	0.0415	0.9403
peche	0.0308	0.9552
cerise	0.0363	0.8615
violette	0.0317	0.9180
rhum	0.0316	0.8500

Mean Precision: 0.1351
