Label	Precision	Recall
vegetal	0.6342	0.9428
fruite	0.5746	0.9795
frais	0.5922	0.9319
vegetal_vert	0.5455	0.9308
doux	0.4417	0.9832
gras	0.4316	0.9795
floral	0.4183	0.9509
boise	0.3905	0.9702
vert	0.3634	0.9243
aldehyde	0.2717	0.9382
chimique	0.2286	0.9667
empyreumatique	0.3747	0.8154
balsamique	0.1992	0.9924
aldehyde_frais	0.2171	0.9488
fruit_exotique	0.1893	0.9660
herbe	0.1950	0.9462
legume	0.3310	0.6233
fermentaire	0.1714	0.9576
phenole	0.2502	0.8770
epice	0.1810	0.8735
fleur_d_arbuste	0.1767	0.9671
cuit	0.2299	0.8281
terreux	0.1522	0.8968
fruit_sec	0.1436	0.9610
fleur_du_jardin	0.1553	0.9631
agrume	0.1901	0.8847
oleagineux	0.1482	0.9313
lactique	0.1254	0.9760
soufre	0.5564	0.7828
plante_aromatique	0.1244	0.9324
animal	0.1494	0.6481
fruit_a_coque	0.1628	0.8151
moisi	0.0992	0.9533
fruit_a_pepins	0.1260	0.9762
torrefie	0.2100	0.8471
medicinal	0.1644	0.8672
vegetal_sec	0.0840	0.9868
rose	0.1265	0.9464
huile	0.1070	0.9095
lactone	0.0832	0.9818
menthe	0.1833	0.8104
bois	0.1619	0.8469
creme	0.0682	0.9890
boissons_alcoolisees	0.0952	0.9497
sucre_cuit	0.0823	0.9529
baie	0.0643	0.9880
poudre	0.1054	0.8841
viande_cuite	0.2379	0.7662
pomme	0.1005	1.0000
malte	0.1043	0.8867
mielle	0.0904	0.8786
solvant	0.1547	0.7652
ananas	0.0732	0.9845
fruit_rouge	0.0547	0.9609
coumarine	0.0539	0.9840
caramel	0.0882	0.9120
mineral	0.0610	0.8226
resineux	0.1467	0.8710
alliace	0.3588	0.8710
fruit_a_noyau	0.0517	0.9919
metal	0.0589	0.8182
metallique	0.0572	0.8151
peponide	0.0764	0.8636
melon	0.0801	0.8716
brule	0.1181	0.8598
feuille	0.0554	0.7905
alcool_de_fut	0.0692	0.9135
ether	0.1256	0.8416
boisson_fermentee	0.0533	0.9600
camphre	0.1528	0.7700
miel	0.0567	0.9175
citronne	0.0678	0.8333
racine	0.0468	0.8438
oignon	0.2915	0.9053
crucifere	0.1149	0.7447
lacte	0.0361	0.9892
fleur_d_arbre	0.0607	0.8602
vin	0.0536	0.9674
fromage	0.0629	0.9326
poire	0.0622	0.9545
banane	0.0584	0.9767
champignon	0.0504	0.8953
cafe	0.1131	0.8118
cacao	0.0561	0.9405
musque	0.2886	0.7342
savon	0.0379	0.9481
beurre	0.0384	0.9868
noix_de_coco	0.0389	0.9600
anise	0.0378	0.9041
pin	0.0949	0.9178
vanille	0.0510	0.9583
jasmin	0.0334	0.9861
ambre	0.0886	0.8732
ail	0.2290	0.8824
musc	0.2908	0.8507
cereale	0.0775	0.8657
peche	0.0304	1.0000
cerise	0.0359	0.8939
violette	0.0442	0.9167
rhum	0.0415	0.9333

Mean Precision: 0.1609
