Label	Precision	Recall
vegetal	0.6687	0.8721
fruite	0.6247	0.9057
frais	0.6299	0.8625
vegetal_vert	0.5797	0.8658
doux	0.4595	0.9568
gras	0.4496	0.9254
floral	0.4498	0.9302
boise	0.4141	0.9095
vert	0.3877	0.8686
aldehyde	0.2870	0.9065
chimique	0.2365	0.9300
empyreumatique	0.3654	0.8356
balsamique	0.2095	0.9829
aldehyde_frais	0.2339	0.9213
fruit_exotique	0.2315	0.9172
herbe	0.2094	0.9204
legume	0.2721	0.7797
fermentaire	0.1978	0.8147
phenole	0.2306	0.8886
epice	0.1866	0.8993
fleur_d_arbuste	0.1966	0.9418
cuit	0.2394	0.8099
terreux	0.1483	0.9418
fruit_sec	0.1599	0.9081
fleur_du_jardin	0.1659	0.9403
agrume	0.2046	0.8530
oleagineux	0.1632	0.8985
lactique	0.1546	0.9162
soufre	0.5098	0.8069
plante_aromatique	0.1363	0.8434
animal	0.1200	0.7963
fruit_a_coque	0.1537	0.8415
moisi	0.1066	0.8949
fruit_a_pepins	0.1568	0.9365
torrefie	0.1833	0.8802
medicinal	0.1418	0.9129
vegetal_sec	0.0882	0.9781
rose	0.1286	0.9286
huile	0.1280	0.8281
lactone	0.0987	0.9182
menthe	0.1633	0.8341
bois	0.1773	0.8134
creme	0.0848	0.9286
boissons_alcoolisees	0.1186	0.8715
sucre_cuit	0.0893	0.8647
baie	0.0719	0.9701
poudre	0.0968	0.8963
viande_cuite	0.2039	0.8052
pomme	0.1169	0.9338
malte	0.1046	0.9133
mielle	0.0862	0.8786
solvant	0.1301	0.8182
ananas	0.0958	0.9302
fruit_rouge	0.0573	0.9609
coumarine	0.0613	0.9360
caramel	0.0919	0.8960
mineral	0.0537	0.8790
resineux	0.1247	0.8629
alliace	0.3333	0.9516
fruit_a_noyau	0.0676	0.9350
metal	0.0554	0.9008
metallique	0.0560	0.8992
peponide	0.0800	0.8455
melon	0.0817	0.8532
brule	0.0944	0.9346
feuille	0.0536	0.9238
alcool_de_fut	0.0852	0.8942
ether	0.1002	0.8416
boisson_fermentee	0.0608	0.9100
camphre	0.0905	0.8700
miel	0.0583	0.8866
citronne	0.0619	0.9479
racine	0.0390	0.9792
oignon	0.2615	0.9579
crucifere	0.0930	0.8085
lacte	0.0434	0.8925
fleur_d_arbre	0.0545	0.8710
vin	0.0646	0.9022
fromage	0.0726	0.8652
poire	0.0749	0.9205
banane	0.0724	0.9070
champignon	0.0482	0.8023
cafe	0.0871	0.9294
cacao	0.0578	0.9524
musque	0.1329	0.8228
savon	0.0479	0.8571
beurre	0.0518	0.9211
noix_de_coco	0.0559	0.9200
anise	0.0375	0.9589
pin	0.0882	0.9452
vanille	0.0613	0.9167
jasmin	0.0432	0.9722
ambre	0.0698	0.9296
ail	0.1970	0.9706
musc	0.1481	0.8955
cereale	0.0614	0.8657
peche	0.0412	0.9545
cerise	0.0375	0.9091
violette	0.0399	0.9333
rhum	0.0503	0.8667

Mean Precision: 0.1605
