Label	Precision	Recall
vegetal	0.6397	0.9055
fruite	0.5809	0.9746
frais	0.6077	0.9152
vegetal_vert	0.5575	0.8935
doux	0.4459	0.9800
gras	0.4308	0.9697
floral	0.4318	0.9482
boise	0.4052	0.9461
vert	0.3517	0.9305
aldehyde	0.2853	0.9255
chimique	0.2316	0.9517
empyreumatique	0.3413	0.8842
balsamique	0.2007	0.9962
aldehyde_frais	0.2231	0.9283
fruit_exotique	0.1899	0.9809
herbe	0.2022	0.9442
legume	0.3000	0.7269
fermentaire	0.1698	0.9537
phenole	0.2701	0.8121
epice	0.1834	0.9068
fleur_d_arbuste	0.1818	0.9696
cuit	0.2235	0.9010
terreux	0.1518	0.8971
fruit_sec	0.1399	0.9494
fleur_du_jardin	0.1616	0.9318
agrume	0.2464	0.7835
oleagineux	0.1449	0.9307
lactique	0.1209	0.9910
soufre	0.5765	0.7793
plante_aromatique	0.1585	0.7782
animal	0.1897	0.5741
fruit_a_coque	0.1415	0.8679
moisi	0.1082	0.9031
fruit_a_pepins	0.1149	0.9722
torrefie	0.1680	0.9298
medicinal	0.1903	0.7967
vegetal_sec	0.0865	0.9825
rose	0.1221	0.9286
huile	0.1012	0.9009
lactone	0.0851	0.9864
menthe	0.2920	0.6919
bois	0.2129	0.7524
creme	0.0647	0.9945
boissons_alcoolisees	0.0897	0.9607
sucre_cuit	0.0685	1.0000
baie	0.0623	0.9818
poudre	0.0931	0.9024
viande_cuite	0.2432	0.8117
pomme	0.0900	0.9934
malte	0.0866	0.9400
mielle	0.0637	0.9357
solvant	0.1298	0.8120
ananas	0.0653	0.9845
fruit_rouge	0.0498	1.0000
coumarine	0.0577	1.0000
caramel	0.0633	0.9683
mineral	0.0589	0.8880
resineux	0.1985	0.6613
alliace	0.3452	0.9355
fruit_a_noyau	0.0522	0.9837
metal	0.0597	0.8607
metallique	0.0572	0.8908
peponide	0.0727	0.8818
melon	0.0715	0.8807
brule	0.1086	0.9065
feuille	0.0509	0.9434
alcool_de_fut	0.0606	0.9712
ether	0.0913	0.8922
boisson_fermentee	0.0528	0.9800
camphre	0.1590	0.5900
miel	0.0404	0.9796
citronne	0.1161	0.6771
racine	0.0358	0.9583
oignon	0.2727	0.9474
crucifere	0.1014	0.7872
lacte	0.0344	1.0000
fleur_d_arbre	0.0542	0.8936
vin	0.0530	0.9457
fromage	0.0617	0.9222
poire	0.0636	0.9775
banane	0.0521	0.9885
champignon	0.0505	0.8372
cafe	0.1046	0.8824
cacao	0.0472	0.9762
musque	0.2932	0.7089
savon	0.0500	0.8718
beurre	0.0340	1.0000
noix_de_coco	0.0418	0.9600
anise	0.0322	0.9865
pin	0.1574	0.6575
vanille	0.0469	0.9722
jasmin	0.0344	0.9722
ambre	0.1216	0.8169
ail	0.2178	0.9706
musc	0.2842	0.8060
cereale	0.0732	0.8806
peche	0.0322	0.9851
cerise	0.0308	1.0000
violette	0.0404	0.9180
rhum	0.0308	0.9833

Mean Precision: 0.1624
