Label	Precision	Recall
vegetal	0.6687	0.8660
fruite	0.6768	0.7497
frais	0.6542	0.8222
vegetal_vert	0.5942	0.8205
doux	0.5040	0.8643
gras	0.4600	0.8855
floral	0.5189	0.7844
boise	0.4884	0.7427
vert	0.3975	0.8498
aldehyde	0.3028	0.8347
chimique	0.2311	0.9444
empyreumatique	0.3117	0.9112
balsamique	0.2438	0.8273
aldehyde_frais	0.2394	0.8380
fruit_exotique	0.2626	0.7877
herbe	0.2170	0.8348
legume	0.2049	0.8967
fermentaire	0.1806	0.9251
phenole	0.2290	0.8912
epice	0.1996	0.8279
fleur_d_arbuste	0.2298	0.8601
cuit	0.1947	0.9013
terreux	0.1420	0.9683
fruit_sec	0.1658	0.8830
fleur_du_jardin	0.1783	0.8665
agrume	0.2172	0.8097
oleagineux	0.1632	0.9015
lactique	0.1716	0.8507
soufre	0.2616	0.9278
plante_aromatique	0.1465	0.8175
animal	0.1062	0.8819
fruit_a_coque	0.1360	0.8868
moisi	0.0986	0.9767
fruit_a_pepins	0.1918	0.8373
torrefie	0.1508	0.9712
medicinal	0.1400	0.9215
vegetal_sec	0.1148	0.7895
rose	0.1470	0.8571
huile	0.1364	0.7748
lactone	0.1303	0.7828
menthe	0.1616	0.8349
bois	0.1800	0.7619
creme	0.1032	0.8516
boissons_alcoolisees	0.1334	0.8192
sucre_cuit	0.0913	0.8471
baie	0.0797	0.8563
poudre	0.1057	0.8659
viande_cuite	0.1147	0.9419
pomme	0.1419	0.8487
malte	0.0895	0.9467
mielle	0.1005	0.8071
solvant	0.1170	0.8571
ananas	0.1020	0.8154
fruit_rouge	0.0661	0.8992
coumarine	0.0940	0.8346
caramel	0.0758	0.9365
mineral	0.0550	0.9280
resineux	0.1477	0.8468
alliace	0.2056	0.9920
fruit_a_noyau	0.0826	0.8065
metal	0.0550	0.9262
metallique	0.0523	0.9244
peponide	0.0877	0.8288
melon	0.0882	0.8257
brule	0.0778	0.9630
feuille	0.0574	0.8774
alcool_de_fut	0.0895	0.8462
ether	0.0971	0.8529
boisson_fermentee	0.0702	0.8300
camphre	0.0930	0.8600
miel	0.0682	0.7959
citronne	0.0750	0.8646
racine	0.0364	0.9688
oignon	0.1834	0.9896
crucifere	0.0623	0.9263
lacte	0.0471	0.9043
fleur_d_arbre	0.0659	0.8404
vin	0.0746	0.8587
fromage	0.0698	0.9111
poire	0.0913	0.8876
banane	0.0805	0.8506
champignon	0.0467	0.8966
cafe	0.0603	0.9765
cacao	0.0518	0.9524
musque	0.1107	0.8354
savon	0.0683	0.7564
beurre	0.0635	0.8571
noix_de_coco	0.1356	0.8421
anise	0.0430	0.8904
pin	0.1037	0.9315
vanille	0.0708	0.9306
jasmin	0.0597	0.8056
ambre	0.1054	0.8333
ail	0.1485	1.0000
musc	0.1354	0.8507
cereale	0.0482	0.9552
peche	0.0526	0.7761
cerise	0.0458	0.9394
violette	0.0516	0.8033
rhum	0.0495	0.8167

Mean Precision: 0.1613
