Label	Precision	Recall
vegetal	0.6580	0.8982
fruite	0.6342	0.8755
frais	0.6239	0.8732
vegetal_vert	0.5787	0.8523
doux	0.4665	0.9346
gras	0.4567	0.9003
floral	0.4553	0.8950
boise	0.4171	0.8914
vert	0.3714	0.8932
aldehyde	0.2904	0.8744
chimique	0.2276	0.9529
empyreumatique	0.3350	0.8827
balsamique	0.2184	0.9620
aldehyde_frais	0.2208	0.9080
fruit_exotique	0.2414	0.8790
herbe	0.2023	0.9034
legume	0.2265	0.8835
fermentaire	0.1965	0.8722
phenole	0.2223	0.8981
epice	0.1827	0.9047
fleur_d_arbuste	0.1952	0.9041
cuit	0.2078	0.8805
terreux	0.1364	0.9736
fruit_sec	0.1614	0.9025
fleur_du_jardin	0.1675	0.9034
agrume	0.2059	0.8693
oleagineux	0.1621	0.9075
lactique	0.1588	0.8896
soufre	0.3608	0.9038
plante_aromatique	0.1441	0.8035
animal	0.1074	0.8782
fruit_a_coque	0.1337	0.8943
moisi	0.1012	0.9419
fruit_a_pepins	0.1761	0.8730
torrefie	0.1614	0.9506
medicinal	0.1327	0.9339
vegetal_sec	0.0940	0.9211
rose	0.1293	0.9286
huile	0.1430	0.7703
lactone	0.1057	0.9050
menthe	0.1594	0.8302
bois	0.1475	0.8619
creme	0.0908	0.8956
boissons_alcoolisees	0.1226	0.8757
sucre_cuit	0.0845	0.8765
baie	0.0688	0.9581
poudre	0.0964	0.9085
viande_cuite	0.1491	0.9032
pomme	0.1315	0.8882
malte	0.0925	0.9400
mielle	0.0937	0.8429
solvant	0.1101	0.8722
ananas	0.0944	0.8923
fruit_rouge	0.0590	0.9922
coumarine	0.0734	0.9134
caramel	0.0819	0.9048
mineral	0.0554	0.8320
resineux	0.1182	0.8710
alliace	0.2727	0.9600
fruit_a_noyau	0.0741	0.9113
metal	0.0569	0.8770
metallique	0.0563	0.8655
peponide	0.0824	0.8559
melon	0.0852	0.8624
brule	0.0814	0.9352
feuille	0.0522	0.9434
alcool_de_fut	0.0853	0.8654
ether	0.0942	0.9020
boisson_fermentee	0.0666	0.8900
camphre	0.0811	0.8600
miel	0.0641	0.8367
citronne	0.0711	0.8854
racine	0.0361	0.9792
oignon	0.2397	0.9688
crucifere	0.0739	0.9053
lacte	0.0443	0.8830
fleur_d_arbre	0.0562	0.8723
vin	0.0672	0.8587
fromage	0.0703	0.8778
poire	0.0915	0.8989
banane	0.0723	0.8966
champignon	0.0492	0.8276
cafe	0.0696	0.9647
cacao	0.0540	0.9405
musque	0.0967	0.8228
savon	0.0639	0.7821
beurre	0.0477	0.8831
noix_de_coco	0.0702	0.9079
anise	0.0353	0.9315
pin	0.0819	0.9178
vanille	0.0630	0.9444
jasmin	0.0469	0.8889
ambre	0.0819	0.8750
ail	0.1771	1.0000
musc	0.1105	0.9104
cereale	0.0495	0.9254
peche	0.0508	0.8806
cerise	0.0367	0.9545
violette	0.0359	0.9016
rhum	0.0455	0.9167

Mean Precision: 0.1548
