Label	Precision	Recall
vegetal	0.6464	0.9158
fruite	0.6412	0.8767
frais	0.6247	0.8751
vegetal_vert	0.5712	0.8728
doux	0.5075	0.8372
gras	0.4616	0.8756
floral	0.4733	0.8807
boise	0.4591	0.8180
vert	0.3619	0.9244
aldehyde	0.2863	0.8871
chimique	0.2398	0.9057
empyreumatique	0.3806	0.8459
balsamique	0.2467	0.8273
aldehyde_frais	0.2264	0.8960
fruit_exotique	0.2326	0.9087
herbe	0.2046	0.8948
legume	0.2264	0.8747
fermentaire	0.2052	0.8568
phenole	0.2351	0.8773
epice	0.1940	0.8744
fleur_d_arbuste	0.2091	0.9016
cuit	0.2407	0.8416
terreux	0.1448	0.9393
fruit_sec	0.1963	0.7465
fleur_du_jardin	0.1694	0.9318
agrume	0.1864	0.9119
oleagineux	0.1984	0.7582
lactique	0.1877	0.8388
soufre	0.3073	0.9313
plante_aromatique	0.1392	0.8281
animal	0.1127	0.8635
fruit_a_coque	0.1603	0.8113
moisi	0.1075	0.8760
fruit_a_pepins	0.1562	0.9087
torrefie	0.1823	0.9259
medicinal	0.1402	0.9380
vegetal_sec	0.1166	0.7632
rose	0.1333	0.9286
huile	0.1325	0.8153
lactone	0.1308	0.8009
menthe	0.1719	0.8302
bois	0.1523	0.8143
creme	0.1157	0.8077
boissons_alcoolisees	0.1288	0.8814
sucre_cuit	0.1047	0.8000
baie	0.0692	0.9281
poudre	0.1085	0.8841
viande_cuite	0.1636	0.9032
pomme	0.1280	0.9145
malte	0.1026	0.9000
mielle	0.0888	0.8429
solvant	0.1340	0.8271
ananas	0.1004	0.9000
fruit_rouge	0.0706	0.9225
coumarine	0.1082	0.7402
caramel	0.1038	0.8571
mineral	0.0509	0.9280
resineux	0.1306	0.8629
alliace	0.2536	0.9760
fruit_a_noyau	0.0740	0.8952
metal	0.0515	0.9344
metallique	0.0492	0.9160
peponide	0.0692	0.8919
melon	0.0681	0.8991
brule	0.1001	0.9074
feuille	0.0518	0.9528
alcool_de_fut	0.0899	0.8654
ether	0.1188	0.8235
boisson_fermentee	0.0724	0.8800
camphre	0.0889	0.9200
miel	0.0625	0.8367
citronne	0.0584	0.9479
racine	0.0360	0.9896
oignon	0.2207	0.9792
crucifere	0.0682	0.9053
lacte	0.0545	0.7979
fleur_d_arbre	0.0645	0.8404
vin	0.0716	0.8696
fromage	0.0763	0.8889
poire	0.0780	0.9551
banane	0.0863	0.8736
champignon	0.0465	0.9310
cafe	0.0783	0.9412
cacao	0.0570	0.8810
musque	0.1147	0.8101
savon	0.0605	0.8333
beurre	0.0660	0.7922
noix_de_coco	0.1795	0.7368
anise	0.0480	0.8356
pin	0.0860	0.9589
vanille	0.0860	0.8889
jasmin	0.0620	0.8472
ambre	0.0834	0.8333
ail	0.1671	1.0000
musc	0.1198	0.8955
cereale	0.0583	0.8955
peche	0.0496	0.9104
cerise	0.0516	0.8939
violette	0.0386	0.9344
rhum	0.0485	0.9167

Mean Precision: 0.1627
