Label	Precision	Recall
vegetal	0.6937	0.8407
fruite	0.6668	0.8346
frais	0.6473	0.8515
vegetal_vert	0.6035	0.8365
doux	0.4795	0.9322
gras	0.4774	0.8567
floral	0.4838	0.8992
boise	0.4471	0.8740
vert	0.4114	0.8120
aldehyde	0.3059	0.8540
chimique	0.2552	0.9183
empyreumatique	0.3673	0.8409
balsamique	0.2313	0.9468
aldehyde_frais	0.2392	0.8752
fruit_exotique	0.2616	0.8514
herbe	0.2114	0.8942
legume	0.2976	0.7467
fermentaire	0.2092	0.8789
phenole	0.2382	0.9229
epice	0.1954	0.9044
fleur_d_arbuste	0.2065	0.9209
cuit	0.2500	0.8203
terreux	0.1705	0.8201
fruit_sec	0.1887	0.8240
fleur_du_jardin	0.1827	0.9205
agrume	0.2033	0.8490
oleagineux	0.2033	0.8690
lactique	0.1657	0.9015
soufre	0.5010	0.8414
plante_aromatique	0.1468	0.8561
animal	0.1390	0.7074
fruit_a_coque	0.1629	0.8409
moisi	0.1133	0.8560
fruit_a_pepins	0.1857	0.8849
torrefie	0.1760	0.9050
medicinal	0.1483	0.9545
vegetal_sec	0.1009	0.8991
rose	0.1373	0.9152
huile	0.1446	0.7873
lactone	0.1209	0.9050
menthe	0.1689	0.8483
bois	0.1537	0.8660
creme	0.0921	0.9171
boissons_alcoolisees	0.1223	0.8629
sucre_cuit	0.1008	0.9235
baie	0.0833	0.8373
poudre	0.0961	0.9085
viande_cuite	0.1927	0.8896
pomme	0.1340	0.9536
malte	0.1036	0.9404
mielle	0.0831	0.8714
solvant	0.1447	0.8496
ananas	0.1133	0.9000
fruit_rouge	0.0712	0.9535
coumarine	0.0912	0.9286
caramel	0.0951	0.8560
mineral	0.0712	0.8240
resineux	0.1214	0.8871
alliace	0.3353	0.9350
fruit_a_noyau	0.0845	0.8699
metal	0.0701	0.7934
metallique	0.0693	0.8067
peponide	0.0827	0.8273
melon	0.0828	0.8333
brule	0.0908	0.9252
feuille	0.0579	0.8762
alcool_de_fut	0.0851	0.8942
ether	0.1128	0.8317
boisson_fermentee	0.0721	0.8900
camphre	0.1098	0.9400
miel	0.0612	0.8969
citronne	0.0662	0.9583
racine	0.0482	0.8542
oignon	0.2711	0.9474
crucifere	0.1212	0.7979
lacte	0.0491	0.9255
fleur_d_arbre	0.0525	0.8925
vin	0.0719	0.8913
fromage	0.0760	0.8315
poire	0.0910	0.8652
banane	0.0841	0.8837
champignon	0.0573	0.7907
cafe	0.0800	0.9405
cacao	0.0610	0.9286
musque	0.1470	0.8354
savon	0.0529	0.8182
beurre	0.0567	0.8961
noix_de_coco	0.0999	0.9067
anise	0.0382	0.9054
pin	0.1012	0.9167
vanille	0.0671	0.9444
jasmin	0.0585	0.9444
ambre	0.0857	0.9437
ail	0.2018	0.9706
musc	0.1481	0.8955
cereale	0.0623	0.9403
peche	0.0553	0.9394
cerise	0.0465	0.9231
violette	0.0535	0.8852
rhum	0.0516	0.8667

Mean Precision: 0.1718
