Label	Precision	Recall
vegetal	0.6450	0.8859
fruite	0.6057	0.9250
frais	0.5806	0.9299
vegetal_vert	0.5601	0.8644
doux	0.4494	0.9641
gras	0.4291	0.9812
floral	0.4435	0.9218
boise	0.4186	0.9250
vert	0.3465	0.8664
aldehyde	0.2829	0.8873
chimique	0.2157	0.9683
empyreumatique	0.3415	0.8680
balsamique	0.1990	0.9525
aldehyde_frais	0.2178	0.9188
fruit_exotique	0.2207	0.8620
herbe	0.1919	0.9374
legume	0.1983	0.8370
fermentaire	0.1637	0.9626
phenole	0.2171	0.8949
epice	0.1751	0.9324
fleur_d_arbuste	0.1753	0.9362
cuit	0.2112	0.8750
terreux	0.1302	0.9921
fruit_sec	0.1435	0.9050
fleur_du_jardin	0.1596	0.9347
agrume	0.1808	0.8604
oleagineux	0.1454	0.8869
lactique	0.1328	0.9194
soufre	0.4876	0.8103
plante_aromatique	0.1223	0.8877
animal	0.0926	0.9889
fruit_a_coque	0.1444	0.8598
moisi	0.0883	0.9961
fruit_a_pepins	0.1616	0.8175
torrefie	0.1580	0.9339
medicinal	0.1278	0.9463
vegetal_sec	0.0838	0.9912
rose	0.1280	0.8482
huile	0.1072	0.8778
lactone	0.0839	0.9864
menthe	0.1311	0.8436
bois	0.1292	0.8756
creme	0.0699	0.9558
boissons_alcoolisees	0.1053	0.8000
sucre_cuit	0.0835	0.8529
baie	0.0695	0.9337
poudre	0.1045	0.8293
viande_cuite	0.1348	0.8896
pomme	0.1089	0.8477
malte	0.0982	0.9007
mielle	0.1075	0.7500
solvant	0.0745	0.8722
ananas	0.0820	0.9000
fruit_rouge	0.0544	0.9302
coumarine	0.0486	1.0000
caramel	0.0757	0.9040
mineral	0.0470	0.9840
resineux	0.1006	0.9032
alliace	0.3158	0.9268
fruit_a_noyau	0.0655	0.9024
metal	0.0454	0.9339
metallique	0.0501	0.8739
peponide	0.0789	0.8182
melon	0.0722	0.8426
brule	0.0766	0.9626
feuille	0.0420	0.9619
alcool_de_fut	0.0732	0.8269
ether	0.0685	0.8812
boisson_fermentee	0.0490	0.9400
camphre	0.0715	0.9000
miel	0.0670	0.7732
citronne	0.0542	0.8958
racine	0.0329	1.0000
oignon	0.2493	0.9474
crucifere	0.0610	0.8830
lacte	0.0322	0.9681
fleur_d_arbre	0.0588	0.7957
vin	0.0608	0.8152
fromage	0.0606	0.9101
poire	0.0738	0.8652
banane	0.0595	0.8605
champignon	0.0348	0.9535
cafe	0.0592	0.9524
cacao	0.0509	0.9048
musque	0.0848	0.8354
savon	0.0501	0.8182
beurre	0.0365	0.8312
noix_de_coco	0.0293	1.0000
anise	0.0346	0.8784
pin	0.0632	0.9306
vanille	0.0563	0.8750
jasmin	0.0490	0.8333
ambre	0.0831	0.8451
ail	0.1838	0.9706
musc	0.1222	0.8209
cereale	0.0475	0.9254
peche	0.0360	0.9697
cerise	0.0366	0.9231
violette	0.0357	0.9016
rhum	0.0356	0.8500

Mean Precision: 0.1454
