Label	Precision	Recall
vegetal	0.6826	0.8190
fruite	0.6514	0.8730
frais	0.6576	0.8447
vegetal_vert	0.6007	0.8462
doux	0.4918	0.9083
gras	0.4557	0.9214
floral	0.4742	0.8951
boise	0.4772	0.7760
vert	0.3957	0.8474
aldehyde	0.3033	0.8637
chimique	0.2701	0.8436
empyreumatique	0.3673	0.8530
balsamique	0.2285	0.9412
aldehyde_frais	0.2427	0.8436
fruit_exotique	0.2529	0.8665
herbe	0.2221	0.8362
legume	0.2490	0.8527
fermentaire	0.1867	0.8867
phenole	0.2591	0.8581
epice	0.2029	0.8112
fleur_d_arbuste	0.2043	0.9268
cuit	0.2516	0.8303
terreux	0.1531	0.9206
fruit_sec	0.1630	0.9000
fleur_du_jardin	0.1846	0.9176
agrume	0.2313	0.8462
oleagineux	0.1605	0.9162
lactique	0.1480	0.9339
soufre	0.4732	0.8179
plante_aromatique	0.1442	0.8456
animal	0.1201	0.8745
fruit_a_coque	0.1483	0.8679
moisi	0.1013	0.9419
fruit_a_pepins	0.1732	0.8770
torrefie	0.1709	0.9136
medicinal	0.1748	0.8926
vegetal_sec	0.0973	0.9298
rose	0.1298	0.8750
huile	0.1216	0.8514
lactone	0.1075	0.9140
menthe	0.2105	0.8152
bois	0.2028	0.7524
creme	0.0812	0.9337
boissons_alcoolisees	0.1346	0.8971
sucre_cuit	0.1031	0.8830
baie	0.0992	0.7784
poudre	0.1124	0.8902
viande_cuite	0.1661	0.9097
pomme	0.1517	0.9073
malte	0.1018	0.9338
mielle	0.1228	0.8000
solvant	0.1677	0.8045
ananas	0.1062	0.9308
fruit_rouge	0.0777	0.8450
coumarine	0.0663	0.9764
caramel	0.0896	0.9127
mineral	0.0591	0.8960
resineux	0.1639	0.7823
alliace	0.3277	0.9355
fruit_a_noyau	0.0909	0.9106
metal	0.0585	0.8607
metallique	0.0566	0.8833
peponide	0.0674	0.8108
melon	0.0680	0.8073
brule	0.0993	0.9346
feuille	0.0610	0.8019
alcool_de_fut	0.0996	0.8846
ether	0.1342	0.8725
boisson_fermentee	0.0694	0.9200
camphre	0.1309	0.9200
miel	0.0932	0.8061
citronne	0.0781	0.8750
racine	0.0429	0.8438
oignon	0.2586	0.9474
crucifere	0.1087	0.7895
lacte	0.0462	0.9355
fleur_d_arbre	0.0577	0.8830
vin	0.0778	0.9348
fromage	0.0671	0.9222
poire	0.0959	0.8876
banane	0.0935	0.9070
champignon	0.0476	0.9080
cafe	0.0871	0.9882
cacao	0.0592	0.9167
musque	0.1452	0.7875
savon	0.0477	0.8974
beurre	0.0504	0.9481
noix_de_coco	0.0620	0.9467
anise	0.0456	0.8784
pin	0.1199	0.8767
vanille	0.0650	0.9306
jasmin	0.0590	0.9167
ambre	0.0976	0.8732
ail	0.1947	0.9706
musc	0.1827	0.8676
cereale	0.0608	0.9412
peche	0.0485	0.9091
cerise	0.0526	0.8788
violette	0.0506	0.8525
rhum	0.0681	0.8500

Mean Precision: 0.1717
