Label	Precision	Recall
vegetal	0.6722	0.8638
fruite	0.6254	0.9035
frais	0.6413	0.8477
vegetal_vert	0.5986	0.8106
doux	0.4678	0.9385
gras	0.4515	0.9053
floral	0.4988	0.7777
boise	0.4635	0.7896
vert	0.3797	0.8710
aldehyde	0.3084	0.7854
chimique	0.2322	0.9394
empyreumatique	0.3013	0.9146
balsamique	0.2248	0.9412
aldehyde_frais	0.2432	0.8220
fruit_exotique	0.2203	0.9257
herbe	0.2194	0.8219
legume	0.2044	0.9011
fermentaire	0.1711	0.9714
phenole	0.2394	0.8796
epice	0.2061	0.8209
fleur_d_arbuste	0.2226	0.7746
cuit	0.1874	0.9325
terreux	0.1397	0.9631
fruit_sec	0.1455	0.9471
fleur_du_jardin	0.1803	0.7955
agrume	0.2455	0.7670
oleagineux	0.1408	0.9463
lactique	0.1335	0.9522
soufre	0.2356	0.9553
plante_aromatique	0.1771	0.6877
animal	0.1286	0.7491
fruit_a_coque	0.1167	0.9358
moisi	0.0952	0.9690
fruit_a_pepins	0.1656	0.8968
torrefie	0.1403	0.9712
medicinal	0.1464	0.9174
vegetal_sec	0.1062	0.8596
rose	0.1517	0.7545
huile	0.1218	0.8649
lactone	0.1033	0.9276
menthe	0.2097	0.7736
bois	0.2091	0.7238
creme	0.0781	0.9451
boissons_alcoolisees	0.1019	0.9322
sucre_cuit	0.0835	0.9529
baie	0.0730	0.8922
poudre	0.1137	0.8780
viande_cuite	0.1212	0.9355
pomme	0.1224	0.9539
malte	0.0784	0.9800
mielle	0.1095	0.7857
solvant	0.0786	0.9323
ananas	0.0851	0.9231
fruit_rouge	0.0573	0.9845
coumarine	0.0730	0.8898
caramel	0.0725	0.9286
mineral	0.0588	0.8640
resineux	0.1675	0.8145
alliace	0.2183	0.9920
fruit_a_noyau	0.0711	0.8871
metal	0.0602	0.8607
metallique	0.0589	0.8739
peponide	0.0840	0.8378
melon	0.0849	0.8349
brule	0.0781	0.9444
feuille	0.0546	0.9057
alcool_de_fut	0.0737	0.9327
ether	0.0692	0.9510
boisson_fermentee	0.0555	0.9600
camphre	0.1118	0.7700
miel	0.0729	0.7857
citronne	0.0901	0.6979
racine	0.0373	0.9479
oignon	0.2009	0.9792
crucifere	0.0529	0.9368
lacte	0.0374	0.9787
fleur_d_arbre	0.0667	0.7979
vin	0.0565	0.9565
fromage	0.0608	0.9444
poire	0.0835	0.9326
banane	0.0632	0.9540
champignon	0.0438	0.9655
cafe	0.0568	0.9765
cacao	0.0446	0.9762
musque	0.1667	0.7468
savon	0.0633	0.7949
beurre	0.0403	0.9221
noix_de_coco	0.0560	0.9211
anise	0.0434	0.8630
pin	0.1148	0.8493
vanille	0.0576	0.9583
jasmin	0.0513	0.8333
ambre	0.1157	0.8194
ail	0.1426	1.0000
musc	0.1726	0.8657
cereale	0.0409	0.9403
peche	0.0476	0.9254
cerise	0.0353	0.9545
violette	0.0458	0.8525
rhum	0.0383	0.9833

Mean Precision: 0.1557
