Label	Precision	Recall
vegetal	0.6554	0.8996
fruite	0.6284	0.8852
frais	0.6264	0.8803
vegetal_vert	0.5695	0.8828
doux	0.4764	0.9217
gras	0.4586	0.9033
floral	0.4636	0.9179
boise	0.4301	0.8941
vert	0.3850	0.8686
aldehyde	0.2872	0.9144
chimique	0.2515	0.9150
empyreumatique	0.3732	0.8171
balsamique	0.2356	0.9144
aldehyde_frais	0.2281	0.9232
fruit_exotique	0.2279	0.9214
herbe	0.2058	0.9226
legume	0.2577	0.7907
fermentaire	0.2110	0.7812
phenole	0.2313	0.9026
epice	0.1822	0.9274
fleur_d_arbuste	0.2011	0.9519
cuit	0.2328	0.8125
terreux	0.1577	0.9101
fruit_sec	0.1886	0.7744
fleur_du_jardin	0.1723	0.9432
agrume	0.1881	0.8991
oleagineux	0.2019	0.7761
lactique	0.1687	0.8623
soufre	0.4278	0.8379
plante_aromatique	0.1316	0.8826
animal	0.1239	0.8370
fruit_a_coque	0.1729	0.7849
moisi	0.1109	0.8794
fruit_a_pepins	0.1534	0.9167
torrefie	0.1990	0.8636
medicinal	0.1442	0.9336
vegetal_sec	0.1001	0.9211
rose	0.1314	0.9241
huile	0.1335	0.7919
lactone	0.1096	0.8864
menthe	0.1541	0.8720
bois	0.1398	0.8852
creme	0.0933	0.8571
boissons_alcoolisees	0.1411	0.8436
sucre_cuit	0.0963	0.8647
baie	0.0725	0.9581
poudre	0.0991	0.9146
viande_cuite	0.1900	0.8117
pomme	0.1158	0.9669
malte	0.1113	0.8400
mielle	0.0922	0.8714
solvant	0.1484	0.8409
ananas	0.0980	0.9225
fruit_rouge	0.0599	0.9531
coumarine	0.0817	0.8800
caramel	0.1018	0.8800
mineral	0.0568	0.9274
resineux	0.1015	0.9274
alliace	0.3207	0.9516
fruit_a_noyau	0.0685	0.9350
metal	0.0579	0.8926
metallique	0.0568	0.9076
peponide	0.0741	0.8727
melon	0.0745	0.8716
brule	0.1024	0.9065
feuille	0.0518	0.9524
alcool_de_fut	0.0936	0.8365
ether	0.1301	0.8515
boisson_fermentee	0.0782	0.8600
camphre	0.0915	0.9100
miel	0.0612	0.8660
citronne	0.0593	0.9583
racine	0.0377	0.9688
oignon	0.2514	0.9579
crucifere	0.0905	0.7766
lacte	0.0533	0.8495
fleur_d_arbre	0.0624	0.8495
vin	0.0760	0.8696
fromage	0.0782	0.8876
poire	0.0730	0.9318
banane	0.0829	0.9419
champignon	0.0534	0.8372
cafe	0.0877	0.8824
cacao	0.0618	0.8810
musque	0.1406	0.7975
savon	0.0471	0.8571
beurre	0.0632	0.9079
noix_de_coco	0.0830	0.8933
anise	0.0377	0.9589
pin	0.0801	0.9589
vanille	0.0684	0.9028
jasmin	0.0477	0.9722
ambre	0.0701	0.9577
ail	0.1877	0.9853
musc	0.1587	0.8955
cereale	0.0641	0.8806
peche	0.0426	0.9545
cerise	0.0398	0.9091
violette	0.0370	0.9667
rhum	0.0595	0.8500

Mean Precision: 0.1634
