Label	Precision	Recall
vegetal	0.6545	0.8668
fruite	0.6016	0.9542
frais	0.6208	0.8938
vegetal_vert	0.5721	0.8849
doux	0.4509	0.9777
gras	0.4441	0.9549
floral	0.4501	0.9350
boise	0.4422	0.8768
vert	0.3757	0.8929
aldehyde	0.2845	0.9287
chimique	0.2753	0.8636
empyreumatique	0.3756	0.8406
balsamique	0.2228	0.9734
aldehyde_frais	0.2246	0.9323
fruit_exotique	0.2048	0.9448
herbe	0.2056	0.9292
legume	0.3193	0.7335
fermentaire	0.1922	0.9229
phenole	0.2657	0.8237
epice	0.1935	0.8555
fleur_d_arbuste	0.1951	0.9570
cuit	0.2355	0.8646
terreux	0.1710	0.7968
fruit_sec	0.1489	0.8989
fleur_du_jardin	0.1723	0.9318
agrume	0.2167	0.8661
oleagineux	0.1592	0.8795
lactique	0.1351	0.9701
soufre	0.5511	0.8000
plante_aromatique	0.1337	0.9014
animal	0.1528	0.7000
fruit_a_coque	0.1655	0.8226
moisi	0.1150	0.8566
fruit_a_pepins	0.1340	0.9405
torrefie	0.1821	0.8595
medicinal	0.1879	0.8340
vegetal_sec	0.0882	0.9825
rose	0.1387	0.9196
huile	0.1054	0.8784
lactone	0.0921	0.9638
menthe	0.1910	0.8483
bois	0.1805	0.8000
creme	0.0715	0.9780
boissons_alcoolisees	0.1145	0.9157
sucre_cuit	0.0830	0.9649
baie	0.0666	0.9576
poudre	0.1050	0.8780
viande_cuite	0.2184	0.8312
pomme	0.1137	0.9801
malte	0.0982	0.9267
mielle	0.0728	0.9429
solvant	0.1921	0.6917
ananas	0.0822	0.9690
fruit_rouge	0.0607	0.9690
coumarine	0.0637	0.9685
caramel	0.0811	0.9444
mineral	0.0584	0.9120
resineux	0.1592	0.8306
alliace	0.3549	0.9274
fruit_a_noyau	0.0580	0.9675
metal	0.0602	0.9016
metallique	0.0574	0.8908
peponide	0.0782	0.8909
melon	0.0781	0.8899
brule	0.1038	0.8879
feuille	0.0538	0.9245
alcool_de_fut	0.0783	0.9038
ether	0.1434	0.7941
boisson_fermentee	0.0648	0.9500
camphre	0.1203	0.8000
miel	0.0479	0.9694
citronne	0.0805	0.8333
racine	0.0406	0.9271
oignon	0.2830	0.9263
crucifere	0.1132	0.7766
lacte	0.0386	0.9787
fleur_d_arbre	0.0525	0.8723
vin	0.0663	0.9565
fromage	0.0655	0.9333
poire	0.0706	0.9775
banane	0.0665	0.9425
champignon	0.0543	0.8140
cafe	0.1023	0.9059
cacao	0.0574	0.9286
musque	0.2140	0.7722
savon	0.0444	0.9103
beurre	0.0389	0.9740
noix_de_coco	0.0499	0.9333
anise	0.0349	0.9865
pin	0.1158	0.9452
vanille	0.0582	0.9444
jasmin	0.0388	0.9722
ambre	0.1141	0.8310
ail	0.2302	0.9412
musc	0.2145	0.8806
cereale	0.0731	0.8955
peche	0.0360	0.9851
cerise	0.0442	0.9538
violette	0.0410	0.9508
rhum	0.0450	0.9500

Mean Precision: 0.1665
