Label	Precision	Recall
vegetal	0.6816	0.8530
fruite	0.6378	0.8959
frais	0.6539	0.8612
vegetal_vert	0.6019	0.8398
doux	0.4789	0.9306
gras	0.4544	0.9009
floral	0.5036	0.8507
boise	0.4401	0.8654
vert	0.3932	0.8797
aldehyde	0.3134	0.8146
chimique	0.2526	0.9218
empyreumatique	0.3208	0.8970
balsamique	0.2183	0.9696
aldehyde_frais	0.2546	0.8139
fruit_exotique	0.2227	0.9131
herbe	0.2236	0.8448
legume	0.2470	0.8462
fermentaire	0.1727	0.9400
phenole	0.2679	0.8791
epice	0.2209	0.7622
fleur_d_arbuste	0.2229	0.8864
cuit	0.2127	0.8903
terreux	0.1441	0.9577
fruit_sec	0.1447	0.9500
fleur_du_jardin	0.2144	0.8125
agrume	0.2732	0.7464
oleagineux	0.1415	0.9521
lactique	0.1434	0.9339
soufre	0.3316	0.8969
plante_aromatique	0.1503	0.8175
animal	0.1573	0.6605
fruit_a_coque	0.1284	0.9132
moisi	0.0982	0.9806
fruit_a_pepins	0.1568	0.9206
torrefie	0.1521	0.9794
medicinal	0.1799	0.9008
vegetal_sec	0.0950	0.9430
rose	0.1474	0.8571
huile	0.1246	0.8559
lactone	0.1079	0.9186
menthe	0.2007	0.8152
bois	0.2058	0.7476
creme	0.0801	0.9503
boissons_alcoolisees	0.1050	0.9371
sucre_cuit	0.0833	0.9649
baie	0.0785	0.9341
poudre	0.1213	0.8841
viande_cuite	0.1711	0.9097
pomme	0.1177	0.9536
malte	0.0858	0.9735
mielle	0.1188	0.8357
solvant	0.1012	0.9474
ananas	0.0812	0.9692
fruit_rouge	0.0601	0.9380
coumarine	0.0669	0.9528
caramel	0.0661	0.9286
mineral	0.0600	0.8480
resineux	0.1595	0.8065
alliace	0.3003	0.9516
fruit_a_noyau	0.0740	0.9350
metal	0.0617	0.8525
metallique	0.0589	0.8667
peponide	0.0779	0.7477
melon	0.0807	0.7431
brule	0.0913	0.9533
feuille	0.0638	0.8208
alcool_de_fut	0.0815	0.9615
ether	0.0759	0.9608
boisson_fermentee	0.0593	0.9700
camphre	0.1311	0.8900
miel	0.0672	0.9082
citronne	0.1074	0.7396
racine	0.0379	0.9583
oignon	0.2440	0.9579
crucifere	0.0617	0.9158
lacte	0.0421	0.9677
fleur_d_arbre	0.0705	0.8723
vin	0.0584	0.9674
fromage	0.0622	0.9222
poire	0.0760	0.9438
banane	0.0656	0.9651
champignon	0.0431	0.9310
cafe	0.0776	0.9765
cacao	0.0486	0.9762
musque	0.1514	0.7875
savon	0.0505	0.8718
beurre	0.0440	0.9610
noix_de_coco	0.0556	0.9733
anise	0.0403	0.9459
pin	0.1198	0.9041
vanille	0.0646	0.9583
jasmin	0.0523	0.9306
ambre	0.0894	0.8310
ail	0.1791	0.9853
musc	0.1855	0.8676
cereale	0.0521	0.9412
peche	0.0442	0.9394
cerise	0.0410	0.9545
violette	0.0657	0.7869
rhum	0.0477	0.9500

Mean Precision: 0.1635
