Label	Precision	Recall
vegetal	0.6420	0.9062
fruite	0.5669	0.9072
frais	0.6052	0.8687
vegetal_vert	0.5783	0.8375
doux	0.4277	0.9992
gras	0.4200	0.9926
floral	0.4431	0.8168
boise	0.4211	0.8249
vert	0.3399	0.9088
aldehyde	0.2730	0.8569
chimique	0.2071	0.9562
empyreumatique	0.2681	0.9112
balsamique	0.2024	0.9734
aldehyde_frais	0.2133	0.8900
fruit_exotique	0.1788	0.9469
herbe	0.1865	0.9313
legume	0.1646	0.9495
fermentaire	0.1666	0.9581
phenole	0.2112	0.8843
epice	0.1886	0.8558
fleur_d_arbuste	0.1806	0.8109
cuit	0.1534	0.9844
terreux	0.1315	0.9974
fruit_sec	0.1412	0.8969
fleur_du_jardin	0.1560	0.8466
agrume	0.1846	0.8807
oleagineux	0.1276	0.9313
lactique	0.1175	0.9731
soufre	0.1369	0.9794
plante_aromatique	0.1253	0.8421
animal	0.0941	0.9963
fruit_a_coque	0.1230	0.9057
moisi	0.0931	0.9690
fruit_a_pepins	0.1371	0.8294
torrefie	0.1312	0.9712
medicinal	0.0910	0.9793
vegetal_sec	0.0869	0.9518
rose	0.1109	0.8929
huile	0.0779	0.9955
lactone	0.0903	0.9186
menthe	0.1243	0.8632
bois	0.1152	0.8810
creme	0.0636	0.9615
boissons_alcoolisees	0.0689	0.9887
sucre_cuit	0.0615	0.9824
baie	0.0626	0.9162
poudre	0.0784	0.9451
viande_cuite	0.0637	0.9935
pomme	0.0863	0.9671
malte	0.0721	0.9667
mielle	0.0712	0.8643
solvant	0.0556	0.9549
ananas	0.0615	0.9538
fruit_rouge	0.0464	0.9845
coumarine	0.0505	0.9134
caramel	0.0573	0.9603
mineral	0.0429	0.9920
resineux	0.0798	0.8871
alliace	0.0758	0.9920
fruit_a_noyau	0.0522	0.9355
metal	0.0430	0.9672
metallique	0.0418	0.9748
peponide	0.0568	0.8559
melon	0.0426	0.9358
brule	0.0617	0.9444
feuille	0.0456	0.8113
alcool_de_fut	0.0487	0.9615
ether	0.0489	0.9314
boisson_fermentee	0.0436	0.9700
camphre	0.0501	0.8900
miel	0.0474	0.9286
citronne	0.0490	0.9688
racine	0.0327	0.9479
oignon	0.0495	1.0000
crucifere	0.0425	0.9684
lacte	0.0324	1.0000
fleur_d_arbre	0.0454	0.8723
vin	0.0380	0.9565
fromage	0.0388	0.9444
poire	0.0648	0.9551
banane	0.0398	0.9655
champignon	0.0349	0.8621
cafe	0.0362	0.9882
cacao	0.0386	0.9762
musque	0.0418	0.8861
savon	0.0436	0.9103
beurre	0.0275	0.9740
noix_de_coco	0.0435	0.8816
anise	0.0297	0.8630
pin	0.0554	0.9178
vanille	0.0393	0.9306
jasmin	0.0392	0.8333
ambre	0.0513	0.9722
ail	0.0379	1.0000
musc	0.0425	0.9403
cereale	0.0336	0.9701
peche	0.0330	0.9701
cerise	0.0295	0.8788
violette	0.0328	0.8525
rhum	0.0274	0.9667

Mean Precision: 0.1227
