Label	Precision	Recall
vegetal	0.6677	0.8749
fruite	0.6503	0.8282
frais	0.6348	0.8440
vegetal_vert	0.5767	0.8708
doux	0.4614	0.9520
gras	0.4643	0.8787
floral	0.4749	0.9019
boise	0.4102	0.9163
vert	0.4043	0.8163
aldehyde	0.2868	0.9049
chimique	0.2384	0.9250
empyreumatique	0.3612	0.8188
balsamique	0.2155	0.9791
aldehyde_frais	0.2336	0.9114
fruit_exotique	0.2602	0.8429
herbe	0.2104	0.9118
legume	0.2990	0.7797
fermentaire	0.1991	0.8170
phenole	0.2316	0.9118
epice	0.1939	0.8525
fleur_d_arbuste	0.2128	0.9165
cuit	0.2389	0.7995
terreux	0.1512	0.9127
fruit_sec	0.1776	0.8217
fleur_du_jardin	0.1818	0.9176
agrume	0.2163	0.8473
oleagineux	0.1887	0.8448
lactique	0.1707	0.8713
soufre	0.4394	0.8379
plante_aromatique	0.1419	0.8363
animal	0.1155	0.8741
fruit_a_coque	0.1628	0.8226
moisi	0.1088	0.9066
fruit_a_pepins	0.1593	0.8730
torrefie	0.1787	0.8719
medicinal	0.1411	0.9295
vegetal_sec	0.0960	0.9561
rose	0.1436	0.8750
huile	0.1433	0.7873
lactone	0.1219	0.8455
menthe	0.1554	0.8957
bois	0.1488	0.8517
creme	0.0959	0.8791
boissons_alcoolisees	0.1208	0.8659
sucre_cuit	0.0927	0.8412
baie	0.0772	0.9222
poudre	0.0913	0.9085
viande_cuite	0.2029	0.8247
pomme	0.1297	0.9205
malte	0.1039	0.9067
mielle	0.0935	0.8786
solvant	0.1311	0.8712
ananas	0.1168	0.8837
fruit_rouge	0.0619	0.9297
coumarine	0.0833	0.9040
caramel	0.0971	0.8960
mineral	0.0597	0.8306
resineux	0.1076	0.9194
alliace	0.3241	0.9435
fruit_a_noyau	0.0729	0.8537
metal	0.0632	0.8017
metallique	0.0612	0.8151
peponide	0.0818	0.8636
melon	0.0828	0.8716
brule	0.0902	0.9159
feuille	0.0530	0.8762
alcool_de_fut	0.0842	0.8558
ether	0.1085	0.8812
boisson_fermentee	0.0667	0.8900
camphre	0.0857	0.9300
miel	0.0634	0.8660
citronne	0.0685	0.9375
racine	0.0430	0.9167
oignon	0.2585	0.9579
crucifere	0.0952	0.7872
lacte	0.0482	0.8817
fleur_d_arbre	0.0619	0.8602
vin	0.0696	0.9022
fromage	0.0738	0.8989
poire	0.0787	0.8750
banane	0.0843	0.8837
champignon	0.0553	0.8140
cafe	0.0852	0.9294
cacao	0.0583	0.9405
musque	0.1020	0.8481
savon	0.0437	0.8571
beurre	0.0589	0.8947
noix_de_coco	0.0795	0.9067
anise	0.0393	0.9589
pin	0.0896	0.9452
vanille	0.0624	0.9306
jasmin	0.0507	0.9444
ambre	0.0646	0.9577
ail	0.1936	0.9853
musc	0.1189	0.9403
cereale	0.0610	0.8806
peche	0.0518	0.9242
cerise	0.0412	0.8788
violette	0.0449	0.9000
rhum	0.0515	0.8167

Mean Precision: 0.1641
