Label	Precision	Recall
vegetal	0.6423	0.9270
fruite	0.6166	0.9100
frais	0.6023	0.9185
vegetal_vert	0.5491	0.9202
doux	0.4435	0.9816
gras	0.4594	0.8820
floral	0.4094	0.9547
boise	0.3910	0.9769
vert	0.3943	0.8330
aldehyde	0.2716	0.9461
chimique	0.2176	0.9800
empyreumatique	0.3983	0.7852
balsamique	0.2008	0.9886
aldehyde_frais	0.2132	0.9528
fruit_exotique	0.2356	0.9045
herbe	0.1908	0.9613
legume	0.3639	0.5242
fermentaire	0.1805	0.8996
phenole	0.2100	0.9466
epice	0.1759	0.9157
fleur_d_arbuste	0.1939	0.9392
cuit	0.2611	0.7370
terreux	0.1388	0.9656
fruit_sec	0.2018	0.6713
fleur_du_jardin	0.1583	0.9545
agrume	0.1977	0.8761
oleagineux	0.2208	0.6149
lactique	0.1605	0.8802
soufre	0.5515	0.7759
plante_aromatique	0.1239	0.8861
animal	0.1135	0.8259
fruit_a_coque	0.1884	0.7094
moisi	0.1015	0.9377
fruit_a_pepins	0.1455	0.9206
torrefie	0.2165	0.8264
medicinal	0.1251	0.9668
vegetal_sec	0.0905	0.9474
rose	0.1325	0.9018
huile	0.1455	0.7828
lactone	0.1186	0.8545
menthe	0.1359	0.8910
bois	0.1168	0.9234
creme	0.0873	0.9286
boissons_alcoolisees	0.1194	0.8603
sucre_cuit	0.0856	0.8588
baie	0.0665	0.9820
poudre	0.0887	0.9268
viande_cuite	0.2716	0.7338
pomme	0.1137	0.9536
malte	0.1150	0.8067
mielle	0.0962	0.8571
solvant	0.1253	0.7576
ananas	0.1039	0.9070
fruit_rouge	0.0539	0.9609
coumarine	0.0909	0.7920
caramel	0.0988	0.8240
mineral	0.0746	0.6855
resineux	0.0965	0.9435
alliace	0.3608	0.9194
fruit_a_noyau	0.0671	0.9106
metal	0.0802	0.6281
metallique	0.0759	0.6471
peponide	0.0768	0.8636
melon	0.0782	0.8532
brule	0.1106	0.8505
feuille	0.0503	0.8762
alcool_de_fut	0.0891	0.8462
ether	0.1166	0.8119
boisson_fermentee	0.0621	0.8600
camphre	0.0751	0.9400
miel	0.0621	0.8454
citronne	0.0610	0.9375
racine	0.0487	0.8750
oignon	0.2848	0.9263
crucifere	0.1210	0.6809
lacte	0.0475	0.8817
fleur_d_arbre	0.0607	0.8602
vin	0.0633	0.8804
fromage	0.0695	0.8989
poire	0.0785	0.8750
banane	0.0772	0.9186
champignon	0.0559	0.7558
cafe	0.1060	0.8353
cacao	0.0560	0.8690
musque	0.0931	0.8354
savon	0.0408	0.9610
beurre	0.0571	0.8947
noix_de_coco	0.1044	0.7867
anise	0.0344	0.9863
pin	0.0662	0.9726
vanille	0.0593	0.8333
jasmin	0.0464	0.9444
ambre	0.0595	0.9437
ail	0.2184	0.9412
musc	0.0941	0.9254
cereale	0.0805	0.8209
peche	0.0443	0.8788
cerise	0.0338	0.8939
violette	0.0409	0.9667
rhum	0.0472	0.8500

Mean Precision: 0.1625
