Label	Precision	Recall
vegetal	0.6660	0.8932
fruite	0.6399	0.8941
frais	0.6307	0.8719
vegetal_vert	0.5833	0.8694
doux	0.5009	0.8891
gras	0.4611	0.9115
floral	0.4722	0.9133
boise	0.4651	0.8394
vert	0.3777	0.8867
aldehyde	0.2991	0.8937
chimique	0.2670	0.8833
empyreumatique	0.3700	0.8477
balsamique	0.2410	0.8935
aldehyde_frais	0.2377	0.9030
fruit_exotique	0.2339	0.9023
herbe	0.2090	0.8942
legume	0.2518	0.8678
fermentaire	0.2097	0.8921
phenole	0.2485	0.8972
epice	0.1956	0.8998
fleur_d_arbuste	0.2056	0.9388
cuit	0.2382	0.8438
terreux	0.1590	0.9021
fruit_sec	0.1999	0.8296
fleur_du_jardin	0.1771	0.9375
agrume	0.1898	0.8974
oleagineux	0.2065	0.8452
lactique	0.1665	0.9045
soufre	0.4003	0.9069
plante_aromatique	0.1358	0.8737
animal	0.1335	0.7667
fruit_a_coque	0.1659	0.8258
moisi	0.1115	0.8872
fruit_a_pepins	0.1705	0.9048
torrefie	0.1672	0.9298
medicinal	0.1569	0.9256
vegetal_sec	0.1052	0.8553
rose	0.1342	0.9286
huile	0.1325	0.8190
lactone	0.1122	0.9005
menthe	0.1708	0.8483
bois	0.1572	0.8756
creme	0.0958	0.8895
boissons_alcoolisees	0.1198	0.8971
sucre_cuit	0.1078	0.8882
baie	0.0787	0.9337
poudre	0.1115	0.8963
viande_cuite	0.1737	0.9091
pomme	0.1243	0.9669
malte	0.0994	0.9470
mielle	0.1051	0.8429
solvant	0.1342	0.8195
ananas	0.0993	0.9308
fruit_rouge	0.0746	0.9147
coumarine	0.0908	0.8810
caramel	0.1058	0.8880
mineral	0.0607	0.9120
resineux	0.1187	0.8790
alliace	0.2654	0.9837
fruit_a_noyau	0.0750	0.9187
metal	0.0610	0.9256
metallique	0.0595	0.9244
peponide	0.0761	0.8818
melon	0.0756	0.8889
brule	0.1000	0.9252
feuille	0.0549	0.9048
alcool_de_fut	0.0865	0.9231
ether	0.1142	0.8614
boisson_fermentee	0.0708	0.9200
camphre	0.1061	0.9200
miel	0.0797	0.8763
citronne	0.0646	0.9688
racine	0.0412	0.9375
oignon	0.2252	0.9789
crucifere	0.0852	0.8723
lacte	0.0493	0.9043
fleur_d_arbre	0.0611	0.8817
vin	0.0750	0.9239
fromage	0.0760	0.9213
poire	0.0770	0.9213
banane	0.0815	0.9302
champignon	0.0490	0.8953
cafe	0.0812	0.9405
cacao	0.0570	0.9405
musque	0.1610	0.8354
savon	0.0603	0.8442
beurre	0.0571	0.8831
noix_de_coco	0.1031	0.8933
anise	0.0426	0.8919
pin	0.0975	0.9583
vanille	0.0845	0.9028
jasmin	0.0572	0.9444
ambre	0.0785	0.9296
ail	0.1600	1.0000
musc	0.1671	0.8657
cereale	0.0640	0.9403
peche	0.0460	0.9697
cerise	0.0485	0.9231
violette	0.0437	0.9180
rhum	0.0506	0.9167

Mean Precision: 0.1663
