Label	Precision	Recall
vegetal	0.7007	0.7989
fruite	0.6644	0.8389
frais	0.6556	0.8164
vegetal_vert	0.6016	0.8158
doux	0.4906	0.9122
gras	0.4685	0.8903
floral	0.4987	0.8718
boise	0.4926	0.7962
vert	0.4076	0.8120
aldehyde	0.3054	0.8381
chimique	0.2735	0.8667
empyreumatique	0.3664	0.8376
balsamique	0.2287	0.9582
aldehyde_frais	0.2506	0.8277
fruit_exotique	0.2626	0.8620
herbe	0.2277	0.8207
legume	0.2745	0.8216
fermentaire	0.1871	0.9295
phenole	0.2779	0.8435
epice	0.2203	0.8159
fleur_d_arbuste	0.2135	0.8699
cuit	0.2502	0.8229
terreux	0.1675	0.8413
fruit_sec	0.1731	0.8855
fleur_du_jardin	0.1907	0.8665
agrume	0.2068	0.8319
oleagineux	0.1710	0.8958
lactique	0.1560	0.9224
soufre	0.4717	0.8621
plante_aromatique	0.1758	0.7088
animal	0.1240	0.8333
fruit_a_coque	0.1645	0.8220
moisi	0.1052	0.9222
fruit_a_pepins	0.1740	0.8929
torrefie	0.1776	0.8802
medicinal	0.1856	0.8843
vegetal_sec	0.0973	0.9123
rose	0.1457	0.8929
huile	0.1216	0.8190
lactone	0.1190	0.8597
menthe	0.2393	0.7678
bois	0.2088	0.7703
creme	0.0892	0.9171
boissons_alcoolisees	0.1109	0.8857
sucre_cuit	0.1116	0.8941
baie	0.0996	0.7651
poudre	0.1108	0.8659
viande_cuite	0.1813	0.9091
pomme	0.1285	0.9536
malte	0.1090	0.9007
mielle	0.1176	0.8286
solvant	0.1208	0.9023
ananas	0.1080	0.9308
fruit_rouge	0.0882	0.8605
coumarine	0.0803	0.9365
caramel	0.0960	0.8880
mineral	0.0686	0.8800
resineux	0.1593	0.7903
alliace	0.3203	0.9350
fruit_a_noyau	0.0828	0.8537
metal	0.0689	0.8760
metallique	0.0665	0.8739
peponide	0.0808	0.8455
melon	0.0809	0.8333
brule	0.0928	0.9252
feuille	0.0642	0.8381
alcool_de_fut	0.0782	0.9231
ether	0.0975	0.9208
boisson_fermentee	0.0646	0.9200
camphre	0.1396	0.9100
miel	0.0943	0.8144
citronne	0.0900	0.8750
racine	0.0500	0.8542
oignon	0.2703	0.9474
crucifere	0.1100	0.8191
lacte	0.0465	0.9574
fleur_d_arbre	0.0608	0.8925
vin	0.0673	0.9457
fromage	0.0679	0.9551
poire	0.0797	0.9326
banane	0.0817	0.9302
champignon	0.0501	0.8953
cafe	0.0807	0.9286
cacao	0.0643	0.9048
musque	0.1281	0.8608
savon	0.0506	0.9091
beurre	0.0502	0.9221
noix_de_coco	0.0661	0.9333
anise	0.0487	0.8378
pin	0.1353	0.8194
vanille	0.0725	0.9167
jasmin	0.0608	0.9167
ambre	0.0889	0.9014
ail	0.2049	0.9853
musc	0.1399	0.9104
cereale	0.0657	0.9403
peche	0.0513	0.9394
cerise	0.0558	0.9077
violette	0.0619	0.8525
rhum	0.0530	0.9167

Mean Precision: 0.1746
