Label	Precision	Recall
vegetal	0.6363	0.9429
fruite	0.5914	0.9684
frais	0.6042	0.9293
vegetal_vert	0.5424	0.9172
doux	0.4459	0.9824
gras	0.4628	0.9066
floral	0.4051	0.9661
boise	0.3892	0.9760
vert	0.3515	0.9298
aldehyde	0.2731	0.9349
chimique	0.2352	0.9567
empyreumatique	0.4244	0.8020
balsamique	0.2033	0.9962
aldehyde_frais	0.2090	0.9525
fruit_exotique	0.1992	0.9427
herbe	0.1867	0.9590
legume	0.3927	0.5925
fermentaire	0.1968	0.9119
phenole	0.2165	0.9439
epice	0.1674	0.9720
fleur_d_arbuste	0.1658	0.9872
cuit	0.2874	0.7812
terreux	0.1799	0.7937
fruit_sec	0.1957	0.7654
fleur_du_jardin	0.1457	0.9830
agrume	0.1769	0.9316
oleagineux	0.2246	0.7292
lactique	0.1560	0.8955
soufre	0.5869	0.8034
plante_aromatique	0.1219	0.9088
animal	0.1348	0.7000
fruit_a_coque	0.1738	0.7652
moisi	0.1255	0.7899
fruit_a_pepins	0.1299	0.9683
torrefie	0.1974	0.8636
medicinal	0.1328	0.9545
vegetal_sec	0.0870	0.9868
rose	0.1040	0.9911
huile	0.1383	0.7964
lactone	0.0985	0.9457
menthe	0.1700	0.8531
bois	0.1051	0.9617
creme	0.0909	0.9116
boissons_alcoolisees	0.1011	0.9143
sucre_cuit	0.0948	0.9353
baie	0.0615	0.9880
poudre	0.0804	0.9756
viande_cuite	0.2553	0.7857
pomme	0.0989	0.9868
malte	0.1016	0.9536
mielle	0.0580	0.9571
solvant	0.2000	0.6241
ananas	0.0778	0.9846
fruit_rouge	0.0504	0.9845
coumarine	0.0930	0.8810
caramel	0.1078	0.8000
mineral	0.0617	0.8160
resineux	0.1068	0.9435
alliace	0.3556	0.9106
fruit_a_noyau	0.0566	0.9837
metal	0.0641	0.8099
metallique	0.0618	0.8319
peponide	0.0715	0.8818
melon	0.0725	0.8889
brule	0.1187	0.8785
feuille	0.0453	0.9524
alcool_de_fut	0.0836	0.8942
ether	0.1510	0.7327
boisson_fermentee	0.0557	0.9800
camphre	0.1467	0.8700
miel	0.0420	0.9897
citronne	0.0565	0.9583
racine	0.0359	0.9896
oignon	0.2957	0.9368
crucifere	0.1309	0.7660
lacte	0.0489	0.9574
fleur_d_arbre	0.0425	0.9355
vin	0.0577	0.9783
fromage	0.1040	0.7079
poire	0.0783	0.9213
banane	0.0702	0.9767
champignon	0.0616	0.8372
cafe	0.1159	0.7976
cacao	0.0520	0.9643
musque	0.1591	0.7975
savon	0.0495	0.9091
beurre	0.0584	0.9091
noix_de_coco	0.1677	0.7067
anise	0.0327	0.9730
pin	0.0818	0.9583
vanille	0.0788	0.9306
jasmin	0.0366	1.0000
ambre	0.0548	0.9859
ail	0.2360	0.9265
musc	0.1657	0.8806
cereale	0.0887	0.8657
peche	0.0366	0.9848
cerise	0.0354	0.9846
violette	0.0340	0.9836
rhum	0.0409	0.9833

Mean Precision: 0.1644
