Label	Precision	Recall
vegetal	0.6306	0.9260
fruite	0.6161	0.9306
frais	0.5907	0.9301
vegetal_vert	0.5381	0.9335
doux	0.5162	0.8252
gras	0.4459	0.9254
floral	0.4446	0.9378
boise	0.4780	0.7854
vert	0.3482	0.9431
aldehyde	0.2665	0.9493
chimique	0.2611	0.8869
empyreumatique	0.4328	0.7785
balsamique	0.2546	0.8422
aldehyde_frais	0.2123	0.9542
fruit_exotique	0.2131	0.9257
herbe	0.1966	0.9528
legume	0.2366	0.8436
fermentaire	0.2004	0.8789
phenole	0.2641	0.8260
epice	0.1967	0.8951
fleur_d_arbuste	0.1846	0.9722
cuit	0.2853	0.7578
terreux	0.1555	0.9077
fruit_sec	0.1849	0.8174
fleur_du_jardin	0.1570	0.9574
agrume	0.1739	0.9630
oleagineux	0.1941	0.8163
lactique	0.1671	0.8687
soufre	0.4494	0.8276
plante_aromatique	0.1336	0.8979
animal	0.1202	0.8593
fruit_a_coque	0.1853	0.7962
moisi	0.1137	0.8721
fruit_a_pepins	0.1481	0.8968
torrefie	0.2119	0.8264
medicinal	0.1735	0.8548
vegetal_sec	0.1017	0.8904
rose	0.1117	0.9866
huile	0.1112	0.8559
lactone	0.1165	0.8778
menthe	0.1987	0.8389
bois	0.1511	0.8476
creme	0.1020	0.8626
boissons_alcoolisees	0.1159	0.9213
sucre_cuit	0.1309	0.7778
baie	0.0712	0.9455
poudre	0.1148	0.8537
viande_cuite	0.2106	0.8247
pomme	0.1170	0.9735
malte	0.1191	0.8733
mielle	0.0847	0.7571
solvant	0.1351	0.8421
ananas	0.0874	0.9457
fruit_rouge	0.0737	0.8837
coumarine	0.0884	0.8425
caramel	0.1409	0.8095
mineral	0.0533	0.9680
resineux	0.1190	0.8790
alliace	0.3026	0.9516
fruit_a_noyau	0.0635	0.9431
metal	0.0531	0.9508
metallique	0.0512	0.9496
peponide	0.0602	0.9364
melon	0.0591	0.9266
brule	0.1137	0.8692
feuille	0.0463	0.9811
alcool_de_fut	0.0826	0.9327
ether	0.1019	0.8529
boisson_fermentee	0.0648	0.9500
camphre	0.1078	0.8600
miel	0.0620	0.7347
citronne	0.0542	0.9792
racine	0.0381	0.9375
oignon	0.2507	0.9684
crucifere	0.0949	0.8723
lacte	0.0570	0.8723
fleur_d_arbre	0.0593	0.8723
vin	0.0643	0.9565
fromage	0.0693	0.9111
poire	0.0656	0.9663
banane	0.0729	0.9195
champignon	0.0460	0.9070
cafe	0.1053	0.8824
cacao	0.0668	0.9048
musque	0.1498	0.7848
savon	0.0466	0.8974
beurre	0.0613	0.8571
noix_de_coco	0.0748	0.9200
anise	0.0453	0.8108
pin	0.1015	0.9452
vanille	0.1036	0.8750
jasmin	0.0543	0.9583
ambre	0.0889	0.9155
ail	0.1796	0.9853
musc	0.1696	0.8507
cereale	0.0790	0.8657
peche	0.0403	0.9851
cerise	0.0505	0.9077
violette	0.0337	1.0000
rhum	0.0525	0.8833

Mean Precision: 0.1648
