Label	Precision	Recall
vegetal	0.6844	0.8530
fruite	0.6089	0.9380
frais	0.6529	0.8332
vegetal_vert	0.5912	0.8609
doux	0.4550	0.9704
gras	0.4707	0.8705
floral	0.4379	0.9377
boise	0.4342	0.9047
vert	0.3932	0.8608
aldehyde	0.3002	0.8906
chimique	0.2604	0.9067
empyreumatique	0.3743	0.8423
balsamique	0.2170	0.9734
aldehyde_frais	0.2439	0.8996
fruit_exotique	0.2266	0.9193
herbe	0.2157	0.8946
legume	0.2833	0.8018
fermentaire	0.1933	0.8884
phenole	0.2465	0.8701
epice	0.1825	0.9180
fleur_d_arbuste	0.1874	0.9671
cuit	0.2276	0.8203
terreux	0.1752	0.7989
fruit_sec	0.1765	0.8635
fleur_du_jardin	0.1611	0.9545
agrume	0.2116	0.8703
oleagineux	0.2019	0.8209
lactique	0.1528	0.9311
soufre	0.4678	0.8276
plante_aromatique	0.1675	0.7260
animal	0.1375	0.8222
fruit_a_coque	0.1710	0.7962
moisi	0.1127	0.8988
fruit_a_pepins	0.1322	0.9643
torrefie	0.1902	0.8843
medicinal	0.1603	0.9170
vegetal_sec	0.1006	0.9123
rose	0.1202	0.9732
huile	0.1395	0.8145
lactone	0.1011	0.9136
menthe	0.2468	0.7346
bois	0.2228	0.7656
creme	0.0831	0.9231
boissons_alcoolisees	0.1112	0.8994
sucre_cuit	0.0933	0.9235
baie	0.0683	0.9701
poudre	0.0938	0.9146
viande_cuite	0.2019	0.8312
pomme	0.1167	0.9801
malte	0.1055	0.9600
mielle	0.0760	0.9500
solvant	0.1561	0.7424
ananas	0.0930	0.9535
fruit_rouge	0.0543	0.9844
coumarine	0.0901	0.8320
caramel	0.0975	0.8880
mineral	0.0643	0.9113
resineux	0.1761	0.8065
alliace	0.3231	0.9355
fruit_a_noyau	0.0594	0.9837
metal	0.0629	0.9008
metallique	0.0609	0.8992
peponide	0.0728	0.9000
melon	0.0737	0.8899
brule	0.1065	0.9159
feuille	0.0512	0.9429
alcool_de_fut	0.0880	0.8654
ether	0.1384	0.8317
boisson_fermentee	0.0552	0.9500
camphre	0.1501	0.8300
miel	0.0527	0.9485
citronne	0.0651	0.9583
racine	0.0453	0.9271
oignon	0.2557	0.9474
crucifere	0.0922	0.8085
lacte	0.0425	0.9677
fleur_d_arbre	0.0486	0.9677
vin	0.0571	0.9457
fromage	0.0788	0.8989
poire	0.0717	0.9545
banane	0.0829	0.9651
champignon	0.0556	0.8605
cafe	0.1008	0.8941
cacao	0.0552	0.9286
musque	0.2166	0.7595
savon	0.0444	0.9351
beurre	0.0513	0.9605
noix_de_coco	0.0989	0.8400
anise	0.0368	0.9589
pin	0.1353	0.8767
vanille	0.0499	0.9583
jasmin	0.0400	0.9861
ambre	0.0801	0.9014
ail	0.1908	0.9706
musc	0.2311	0.8657
cereale	0.0711	0.8657
peche	0.0373	0.9848
cerise	0.0335	1.0000
violette	0.0477	0.9333
rhum	0.0550	0.8500

Mean Precision: 0.1688
