Label	Precision	Recall
vegetal	0.6843	0.8332
fruite	0.7123	0.6968
frais	0.6594	0.8056
vegetal_vert	0.5826	0.8375
doux	0.4635	0.9521
gras	0.4772	0.8270
floral	0.4909	0.8263
boise	0.4084	0.9384
vert	0.4221	0.7052
aldehyde	0.2974	0.8474
chimique	0.2473	0.8771
empyreumatique	0.3652	0.8693
balsamique	0.2135	0.9791
aldehyde_frais	0.2378	0.8400
fruit_exotique	0.2707	0.7622
herbe	0.2146	0.8648
legume	0.2945	0.7670
fermentaire	0.2107	0.8656
phenole	0.2252	0.9259
epice	0.1922	0.9140
fleur_d_arbuste	0.2214	0.8472
cuit	0.2434	0.8364
terreux	0.1443	0.9129
fruit_sec	0.1747	0.8635
fleur_du_jardin	0.1768	0.8835
agrume	0.2314	0.8381
oleagineux	0.1735	0.8896
lactique	0.1776	0.8537
soufre	0.5062	0.8385
plante_aromatique	0.1448	0.8386
animal	0.1122	0.8672
fruit_a_coque	0.1496	0.8566
moisi	0.1076	0.9264
fruit_a_pepins	0.2173	0.7857
torrefie	0.1743	0.9342
medicinal	0.1387	0.9545
vegetal_sec	0.0917	0.9298
rose	0.1476	0.8170
huile	0.1457	0.7568
lactone	0.1160	0.8462
menthe	0.1395	0.9009
bois	0.1533	0.8476
creme	0.1041	0.8462
boissons_alcoolisees	0.1446	0.8079
sucre_cuit	0.1010	0.8529
baie	0.0870	0.7605
poudre	0.0857	0.9268
viande_cuite	0.1909	0.8710
pomme	0.1615	0.8553
malte	0.1018	0.9200
mielle	0.0946	0.8643
solvant	0.1587	0.8195
ananas	0.1146	0.7769
fruit_rouge	0.0720	0.8760
coumarine	0.0694	0.9449
caramel	0.0911	0.8889
mineral	0.0670	0.7360
resineux	0.1132	0.9113
alliace	0.3545	0.9360
fruit_a_noyau	0.0839	0.7339
metal	0.0652	0.7295
metallique	0.0631	0.7227
peponide	0.0922	0.7477
melon	0.0915	0.7339
brule	0.0815	0.9444
feuille	0.0578	0.8396
alcool_de_fut	0.0959	0.8462
ether	0.1301	0.8431
boisson_fermentee	0.0816	0.8100
camphre	0.0801	0.9200
miel	0.0665	0.8367
citronne	0.0755	0.9062
racine	0.0410	0.9479
oignon	0.2778	0.9375
crucifere	0.1131	0.7895
lacte	0.0509	0.8723
fleur_d_arbre	0.0574	0.8830
vin	0.0803	0.8370
fromage	0.0749	0.8333
poire	0.0990	0.8764
banane	0.1006	0.8046
champignon	0.0595	0.8046
cafe	0.0730	0.9647
cacao	0.0618	0.9167
musque	0.0651	0.8861
savon	0.0575	0.8333
beurre	0.0521	0.8831
noix_de_coco	0.0728	0.9079
anise	0.0425	0.9041
pin	0.0862	0.9589
vanille	0.0648	0.9861
jasmin	0.0560	0.8056
ambre	0.0743	0.9167
ail	0.2094	0.9853
musc	0.0806	0.9104
cereale	0.0514	0.9104
peche	0.0506	0.7313
cerise	0.0490	0.8939
violette	0.0500	0.8689
rhum	0.0544	0.7667

Mean Precision: 0.1694
