Label	Precision	Recall
vegetal	0.6689	0.8655
fruite	0.6727	0.8064
frais	0.6612	0.8184
vegetal_vert	0.5915	0.8339
doux	0.4659	0.9377
gras	0.4882	0.8188
floral	0.4678	0.8941
boise	0.4388	0.8523
vert	0.4200	0.7798
aldehyde	0.2905	0.8665
chimique	0.2460	0.8451
empyreumatique	0.3635	0.8476
balsamique	0.2180	0.9715
aldehyde_frais	0.2360	0.8700
fruit_exotique	0.2525	0.8599
herbe	0.2114	0.8755
legume	0.2583	0.8066
fermentaire	0.2012	0.8414
phenole	0.2360	0.8889
epice	0.1963	0.8674
fleur_d_arbuste	0.2108	0.8679
cuit	0.2344	0.8390
terreux	0.1520	0.9182
fruit_sec	0.1828	0.8357
fleur_du_jardin	0.1754	0.9034
agrume	0.2153	0.8551
oleagineux	0.1855	0.8657
lactique	0.1586	0.9194
soufre	0.4427	0.8625
plante_aromatique	0.1680	0.7368
animal	0.1049	0.9041
fruit_a_coque	0.1566	0.8415
moisi	0.1075	0.8643
fruit_a_pepins	0.1777	0.8532
torrefie	0.1774	0.9383
medicinal	0.1514	0.9132
vegetal_sec	0.1025	0.8553
rose	0.1376	0.8929
huile	0.1368	0.7973
lactone	0.1154	0.8597
menthe	0.1668	0.8491
bois	0.1522	0.8714
creme	0.0900	0.9341
boissons_alcoolisees	0.1261	0.8927
sucre_cuit	0.0984	0.8588
baie	0.0704	0.9461
poudre	0.0948	0.9024
viande_cuite	0.1817	0.8581
pomme	0.1362	0.8882
malte	0.1014	0.9133
mielle	0.0901	0.8571
solvant	0.1229	0.8647
ananas	0.0963	0.8923
fruit_rouge	0.0620	0.9767
coumarine	0.0851	0.8661
caramel	0.0926	0.8730
mineral	0.0585	0.9040
resineux	0.1085	0.9032
alliace	0.3156	0.9520
fruit_a_noyau	0.0751	0.8468
metal	0.0587	0.8934
metallique	0.0579	0.8992
peponide	0.0857	0.7748
melon	0.0862	0.7890
brule	0.0903	0.9259
feuille	0.0600	0.8585
alcool_de_fut	0.0835	0.8846
ether	0.1024	0.8922
boisson_fermentee	0.0677	0.8800
camphre	0.0947	0.9100
miel	0.0675	0.8367
citronne	0.0838	0.9271
racine	0.0422	0.9375
oignon	0.2584	0.9583
crucifere	0.0945	0.8421
lacte	0.0451	0.9255
fleur_d_arbre	0.0572	0.8617
vin	0.0667	0.9130
fromage	0.0697	0.9111
poire	0.0867	0.9326
banane	0.0805	0.8621
champignon	0.0550	0.8621
cafe	0.0800	0.9412
cacao	0.0584	0.9524
musque	0.0582	0.8987
savon	0.0497	0.8590
beurre	0.0472	0.9091
noix_de_coco	0.0805	0.8816
anise	0.0486	0.8493
pin	0.0848	0.9315
vanille	0.0589	0.9444
jasmin	0.0510	0.8472
ambre	0.0649	0.9306
ail	0.1851	0.9853
musc	0.0603	0.9403
cereale	0.0558	0.8955
peche	0.0493	0.8358
cerise	0.0441	0.9242
violette	0.0418	0.8852
rhum	0.0470	0.9333

Mean Precision: 0.1636
