Label	Precision	Recall
vegetal	0.6536	0.8668
fruite	0.5855	0.9690
frais	0.6117	0.8938
vegetal_vert	0.5683	0.8863
doux	0.4505	0.9808
gras	0.4299	0.9648
floral	0.4538	0.9340
boise	0.4148	0.9143
vert	0.3601	0.9032
aldehyde	0.2921	0.9049
chimique	0.2183	0.9767
empyreumatique	0.3248	0.8943
balsamique	0.2010	0.9943
aldehyde_frais	0.2292	0.9104
fruit_exotique	0.1962	0.9490
herbe	0.2085	0.9142
legume	0.2584	0.8106
fermentaire	0.1756	0.8987
phenole	0.2337	0.8492
epice	0.1878	0.8904
fleur_d_arbuste	0.1855	0.9620
cuit	0.2021	0.9193
terreux	0.1453	0.9499
fruit_sec	0.1339	0.9635
fleur_du_jardin	0.1667	0.9347
agrume	0.2364	0.8148
oleagineux	0.1335	0.9518
lactique	0.1245	0.9821
soufre	0.5529	0.7931
plante_aromatique	0.1408	0.8486
animal	0.1927	0.4704
fruit_a_coque	0.1349	0.8943
moisi	0.1041	0.9535
fruit_a_pepins	0.1252	0.9484
torrefie	0.1576	0.9380
medicinal	0.1443	0.8589
vegetal_sec	0.0860	0.9912
rose	0.1278	0.9330
huile	0.1152	0.8468
lactone	0.0852	0.9729
menthe	0.1898	0.7725
bois	0.1736	0.8000
creme	0.0663	0.9890
boissons_alcoolisees	0.0922	0.9494
sucre_cuit	0.0667	0.9825
baie	0.0667	0.9636
poudre	0.0963	0.8963
viande_cuite	0.1955	0.8377
pomme	0.0988	0.9801
malte	0.0864	0.9533
mielle	0.0652	0.9286
solvant	0.1005	0.8346
ananas	0.0718	0.9690
fruit_rouge	0.0491	1.0000
coumarine	0.0517	0.9921
caramel	0.0607	0.9683
mineral	0.0613	0.8800
resineux	0.1518	0.7984
alliace	0.3333	0.9274
fruit_a_noyau	0.0555	0.9593
metal	0.0621	0.8934
metallique	0.0600	0.9076
peponide	0.0726	0.8727
melon	0.0705	0.8716
brule	0.0926	0.9159
feuille	0.0495	0.9623
alcool_de_fut	0.0659	0.9423
ether	0.0812	0.9020
boisson_fermentee	0.0537	0.9600
camphre	0.0951	0.8600
miel	0.0397	0.9796
citronne	0.0893	0.7500
racine	0.0337	0.9896
oignon	0.2602	0.9368
crucifere	0.0863	0.8404
lacte	0.0345	0.9894
fleur_d_arbre	0.0519	0.8298
vin	0.0542	0.9457
fromage	0.0661	0.9222
poire	0.0698	0.9551
banane	0.0555	0.9770
champignon	0.0468	0.8488
cafe	0.0893	0.9412
cacao	0.0477	0.9643
musque	0.2690	0.6709
savon	0.0523	0.8205
beurre	0.0373	0.9221
noix_de_coco	0.0371	0.9467
anise	0.0305	0.9865
pin	0.1217	0.8767
vanille	0.0448	0.9722
jasmin	0.0348	0.9861
ambre	0.1231	0.8028
ail	0.2006	0.9706
musc	0.2741	0.8060
cereale	0.0610	0.9254
peche	0.0349	0.9851
cerise	0.0285	0.9846
violette	0.0392	0.9180
rhum	0.0310	1.0000

Mean Precision: 0.1563
