Label	Precision	Recall
vegetal	0.6383	0.9050
fruite	0.6013	0.9542
frais	0.6074	0.8977
vegetal_vert	0.5496	0.8985
doux	0.4536	0.9785
gras	0.4380	0.9525
floral	0.4373	0.9425
boise	0.4468	0.8450
vert	0.3636	0.8952
aldehyde	0.2757	0.9429
chimique	0.2510	0.9018
empyreumatique	0.4002	0.8070
balsamique	0.2129	0.9734
aldehyde_frais	0.2265	0.9323
fruit_exotique	0.2093	0.9299
herbe	0.2056	0.9378
legume	0.2963	0.7401
fermentaire	0.1820	0.8965
phenole	0.2941	0.7541
epice	0.2134	0.7552
fleur_d_arbuste	0.1867	0.9570
cuit	0.2429	0.8438
terreux	0.1615	0.8417
fruit_sec	0.1595	0.8736
fleur_du_jardin	0.1671	0.9460
agrume	0.1930	0.9145
oleagineux	0.1654	0.8886
lactique	0.1415	0.9463
soufre	0.5620	0.7966
plante_aromatique	0.1355	0.8732
animal	0.1402	0.7074
fruit_a_coque	0.1762	0.7887
moisi	0.1168	0.8527
fruit_a_pepins	0.1308	0.9286
torrefie	0.2085	0.7934
medicinal	0.2023	0.7303
vegetal_sec	0.0853	0.9781
rose	0.1204	0.9598
huile	0.0980	0.8829
lactone	0.0955	0.9412
menthe	0.2000	0.7915
bois	0.1601	0.8381
creme	0.0764	0.9505
boissons_alcoolisees	0.0992	0.9494
sucre_cuit	0.0830	0.9064
baie	0.0686	0.9636
poudre	0.1024	0.8902
viande_cuite	0.2490	0.7987
pomme	0.1084	0.9868
malte	0.1096	0.7867
mielle	0.0707	0.8643
solvant	0.1175	0.8346
ananas	0.0827	0.9767
fruit_rouge	0.0572	0.9225
coumarine	0.0638	0.9606
caramel	0.0786	0.9444
mineral	0.0595	0.8720
resineux	0.1391	0.8629
alliace	0.3382	0.9274
fruit_a_noyau	0.0586	0.9675
metal	0.0601	0.8443
metallique	0.0597	0.9076
peponide	0.0675	0.8727
melon	0.0665	0.8716
brule	0.1214	0.8598
feuille	0.0562	0.9245
alcool_de_fut	0.0690	0.9423
ether	0.0877	0.9020
boisson_fermentee	0.0540	0.9400
camphre	0.1193	0.8100
miel	0.0450	0.9082
citronne	0.0697	0.8958
racine	0.0376	0.9271
oignon	0.2687	0.9474
crucifere	0.1089	0.7660
lacte	0.0401	0.9362
fleur_d_arbre	0.0603	0.8830
vin	0.0522	0.9457
fromage	0.0573	0.9444
poire	0.0631	0.9775
banane	0.0663	0.9425
champignon	0.0547	0.8256
cafe	0.1200	0.8471
cacao	0.0645	0.8690
musque	0.1036	0.8481
savon	0.0393	0.9615
beurre	0.0392	0.9610
noix_de_coco	0.0426	0.9200
anise	0.0385	0.8919
pin	0.1062	0.9178
vanille	0.0719	0.9167
jasmin	0.0450	0.9444
ambre	0.0844	0.8592
ail	0.2043	0.9706
musc	0.1000	0.9403
cereale	0.0801	0.8657
peche	0.0345	0.9701
cerise	0.0434	0.9077
violette	0.0358	0.9836
rhum	0.0408	0.9667

Mean Precision: 0.1609
