Label	Precision	Recall
vegetal	0.6420	0.8953
fruite	0.5742	0.9783
frais	0.5816	0.9028
vegetal_vert	0.5519	0.8971
doux	0.4437	0.9872
gras	0.4265	0.9828
floral	0.4374	0.9284
boise	0.4175	0.8884
vert	0.3438	0.9112
aldehyde	0.2745	0.9271
chimique	0.2128	0.9750
empyreumatique	0.3749	0.8020
balsamique	0.2003	0.8840
aldehyde_frais	0.2122	0.9323
fruit_exotique	0.1952	0.9406
herbe	0.1884	0.9442
legume	0.2257	0.8194
fermentaire	0.1624	0.9229
phenole	0.2271	0.8515
epice	0.1824	0.9091
fleur_d_arbuste	0.1693	0.9696
cuit	0.2400	0.7839
terreux	0.1414	0.9578
fruit_sec	0.1527	0.8652
fleur_du_jardin	0.1558	0.9318
agrume	0.1810	0.9402
oleagineux	0.1576	0.8464
lactique	0.1217	0.9761
soufre	0.4198	0.8207
plante_aromatique	0.1285	0.8979
animal	0.1132	0.8111
fruit_a_coque	0.1485	0.7849
moisi	0.0958	0.9457
fruit_a_pepins	0.1277	0.9286
torrefie	0.1771	0.8388
medicinal	0.1254	0.8589
vegetal_sec	0.0913	0.9781
rose	0.1021	0.9598
huile	0.0966	0.8874
lactone	0.0841	0.9819
menthe	0.1321	0.8389
bois	0.1282	0.8476
creme	0.0634	0.9835
boissons_alcoolisees	0.0953	0.9101
sucre_cuit	0.0898	0.8070
baie	0.0667	0.9576
poudre	0.0843	0.8841
viande_cuite	0.1404	0.8442
pomme	0.0962	0.9603
malte	0.0990	0.8333
mielle	0.0677	0.8714
solvant	0.0875	0.8421
ananas	0.0690	0.9612
fruit_rouge	0.0479	1.0000
coumarine	0.0482	0.9921
caramel	0.0768	0.8968
mineral	0.0484	0.9600
resineux	0.0972	0.8790
alliace	0.2953	0.9194
fruit_a_noyau	0.0520	0.9512
metal	0.0470	0.9590
metallique	0.0474	0.9412
peponide	0.0619	0.9000
melon	0.0661	0.8807
brule	0.0930	0.8785
feuille	0.0425	0.9906
alcool_de_fut	0.0668	0.8942
ether	0.0734	0.8627
boisson_fermentee	0.0439	0.9500
camphre	0.0685	0.9000
miel	0.0427	0.9286
citronne	0.0516	0.9479
racine	0.0346	0.9688
oignon	0.2535	0.9474
crucifere	0.0924	0.7660
lacte	0.0331	1.0000
fleur_d_arbre	0.0469	0.9362
vin	0.0472	0.8913
fromage	0.0536	0.8556
poire	0.0630	0.9663
banane	0.0537	0.8736
champignon	0.0378	0.9302
cafe	0.0868	0.9059
cacao	0.0500	0.8810
musque	0.0946	0.7468
savon	0.0438	0.9359
beurre	0.0312	0.9740
noix_de_coco	0.0294	0.9867
anise	0.0333	0.8378
pin	0.0680	0.9041
vanille	0.0504	0.8750
jasmin	0.0364	0.9861
ambre	0.0848	0.8592
ail	0.1343	0.9853
musc	0.1166	0.8060
cereale	0.0540	0.8955
peche	0.0304	0.9701
cerise	0.0353	0.8923
violette	0.0312	1.0000
rhum	0.0315	0.9667

Mean Precision: 0.1425
