Label	Precision	Recall
vegetal	0.6521	0.9107
fruite	0.6635	0.7881
frais	0.6240	0.8802
vegetal_vert	0.5649	0.8979
doux	0.4828	0.9090
gras	0.4698	0.8550
floral	0.4707	0.9010
boise	0.4082	0.9452
vert	0.3917	0.8414
aldehyde	0.2863	0.9143
chimique	0.2492	0.8817
empyreumatique	0.3815	0.8223
balsamique	0.2125	0.9620
aldehyde_frais	0.2217	0.8990
fruit_exotique	0.2542	0.8047
herbe	0.1969	0.9071
legume	0.2701	0.7621
fermentaire	0.2181	0.7709
phenole	0.2122	0.9439
epice	0.1831	0.9301
fleur_d_arbuste	0.2056	0.8980
cuit	0.2640	0.8125
terreux	0.1495	0.9048
fruit_sec	0.1866	0.7374
fleur_du_jardin	0.1733	0.9176
agrume	0.1911	0.8889
oleagineux	0.1930	0.7500
lactique	0.1727	0.7642
soufre	0.4900	0.8414
plante_aromatique	0.1291	0.8877
animal	0.1035	0.8926
fruit_a_coque	0.1610	0.7879
moisi	0.1123	0.8444
fruit_a_pepins	0.1807	0.8095
torrefie	0.1880	0.8802
medicinal	0.1305	0.9587
vegetal_sec	0.0899	0.9474
rose	0.1320	0.8973
huile	0.1408	0.7421
lactone	0.1170	0.8281
menthe	0.1332	0.8768
bois	0.1141	0.9234
creme	0.0957	0.7956
boissons_alcoolisees	0.1345	0.7257
sucre_cuit	0.1032	0.8176
baie	0.0772	0.9096
poudre	0.0901	0.9268
viande_cuite	0.1946	0.8442
pomme	0.1271	0.8675
malte	0.1088	0.8940
mielle	0.0951	0.8286
solvant	0.1419	0.7669
ananas	0.1180	0.8231
fruit_rouge	0.0680	0.8372
coumarine	0.0795	0.9206
caramel	0.1030	0.8480
mineral	0.0559	0.9200
resineux	0.0848	0.9597
alliace	0.3110	0.9431
fruit_a_noyau	0.0808	0.8293
metal	0.0600	0.9091
metallique	0.0595	0.8992
peponide	0.0912	0.7909
melon	0.0916	0.7870
brule	0.0909	0.9159
feuille	0.0538	0.9143
alcool_de_fut	0.0927	0.7500
ether	0.1186	0.7327
boisson_fermentee	0.0781	0.8000
camphre	0.0760	0.9500
miel	0.0657	0.8144
citronne	0.0600	0.9792
racine	0.0354	0.9688
oignon	0.2601	0.9474
crucifere	0.1089	0.7660
lacte	0.0520	0.7872
fleur_d_arbre	0.0599	0.8602
vin	0.0856	0.7935
fromage	0.0829	0.7528
poire	0.1012	0.7865
banane	0.0901	0.7791
champignon	0.0571	0.8488
cafe	0.0732	0.8929
cacao	0.0584	0.8810
musque	0.0728	0.9114
savon	0.0481	0.7792
beurre	0.0726	0.7922
noix_de_coco	0.0634	0.9200
anise	0.0343	0.9324
pin	0.0597	0.9583
vanille	0.0773	0.9028
jasmin	0.0497	0.8194
ambre	0.0558	0.9859
ail	0.1886	0.9706
musc	0.0780	0.9552
cereale	0.0652	0.9104
peche	0.0520	0.8333
cerise	0.0497	0.8462
violette	0.0375	0.9344
rhum	0.0566	0.7500

Mean Precision: 0.1630
