Label	Precision	Recall
vegetal	0.6488	0.9090
fruite	0.5964	0.9523
frais	0.6178	0.8872
vegetal_vert	0.5673	0.8879
doux	0.4617	0.9585
gras	0.4514	0.9247
floral	0.4378	0.9321
boise	0.4380	0.8663
vert	0.3459	0.9241
aldehyde	0.2954	0.8984
chimique	0.2357	0.9350
empyreumatique	0.3601	0.8494
balsamique	0.2035	0.9867
aldehyde_frais	0.2292	0.9129
fruit_exotique	0.1963	0.9512
herbe	0.2021	0.9179
legume	0.2473	0.8172
fermentaire	0.1908	0.8789
phenole	0.2436	0.8692
epice	0.1902	0.8998
fleur_d_arbuste	0.1804	0.9643
cuit	0.2363	0.8411
terreux	0.1543	0.8836
fruit_sec	0.1468	0.9413
fleur_du_jardin	0.1582	0.9545
agrume	0.1856	0.8832
oleagineux	0.1519	0.9107
lactique	0.1322	0.9821
soufre	0.4544	0.8586
plante_aromatique	0.1518	0.8140
animal	0.1183	0.8111
fruit_a_coque	0.1577	0.8220
moisi	0.1043	0.9183
fruit_a_pepins	0.1312	0.9484
torrefie	0.1732	0.8926
medicinal	0.1560	0.8967
vegetal_sec	0.0900	0.9518
rose	0.1096	0.9554
huile	0.1070	0.8643
lactone	0.0918	0.9638
menthe	0.1922	0.7915
bois	0.1585	0.8325
creme	0.0727	0.9724
boissons_alcoolisees	0.0951	0.9029
sucre_cuit	0.0898	0.9294
baie	0.0653	0.9699
poudre	0.1066	0.8902
viande_cuite	0.1652	0.8636
pomme	0.1009	0.9735
malte	0.1004	0.9404
mielle	0.0812	0.8643
solvant	0.1122	0.8346
ananas	0.0681	0.9769
fruit_rouge	0.0521	0.9767
coumarine	0.0586	0.9603
caramel	0.0846	0.9040
mineral	0.0510	0.9520
resineux	0.1280	0.8629
alliace	0.2952	0.9431
fruit_a_noyau	0.0552	0.9512
metal	0.0507	0.9587
metallique	0.0500	0.9664
peponide	0.0699	0.8909
melon	0.0685	0.8889
brule	0.0945	0.9346
feuille	0.0468	0.9810
alcool_de_fut	0.0726	0.9231
ether	0.0855	0.8614
boisson_fermentee	0.0525	0.9400
camphre	0.1421	0.8400
miel	0.0563	0.8866
citronne	0.0624	0.9479
racine	0.0353	0.9688
oignon	0.2453	0.9579
crucifere	0.0862	0.8511
lacte	0.0375	0.9787
fleur_d_arbre	0.0560	0.8710
vin	0.0568	0.9565
fromage	0.0679	0.9213
poire	0.0703	0.9213
banane	0.0610	0.9302
champignon	0.0350	0.9419
cafe	0.0824	0.8929
cacao	0.0546	0.9524
musque	0.1818	0.7595
savon	0.0494	0.8312
beurre	0.0414	0.9091
noix_de_coco	0.0452	0.9333
anise	0.0380	0.9324
pin	0.0995	0.9028
vanille	0.0684	0.8889
jasmin	0.0386	1.0000
ambre	0.0850	0.8592
ail	0.1777	0.9853
musc	0.1854	0.8358
cereale	0.0676	0.9104
peche	0.0352	0.9697
cerise	0.0355	0.9846
violette	0.0344	0.9672
rhum	0.0376	0.9500

Mean Precision: 0.1544
