Label	Precision	Recall
vegetal	0.6437	0.9136
fruite	0.5851	0.9752
frais	0.5944	0.9267
vegetal_vert	0.5432	0.9115
doux	0.4572	0.9721
gras	0.4284	0.9795
floral	0.4182	0.9510
boise	0.4023	0.9558
vert	0.3476	0.9207
aldehyde	0.2781	0.9302
chimique	0.2379	0.9250
empyreumatique	0.3887	0.8274
balsamique	0.2012	0.9924
aldehyde_frais	0.2210	0.9327
fruit_exotique	0.1902	0.9554
herbe	0.1965	0.9309
legume	0.3187	0.6872
fermentaire	0.1843	0.9229
phenole	0.2566	0.8435
epice	0.1836	0.8951
fleur_d_arbuste	0.1757	0.9719
cuit	0.2526	0.8125
terreux	0.1566	0.9048
fruit_sec	0.1371	0.9777
fleur_du_jardin	0.1572	0.9688
agrume	0.1808	0.9117
oleagineux	0.1338	0.9762
lactique	0.1269	0.9821
soufre	0.6187	0.8000
plante_aromatique	0.1242	0.9123
animal	0.1552	0.5667
fruit_a_coque	0.1557	0.7955
moisi	0.1022	0.9377
fruit_a_pepins	0.1391	0.9405
torrefie	0.1879	0.8471
medicinal	0.1667	0.8802
vegetal_sec	0.0846	0.9912
rose	0.1097	0.9509
huile	0.0987	0.8914
lactone	0.0862	0.9910
menthe	0.1656	0.8436
bois	0.1732	0.8230
creme	0.0674	0.9834
boissons_alcoolisees	0.0943	0.9314
sucre_cuit	0.0866	0.9294
baie	0.0679	0.9759
poudre	0.1116	0.8659
viande_cuite	0.2440	0.7922
pomme	0.1064	0.9801
malte	0.1068	0.9007
mielle	0.0864	0.8571
solvant	0.1295	0.7895
ananas	0.0752	0.9923
fruit_rouge	0.0595	0.9612
coumarine	0.0516	1.0000
caramel	0.0776	0.9280
mineral	0.0612	0.7920
resineux	0.1399	0.8226
alliace	0.3395	0.8943
fruit_a_noyau	0.0585	0.9756
metal	0.0630	0.8512
metallique	0.0611	0.8992
peponide	0.0674	0.8636
melon	0.0683	0.8611
brule	0.1014	0.8972
feuille	0.0517	0.8952
alcool_de_fut	0.0647	0.9327
ether	0.0985	0.8317
boisson_fermentee	0.0554	0.9200
camphre	0.1172	0.8400
miel	0.0591	0.8763
citronne	0.0619	0.9479
racine	0.0497	0.7083
oignon	0.2767	0.9263
crucifere	0.1404	0.7021
lacte	0.0358	0.9787
fleur_d_arbre	0.0542	0.8925
vin	0.0596	0.9348
fromage	0.0694	0.9213
poire	0.0746	0.8764
banane	0.0621	0.9884
champignon	0.0439	0.9186
cafe	0.1012	0.8690
cacao	0.0587	0.8810
musque	0.2619	0.6962
savon	0.0455	0.9221
beurre	0.0356	0.9610
noix_de_coco	0.0348	0.9867
anise	0.0395	0.8919
pin	0.1091	0.9028
vanille	0.0682	0.8889
jasmin	0.0352	1.0000
ambre	0.1011	0.7887
ail	0.2148	0.9412
musc	0.2660	0.8060
cereale	0.0718	0.9104
peche	0.0354	0.9848
cerise	0.0465	0.9077
violette	0.0362	0.9344
rhum	0.0353	1.0000

Mean Precision: 0.1606
