Label	Precision	Recall
vegetal	0.6633	0.8587
fruite	0.6062	0.9250
frais	0.6587	0.7938
vegetal_vert	0.6002	0.8264
doux	0.4599	0.9561
gras	0.4755	0.8337
floral	0.4321	0.9168
boise	0.4175	0.8923
vert	0.3712	0.8797
aldehyde	0.3160	0.8177
chimique	0.2344	0.8985
empyreumatique	0.3044	0.8902
balsamique	0.2050	0.9677
aldehyde_frais	0.2469	0.8396
fruit_exotique	0.2188	0.9068
herbe	0.2203	0.8513
legume	0.2203	0.8813
fermentaire	0.1975	0.8311
phenole	0.2455	0.8581
epice	0.1803	0.9138
fleur_d_arbuste	0.1883	0.9495
cuit	0.1811	0.9191
terreux	0.1430	0.8942
fruit_sec	0.1507	0.9083
fleur_du_jardin	0.1667	0.9176
agrume	0.2214	0.8205
oleagineux	0.1556	0.8952
lactique	0.1492	0.9249
soufre	0.3419	0.8694
plante_aromatique	0.1465	0.8070
animal	0.1123	0.8229
fruit_a_coque	0.1412	0.8528
moisi	0.1065	0.8915
fruit_a_pepins	0.1487	0.9087
torrefie	0.1563	0.9506
medicinal	0.1552	0.8512
vegetal_sec	0.1002	0.8904
rose	0.1162	0.9241
huile	0.1453	0.7342
lactone	0.0978	0.9050
menthe	0.2377	0.7583
bois	0.1782	0.7476
creme	0.0715	0.9558
boissons_alcoolisees	0.1273	0.8286
sucre_cuit	0.0805	0.9649
baie	0.0657	0.9701
poudre	0.0832	0.9390
viande_cuite	0.1437	0.8968
pomme	0.1231	0.8477
malte	0.0880	0.9404
mielle	0.0691	0.9143
solvant	0.1561	0.7744
ananas	0.0810	0.9231
fruit_rouge	0.0500	0.9767
coumarine	0.0706	0.8819
caramel	0.0841	0.9048
mineral	0.0507	0.9600
resineux	0.1553	0.7903
alliace	0.3061	0.9355
fruit_a_noyau	0.0637	0.9350
metal	0.0552	0.9344
metallique	0.0497	0.9583
peponide	0.0665	0.8198
melon	0.0661	0.8165
brule	0.0877	0.9439
feuille	0.0508	0.9340
alcool_de_fut	0.0944	0.8654
ether	0.1182	0.7941
boisson_fermentee	0.0613	0.8900
camphre	0.1456	0.7600
miel	0.0464	0.9388
citronne	0.0781	0.8542
racine	0.0329	1.0000
oignon	0.2439	0.9474
crucifere	0.0719	0.8842
lacte	0.0392	0.9677
fleur_d_arbre	0.0492	0.9362
vin	0.0633	0.8696
fromage	0.0775	0.8778
poire	0.0783	0.8876
banane	0.0738	0.8256
champignon	0.0485	0.9080
cafe	0.0799	0.9294
cacao	0.0444	0.9524
musque	0.1200	0.7875
savon	0.0498	0.8077
beurre	0.0571	0.8182
noix_de_coco	0.0894	0.8000
anise	0.0349	0.9595
pin	0.1174	0.8219
vanille	0.0544	0.9028
jasmin	0.0411	0.9167
ambre	0.0679	0.8732
ail	0.1813	0.9706
musc	0.1315	0.8971
cereale	0.0604	0.9118
peche	0.0368	0.9545
cerise	0.0338	0.9848
violette	0.0411	0.9016
rhum	0.0499	0.8500

Mean Precision: 0.1567
