Label	Precision	Recall
vegetal	0.6437	0.9113
fruite	0.6330	0.8773
frais	0.6098	0.8923
vegetal_vert	0.5549	0.8908
doux	0.4870	0.8994
gras	0.4588	0.8796
floral	0.4361	0.9359
boise	0.4156	0.9183
vert	0.3600	0.8879
aldehyde	0.2835	0.9302
chimique	0.2407	0.9133
empyreumatique	0.4069	0.7953
balsamique	0.2190	0.9163
aldehyde_frais	0.2187	0.9366
fruit_exotique	0.2390	0.8641
herbe	0.1933	0.9330
legume	0.2477	0.8238
fermentaire	0.2091	0.7930
phenole	0.2243	0.9369
epice	0.1800	0.9347
fleur_d_arbuste	0.1820	0.9566
cuit	0.2865	0.7708
terreux	0.1473	0.9339
fruit_sec	0.1815	0.7709
fleur_du_jardin	0.1585	0.9631
agrume	0.1795	0.9202
oleagineux	0.1843	0.7411
lactique	0.1709	0.7791
soufre	0.4114	0.8724
plante_aromatique	0.1265	0.9018
animal	0.1002	0.9111
fruit_a_coque	0.1682	0.7576
moisi	0.1083	0.8716
fruit_a_pepins	0.1683	0.8413
torrefie	0.1967	0.8388
medicinal	0.1379	0.9463
vegetal_sec	0.0917	0.9561
rose	0.1130	0.9375
huile	0.1260	0.7692
lactone	0.1079	0.8824
menthe	0.1340	0.8815
bois	0.1130	0.9378
creme	0.0997	0.7901
boissons_alcoolisees	0.1306	0.7657
sucre_cuit	0.1156	0.7706
baie	0.0703	0.9518
poudre	0.0938	0.9207
viande_cuite	0.1836	0.8571
pomme	0.1252	0.8675
malte	0.1176	0.8146
mielle	0.0891	0.8429
solvant	0.1280	0.7895
ananas	0.1045	0.8769
fruit_rouge	0.0671	0.8527
coumarine	0.0762	0.9286
caramel	0.1126	0.8160
mineral	0.0492	0.9680
resineux	0.0892	0.9758
alliace	0.2941	0.9350
fruit_a_noyau	0.0706	0.9268
metal	0.0495	0.9669
metallique	0.0495	0.9664
peponide	0.0866	0.8091
melon	0.0819	0.8333
brule	0.1015	0.8972
feuille	0.0486	0.9619
alcool_de_fut	0.0926	0.8077
ether	0.1132	0.7921
boisson_fermentee	0.0707	0.8100
camphre	0.0805	0.9100
miel	0.0662	0.8454
citronne	0.0560	0.9792
racine	0.0354	0.9688
oignon	0.2364	0.9579
crucifere	0.0863	0.8191
lacte	0.0527	0.8191
fleur_d_arbre	0.0595	0.8925
vin	0.0807	0.7935
fromage	0.0840	0.7640
poire	0.0851	0.8427
banane	0.0897	0.8023
champignon	0.0416	0.9186
cafe	0.0805	0.8571
cacao	0.0601	0.8690
musque	0.0773	0.8861
savon	0.0488	0.8312
beurre	0.0640	0.7403
noix_de_coco	0.0653	0.8800
anise	0.0337	0.9459
pin	0.0594	0.9722
vanille	0.0827	0.8889
jasmin	0.0418	0.9722
ambre	0.0534	0.9718
ail	0.1671	0.9706
musc	0.0940	0.9403
cereale	0.0716	0.8955
peche	0.0406	0.9545
cerise	0.0483	0.8615
violette	0.0339	0.9836
rhum	0.0554	0.7667

Mean Precision: 0.1580
