Label	Precision	Recall
vegetal	0.6569	0.9130
fruite	0.6328	0.8990
frais	0.6177	0.8999
vegetal_vert	0.5760	0.8815
doux	0.4808	0.9186
gras	0.4499	0.9296
floral	0.5155	0.8473
boise	0.4613	0.8298
vert	0.3746	0.9003
aldehyde	0.2937	0.8746
chimique	0.2332	0.9633
empyreumatique	0.3822	0.8477
balsamique	0.2199	0.9639
aldehyde_frais	0.2354	0.9069
fruit_exotique	0.2258	0.9193
herbe	0.2082	0.9028
legume	0.2477	0.8414
fermentaire	0.1813	0.9471
phenole	0.2480	0.8879
epice	0.2123	0.8042
fleur_d_arbuste	0.2140	0.8648
cuit	0.2486	0.8177
terreux	0.1510	0.9312
fruit_sec	0.1693	0.9162
fleur_du_jardin	0.1874	0.8807
agrume	0.2019	0.8689
oleagineux	0.1642	0.9226
lactique	0.1493	0.9522
soufre	0.4076	0.8897
plante_aromatique	0.1545	0.7930
animal	0.1423	0.6593
fruit_a_coque	0.1544	0.8447
moisi	0.1003	0.9377
fruit_a_pepins	0.1585	0.9008
torrefie	0.1763	0.8967
medicinal	0.1510	0.9380
vegetal_sec	0.0959	0.9342
rose	0.1403	0.9018
huile	0.1187	0.8371
lactone	0.1071	0.9412
menthe	0.1790	0.8341
bois	0.1678	0.8421
creme	0.0860	0.9392
boissons_alcoolisees	0.0971	0.9371
sucre_cuit	0.1049	0.8824
baie	0.0812	0.9217
poudre	0.1269	0.8354
viande_cuite	0.1903	0.8896
pomme	0.1141	0.9801
malte	0.1016	0.9404
mielle	0.1235	0.8071
solvant	0.0849	0.9323
ananas	0.0881	0.9615
fruit_rouge	0.0653	0.9380
coumarine	0.0697	0.9444
caramel	0.0950	0.9040
mineral	0.0617	0.8800
resineux	0.1343	0.8468
alliace	0.2823	0.9593
fruit_a_noyau	0.0741	0.9350
metal	0.0631	0.9008
metallique	0.0616	0.9076
peponide	0.0775	0.8727
melon	0.0774	0.8796
brule	0.1029	0.9252
feuille	0.0590	0.8952
alcool_de_fut	0.0703	0.9423
ether	0.0684	0.9406
boisson_fermentee	0.0573	0.9500
camphre	0.1083	0.8600
miel	0.0816	0.8144
citronne	0.0780	0.9062
racine	0.0412	0.9062
oignon	0.2480	0.9684
crucifere	0.0899	0.8617
lacte	0.0452	0.9468
fleur_d_arbre	0.0799	0.7957
vin	0.0587	0.9674
fromage	0.0619	0.9438
poire	0.0756	0.9213
banane	0.0673	0.9767
champignon	0.0457	0.9070
cafe	0.0839	0.9524
cacao	0.0577	0.9286
musque	0.1877	0.7722
savon	0.0519	0.8442
beurre	0.0460	0.9481
noix_de_coco	0.0577	0.9733
anise	0.0468	0.8378
pin	0.1020	0.9028
vanille	0.0918	0.8889
jasmin	0.0601	0.8889
ambre	0.0925	0.8169
ail	0.1705	0.9853
musc	0.1810	0.8507
cereale	0.0590	0.9403
peche	0.0460	0.9697
cerise	0.0448	0.9538
violette	0.0462	0.8852
rhum	0.0380	0.9667

Mean Precision: 0.1636
