Label	Precision	Recall
vegetal	0.6877	0.8440
fruite	0.6325	0.8914
frais	0.6526	0.8358
vegetal_vert	0.6035	0.8383
doux	0.4619	0.9640
gras	0.4630	0.9025
floral	0.4754	0.9038
boise	0.4155	0.9374
vert	0.4005	0.8341
aldehyde	0.3055	0.8637
chimique	0.2450	0.9517
empyreumatique	0.3283	0.8842
balsamique	0.2098	0.9848
aldehyde_frais	0.2481	0.8780
fruit_exotique	0.2326	0.9172
herbe	0.2169	0.8817
legume	0.2984	0.8150
fermentaire	0.1865	0.9219
phenole	0.2446	0.9002
epice	0.1919	0.8712
fleur_d_arbuste	0.2091	0.9342
cuit	0.2123	0.8646
terreux	0.1696	0.8333
fruit_sec	0.1544	0.9192
fleur_du_jardin	0.1804	0.9034
agrume	0.2353	0.8098
oleagineux	0.1620	0.9164
lactique	0.1499	0.9461
soufre	0.3730	0.8862
plante_aromatique	0.1596	0.7794
animal	0.1461	0.7778
fruit_a_coque	0.1481	0.8755
moisi	0.1083	0.9183
fruit_a_pepins	0.1527	0.9484
torrefie	0.1645	0.9504
medicinal	0.1571	0.9502
vegetal_sec	0.0931	0.9518
rose	0.1495	0.9062
huile	0.1362	0.8235
lactone	0.1010	0.9455
menthe	0.1989	0.8294
bois	0.2113	0.7847
creme	0.0824	0.9560
boissons_alcoolisees	0.1128	0.8883
sucre_cuit	0.0829	0.9765
baie	0.0791	0.9341
poudre	0.1003	0.9024
viande_cuite	0.1636	0.8636
pomme	0.1197	0.9735
malte	0.0933	0.9800
mielle	0.0854	0.9214
solvant	0.1285	0.8788
ananas	0.0944	0.9690
fruit_rouge	0.0575	0.9844
coumarine	0.0711	0.9520
caramel	0.0833	0.9280
mineral	0.0690	0.8306
resineux	0.1556	0.8468
alliace	0.3101	0.9677
fruit_a_noyau	0.0654	0.9675
metal	0.0672	0.8347
metallique	0.0669	0.8403
peponide	0.0862	0.8455
melon	0.0882	0.8532
brule	0.0830	0.9439
feuille	0.0563	0.8762
alcool_de_fut	0.0795	0.8942
ether	0.1124	0.8911
boisson_fermentee	0.0663	0.9400
camphre	0.1137	0.8800
miel	0.0566	0.9381
citronne	0.0808	0.8333
racine	0.0466	0.9167
oignon	0.2460	0.9684
crucifere	0.0827	0.8298
lacte	0.0415	0.9677
fleur_d_arbre	0.0629	0.9140
vin	0.0670	0.9348
fromage	0.0726	0.9213
poire	0.0761	0.9091
banane	0.0766	0.9651
champignon	0.0546	0.8721
cafe	0.0808	0.9647
cacao	0.0526	0.9643
musque	0.1892	0.7975
savon	0.0510	0.8961
beurre	0.0500	0.9868
noix_de_coco	0.0626	0.9067
anise	0.0372	0.9726
pin	0.1139	0.9178
vanille	0.0500	0.9722
jasmin	0.0442	0.9722
ambre	0.0883	0.9014
ail	0.1796	0.9853
musc	0.2062	0.8955
cereale	0.0564	0.9403
peche	0.0382	0.9394
cerise	0.0349	1.0000
violette	0.0629	0.9000
rhum	0.0481	0.9000

Mean Precision: 0.1646
