Label	Precision	Recall
vegetal	0.6358	0.9101
fruite	0.5882	0.9566
frais	0.5792	0.9145
vegetal_vert	0.5418	0.9128
doux	0.4517	0.9777
gras	0.4247	0.9852
floral	0.4341	0.9369
boise	0.4555	0.7834
vert	0.3390	0.9271
aldehyde	0.2687	0.9334
chimique	0.2157	0.9700
empyreumatique	0.3764	0.8070
balsamique	0.2335	0.7814
aldehyde_frais	0.2123	0.9382
fruit_exotique	0.2034	0.9342
herbe	0.1945	0.9313
legume	0.2166	0.8502
fermentaire	0.1663	0.9207
phenole	0.2320	0.8469
epice	0.1961	0.7809
fleur_d_arbuste	0.1684	0.9671
cuit	0.2342	0.8177
terreux	0.1367	0.9894
fruit_sec	0.1565	0.7837
fleur_du_jardin	0.1516	0.9545
agrume	0.1730	0.9601
oleagineux	0.1535	0.7349
lactique	0.1272	0.9612
soufre	0.3312	0.8828
plante_aromatique	0.1260	0.9049
animal	0.0922	0.9889
fruit_a_coque	0.1508	0.7660
moisi	0.0916	0.9806
fruit_a_pepins	0.1300	0.9206
torrefie	0.1721	0.8678
medicinal	0.1297	0.8465
vegetal_sec	0.1042	0.7588
rose	0.1004	0.9643
huile	0.0910	0.9054
lactone	0.0894	0.9638
menthe	0.1311	0.8389
bois	0.1400	0.8000
creme	0.0647	0.9725
boissons_alcoolisees	0.0788	0.9382
sucre_cuit	0.0971	0.7836
baie	0.0638	0.9697
poudre	0.0858	0.8780
viande_cuite	0.1215	0.8701
pomme	0.0934	0.9404
malte	0.0987	0.8867
mielle	0.0674	0.8286
solvant	0.0772	0.8947
ananas	0.0692	0.9612
fruit_rouge	0.0503	0.9767
coumarine	0.0561	0.8268
caramel	0.0869	0.8651
mineral	0.0436	0.9840
resineux	0.0961	0.8790
alliace	0.2111	0.9516
fruit_a_noyau	0.0522	0.9431
metal	0.0436	1.0000
metallique	0.0420	1.0000
peponide	0.0590	0.9273
melon	0.0627	0.8899
brule	0.0846	0.8972
feuille	0.0407	0.9906
alcool_de_fut	0.0529	0.9423
ether	0.0630	0.9118
boisson_fermentee	0.0412	0.9800
camphre	0.0723	0.8900
miel	0.0463	0.8571
citronne	0.0515	0.9479
racine	0.0342	0.9688
oignon	0.1749	0.9684
crucifere	0.0648	0.8298
lacte	0.0339	0.9468
fleur_d_arbre	0.0472	0.8830
vin	0.0446	0.9348
fromage	0.0520	0.9000
poire	0.0576	0.9663
banane	0.0540	0.8851
champignon	0.0336	0.9419
cafe	0.0798	0.9176
cacao	0.0533	0.8690
musque	0.0740	0.8608
savon	0.0415	0.9359
beurre	0.0304	0.9740
noix_de_coco	0.0325	0.9333
anise	0.0376	0.7703
pin	0.0672	0.9041
vanille	0.0483	0.8889
jasmin	0.0389	0.9444
ambre	0.0713	0.8592
ail	0.0919	0.9853
musc	0.0780	0.9403
cereale	0.0577	0.8955
peche	0.0295	0.9552
cerise	0.0349	0.9077
violette	0.0313	1.0000
rhum	0.0308	0.9667

Mean Precision: 0.1385
