Label	Precision	Recall
vegetal	0.6884	0.8244
fruite	0.6342	0.8958
frais	0.6550	0.8135
vegetal_vert	0.6057	0.8298
doux	0.4672	0.9552
gras	0.4603	0.8992
floral	0.4765	0.9085
boise	0.4331	0.9259
vert	0.4051	0.8151
aldehyde	0.3062	0.8526
chimique	0.2633	0.9183
empyreumatique	0.3236	0.8926
balsamique	0.2252	0.9715
aldehyde_frais	0.2467	0.8760
fruit_exotique	0.2358	0.9108
herbe	0.2186	0.8796
legume	0.2888	0.8326
fermentaire	0.2028	0.8817
phenole	0.2411	0.9002
epice	0.1878	0.9133
fleur_d_arbuste	0.2160	0.9342
cuit	0.2039	0.8932
terreux	0.1659	0.8413
fruit_sec	0.1606	0.9220
fleur_du_jardin	0.1868	0.9034
agrume	0.2232	0.8473
oleagineux	0.1714	0.8955
lactique	0.1567	0.9341
soufre	0.4212	0.8483
plante_aromatique	0.1480	0.8327
animal	0.1475	0.7630
fruit_a_coque	0.1492	0.8679
moisi	0.1142	0.8833
fruit_a_pepins	0.1586	0.9286
torrefie	0.1649	0.9380
medicinal	0.1632	0.9378
vegetal_sec	0.0939	0.9561
rose	0.1548	0.8795
huile	0.1429	0.8009
lactone	0.1066	0.9273
menthe	0.1745	0.8578
bois	0.1924	0.8038
creme	0.0834	0.9341
boissons_alcoolisees	0.1164	0.8827
sucre_cuit	0.0829	0.9647
baie	0.0786	0.9401
poudre	0.0985	0.9085
viande_cuite	0.1793	0.8571
pomme	0.1204	0.9801
malte	0.0944	0.9600
mielle	0.1017	0.9214
solvant	0.1361	0.8939
ananas	0.0972	0.9457
fruit_rouge	0.0577	0.9844
coumarine	0.0763	0.9280
caramel	0.0818	0.9360
mineral	0.0704	0.7742
resineux	0.1436	0.8468
alliace	0.3122	0.9516
fruit_a_noyau	0.0695	0.9350
metal	0.0706	0.7769
metallique	0.0698	0.7731
peponide	0.0856	0.8273
melon	0.0870	0.8349
brule	0.0817	0.9533
feuille	0.0587	0.8857
alcool_de_fut	0.0855	0.8942
ether	0.1215	0.9109
boisson_fermentee	0.0690	0.9200
camphre	0.1102	0.9200
miel	0.0661	0.9381
citronne	0.0729	0.9062
racine	0.0441	0.9375
oignon	0.2500	0.9684
crucifere	0.0853	0.8830
lacte	0.0461	0.9462
fleur_d_arbre	0.0696	0.9140
vin	0.0693	0.9022
fromage	0.0773	0.9101
poire	0.0783	0.9205
banane	0.0769	0.9651
champignon	0.0576	0.8605
cafe	0.0788	0.9647
cacao	0.0538	0.9524
musque	0.1641	0.7975
savon	0.0510	0.8961
beurre	0.0529	0.9868
noix_de_coco	0.0755	0.8933
anise	0.0352	0.9589
pin	0.1143	0.9178
vanille	0.0518	0.9583
jasmin	0.0475	0.9306
ambre	0.1008	0.8732
ail	0.1846	0.9853
musc	0.1873	0.8806
cereale	0.0557	0.9552
peche	0.0431	0.9394
cerise	0.0357	1.0000
violette	0.0545	0.9167
rhum	0.0506	0.9000

Mean Precision: 0.1665
