Label	Precision	Recall
vegetal	0.6498	0.9098
fruite	0.6095	0.9517
frais	0.6195	0.9204
vegetal_vert	0.5644	0.9033
doux	0.4593	0.9681
gras	0.4546	0.9181
floral	0.4377	0.9405
boise	0.4301	0.8615
vert	0.3664	0.9098
aldehyde	0.2722	0.9287
chimique	0.2751	0.8170
empyreumatique	0.4231	0.7905
balsamique	0.2174	0.9564
aldehyde_frais	0.2186	0.9327
fruit_exotique	0.2028	0.9534
herbe	0.1980	0.9289
legume	0.2820	0.7451
fermentaire	0.2032	0.8444
phenole	0.2919	0.7698
epice	0.1922	0.8625
fleur_d_arbuste	0.1823	0.9646
cuit	0.2568	0.7859
terreux	0.1657	0.8492
fruit_sec	0.1717	0.8361
fleur_du_jardin	0.1629	0.9545
agrume	0.1870	0.9174
oleagineux	0.1811	0.8383
lactique	0.1488	0.9279
soufre	0.4807	0.8144
plante_aromatique	0.1318	0.8807
animal	0.1418	0.7196
fruit_a_coque	0.1745	0.7887
moisi	0.1137	0.8605
fruit_a_pepins	0.1346	0.9405
torrefie	0.2100	0.8272
medicinal	0.1919	0.8223
vegetal_sec	0.0939	0.9518
rose	0.1137	0.9643
huile	0.1130	0.8604
lactone	0.0970	0.9729
menthe	0.2122	0.8246
bois	0.1588	0.8333
creme	0.0780	0.9503
boissons_alcoolisees	0.1214	0.9029
sucre_cuit	0.0937	0.9123
baie	0.0705	0.9461
poudre	0.1017	0.9085
viande_cuite	0.2115	0.8323
pomme	0.1030	0.9868
malte	0.1113	0.8411
mielle	0.0942	0.8643
solvant	0.1609	0.7669
ananas	0.0794	0.9769
fruit_rouge	0.0648	0.8837
coumarine	0.0658	0.9606
caramel	0.0922	0.8492
mineral	0.0568	0.9040
resineux	0.1372	0.8145
alliace	0.3343	0.9355
fruit_a_noyau	0.0596	0.9919
metal	0.0574	0.9180
metallique	0.0551	0.9167
peponide	0.0581	0.9279
melon	0.0578	0.9266
brule	0.1258	0.8879
feuille	0.0556	0.9434
alcool_de_fut	0.0855	0.9615
ether	0.1205	0.8235
boisson_fermentee	0.0678	0.9000
camphre	0.1588	0.9100
miel	0.0688	0.8673
citronne	0.0618	0.9375
racine	0.0420	0.8333
oignon	0.2665	0.9368
crucifere	0.0986	0.8211
lacte	0.0442	0.9462
fleur_d_arbre	0.0521	0.9362
vin	0.0678	0.9130
fromage	0.0676	0.9000
poire	0.0640	0.9438
banane	0.0634	0.9651
champignon	0.0515	0.9080
cafe	0.1059	0.8471
cacao	0.0628	0.8690
musque	0.1753	0.7625
savon	0.0425	0.9231
beurre	0.0469	0.9481
noix_de_coco	0.0583	0.9733
anise	0.0394	0.9054
pin	0.1041	0.8767
vanille	0.0755	0.9028
jasmin	0.0402	0.9861
ambre	0.0778	0.9155
ail	0.1919	0.9706
musc	0.2000	0.8529
cereale	0.0736	0.8529
peche	0.0330	0.9697
cerise	0.0478	0.9242
violette	0.0348	0.9672
rhum	0.0488	0.9167

Mean Precision: 0.1648
