Label	Precision	Recall
vegetal	0.6495	0.9137
fruite	0.6127	0.9529
frais	0.6193	0.9173
vegetal_vert	0.5642	0.9026
doux	0.4523	0.9753
gras	0.4449	0.9361
floral	0.4389	0.9338
boise	0.4105	0.9192
vert	0.3645	0.9109
aldehyde	0.2838	0.9160
chimique	0.2419	0.9118
empyreumatique	0.4077	0.8209
balsamique	0.2029	0.9924
aldehyde_frais	0.2253	0.9129
fruit_exotique	0.2045	0.9449
herbe	0.2024	0.9181
legume	0.3023	0.6923
fermentaire	0.1895	0.8822
phenole	0.2505	0.8512
epice	0.1952	0.8159
fleur_d_arbuste	0.1880	0.9520
cuit	0.2533	0.8068
terreux	0.1506	0.9153
fruit_sec	0.1582	0.9167
fleur_du_jardin	0.1698	0.9375
agrume	0.2024	0.8661
oleagineux	0.1601	0.9222
lactique	0.1436	0.9249
soufre	0.5220	0.8144
plante_aromatique	0.1298	0.8807
animal	0.1444	0.7011
fruit_a_coque	0.1590	0.8302
moisi	0.1081	0.9186
fruit_a_pepins	0.1390	0.9524
torrefie	0.1988	0.8395
medicinal	0.1595	0.9008
vegetal_sec	0.0877	0.9825
rose	0.1228	0.9375
huile	0.1265	0.8153
lactone	0.0927	0.9864
menthe	0.1646	0.8720
bois	0.1382	0.8714
creme	0.0727	0.9503
boissons_alcoolisees	0.1124	0.9143
sucre_cuit	0.0830	0.9708
baie	0.0662	0.9581
poudre	0.0923	0.9146
viande_cuite	0.2166	0.8258
pomme	0.1044	0.9934
malte	0.1070	0.8543
mielle	0.1001	0.8286
solvant	0.1463	0.8195
ananas	0.0804	0.9692
fruit_rouge	0.0584	0.9612
coumarine	0.0608	0.9764
caramel	0.0902	0.9048
mineral	0.0675	0.8080
resineux	0.1133	0.8710
alliace	0.3522	0.9032
fruit_a_noyau	0.0604	0.9919
metal	0.0664	0.8033
metallique	0.0646	0.8333
peponide	0.0668	0.8649
melon	0.0657	0.8440
brule	0.1177	0.9065
feuille	0.0601	0.8491
alcool_de_fut	0.0823	0.9519
ether	0.1074	0.8824
boisson_fermentee	0.0623	0.9300
camphre	0.1062	0.9100
miel	0.0639	0.8980
citronne	0.0712	0.8646
racine	0.0395	0.9062
oignon	0.2853	0.9368
crucifere	0.1029	0.7895
lacte	0.0420	0.9355
fleur_d_arbre	0.0575	0.8936
vin	0.0638	0.9348
fromage	0.0677	0.9111
poire	0.0714	0.9438
banane	0.0651	0.9651
champignon	0.0543	0.8966
cafe	0.1082	0.9176
cacao	0.0625	0.9286
musque	0.1271	0.8375
savon	0.0445	0.9103
beurre	0.0448	0.9610
noix_de_coco	0.0502	0.9867
anise	0.0358	0.9324
pin	0.0840	0.9315
vanille	0.0663	0.9028
jasmin	0.0442	0.9861
ambre	0.0639	0.9296
ail	0.2119	0.9412
musc	0.1308	0.9118
cereale	0.0726	0.8824
peche	0.0351	0.9848
cerise	0.0456	0.9242
violette	0.0389	0.9836
rhum	0.0424	0.9500

Mean Precision: 0.1606
