Label	Precision	Recall
vegetal	0.6578	0.8932
fruite	0.7165	0.6768
frais	0.6676	0.7795
vegetal_vert	0.5891	0.8198
doux	0.5088	0.8324
gras	0.4797	0.8254
floral	0.4958	0.7882
boise	0.4364	0.8591
vert	0.4226	0.7497
aldehyde	0.2963	0.8140
chimique	0.2708	0.7273
empyreumatique	0.3670	0.8576
balsamique	0.2595	0.8027
aldehyde_frais	0.2371	0.8160
fruit_exotique	0.2766	0.7622
herbe	0.2138	0.8433
legume	0.2219	0.8462
fermentaire	0.2050	0.8304
phenole	0.2395	0.8727
epice	0.1987	0.8744
fleur_d_arbuste	0.2257	0.7461
cuit	0.2466	0.8416
terreux	0.1391	0.9367
fruit_sec	0.2081	0.6852
fleur_du_jardin	0.1869	0.8011
agrume	0.2039	0.8665
oleagineux	0.2074	0.7164
lactique	0.1744	0.8209
soufre	0.3431	0.8832
plante_aromatique	0.1271	0.9088
animal	0.0983	0.9631
fruit_a_coque	0.1638	0.7509
moisi	0.1066	0.8876
fruit_a_pepins	0.2250	0.7579
torrefie	0.1837	0.9342
medicinal	0.1660	0.8223
vegetal_sec	0.1117	0.7982
rose	0.1443	0.7634
huile	0.1444	0.7793
lactone	0.1322	0.7195
menthe	0.1299	0.9009
bois	0.1421	0.8619
creme	0.1038	0.8462
boissons_alcoolisees	0.1506	0.7684
sucre_cuit	0.1254	0.7647
baie	0.0809	0.8743
poudre	0.1094	0.8902
viande_cuite	0.1545	0.8839
pomme	0.1580	0.8355
malte	0.1124	0.8733
mielle	0.1134	0.7929
solvant	0.1656	0.7444
ananas	0.1186	0.7615
fruit_rouge	0.0840	0.7364
coumarine	0.1219	0.7795
caramel	0.1159	0.8333
mineral	0.0544	0.9600
resineux	0.1015	0.9274
alliace	0.2685	0.9600
fruit_a_noyau	0.0856	0.7339
metal	0.0552	0.9426
metallique	0.0537	0.9412
peponide	0.0889	0.7658
melon	0.0876	0.7615
brule	0.0893	0.9259
feuille	0.0665	0.7925
alcool_de_fut	0.0986	0.8077
ether	0.1409	0.7157
boisson_fermentee	0.0858	0.8100
camphre	0.0818	0.8800
miel	0.1117	0.6837
citronne	0.0663	0.8854
racine	0.0394	0.9479
oignon	0.2323	0.9583
crucifere	0.0947	0.8421
lacte	0.0601	0.7234
fleur_d_arbre	0.0697	0.8830
vin	0.0843	0.8370
fromage	0.0776	0.8778
poire	0.0938	0.8989
banane	0.1099	0.7931
champignon	0.0509	0.8391
cafe	0.0763	0.9176
cacao	0.0669	0.8810
musque	0.0505	0.9114
savon	0.0557	0.8333
beurre	0.0649	0.7273
noix_de_coco	0.1237	0.7895
anise	0.0587	0.8219
pin	0.0717	0.9589
vanille	0.0974	0.7917
jasmin	0.0646	0.7361
ambre	0.0654	0.9306
ail	0.1771	1.0000
musc	0.0583	0.9403
cereale	0.0571	0.8657
peche	0.0541	0.8507
cerise	0.0603	0.7424
violette	0.0505	0.8689
rhum	0.0627	0.7000

Mean Precision: 0.1705
