Label	Precision	Recall
vegetal	0.6362	0.9330
fruite	0.5984	0.9548
frais	0.6007	0.9268
vegetal_vert	0.5497	0.9210
doux	0.4527	0.9777
gras	0.4390	0.9492
floral	0.4273	0.9414
boise	0.4256	0.8712
vert	0.3418	0.9477
aldehyde	0.2742	0.9303
chimique	0.2352	0.9201
empyreumatique	0.4074	0.8024
balsamique	0.2067	0.9810
aldehyde_frais	0.2160	0.9327
fruit_exotique	0.1977	0.9449
herbe	0.1954	0.9332
legume	0.2339	0.8593
fermentaire	0.1777	0.8978
phenole	0.2676	0.8140
epice	0.1866	0.8788
fleur_d_arbuste	0.1769	0.9621
cuit	0.2419	0.8172
terreux	0.1394	0.9762
fruit_sec	0.1379	0.9556
fleur_du_jardin	0.1599	0.9545
agrume	0.1930	0.8775
oleagineux	0.1383	0.9521
lactique	0.1381	0.9399
soufre	0.5226	0.7938
plante_aromatique	0.1241	0.8912
animal	0.1614	0.6236
fruit_a_coque	0.1470	0.8679
moisi	0.0981	0.9612
fruit_a_pepins	0.1308	0.9325
torrefie	0.2022	0.8272
medicinal	0.1668	0.8388
vegetal_sec	0.0873	0.9825
rose	0.1099	0.9554
huile	0.1105	0.8739
lactone	0.0896	0.9864
menthe	0.1743	0.8341
bois	0.1686	0.7619
creme	0.0714	0.9613
boissons_alcoolisees	0.1176	0.8857
sucre_cuit	0.0881	0.9298
baie	0.0662	0.9760
poudre	0.1040	0.8841
viande_cuite	0.2249	0.8387
pomme	0.1051	0.9735
malte	0.1033	0.8543
mielle	0.0865	0.8214
solvant	0.1374	0.8120
ananas	0.0731	0.9769
fruit_rouge	0.0563	0.9690
coumarine	0.0537	0.9843
caramel	0.0819	0.8810
mineral	0.0519	0.9440
resineux	0.1401	0.8306
alliace	0.3314	0.9274
fruit_a_noyau	0.0589	0.9837
metal	0.0522	0.9426
metallique	0.0504	0.9583
peponide	0.0577	0.8919
melon	0.0570	0.8899
brule	0.1191	0.8972
feuille	0.0499	0.9811
alcool_de_fut	0.0823	0.9327
ether	0.0932	0.8824
boisson_fermentee	0.0605	0.9100
camphre	0.1153	0.8800
miel	0.0590	0.8571
citronne	0.0703	0.8958
racine	0.0386	0.9375
oignon	0.2618	0.9368
crucifere	0.0897	0.8737
lacte	0.0384	0.9892
fleur_d_arbre	0.0557	0.8617
vin	0.0620	0.9130
fromage	0.0595	0.9111
poire	0.0633	0.9551
banane	0.0610	0.9651
champignon	0.0425	0.9080
cafe	0.1074	0.8353
cacao	0.0582	0.9405
musque	0.2358	0.6750
savon	0.0472	0.8718
beurre	0.0425	0.9740
noix_de_coco	0.0381	0.9867
anise	0.0371	0.9324
pin	0.1034	0.8767
vanille	0.0802	0.8611
jasmin	0.0372	0.9861
ambre	0.0983	0.8028
ail	0.1958	0.9559
musc	0.2812	0.7941
cereale	0.0706	0.8676
peche	0.0333	0.9848
cerise	0.0434	0.9545
violette	0.0348	0.9508
rhum	0.0461	0.9000

Mean Precision: 0.1587
