Label	Precision	Recall
vegetal	0.6732	0.8196
fruite	0.6079	0.9306
frais	0.6421	0.8284
vegetal_vert	0.5924	0.8363
doux	0.4575	0.9697
gras	0.4474	0.9246
floral	0.4693	0.9010
boise	0.4696	0.8017
vert	0.3728	0.8781
aldehyde	0.3044	0.8384
chimique	0.2307	0.9301
empyreumatique	0.3335	0.8809
balsamique	0.2071	0.9829
aldehyde_frais	0.2500	0.8466
fruit_exotique	0.2194	0.9214
herbe	0.2254	0.8348
legume	0.2428	0.8216
fermentaire	0.1724	0.9317
phenole	0.2555	0.8144
epice	0.2090	0.7995
fleur_d_arbuste	0.1977	0.9139
cuit	0.2219	0.8802
terreux	0.1514	0.8971
fruit_sec	0.1488	0.9101
fleur_du_jardin	0.1717	0.8920
agrume	0.2244	0.8291
oleagineux	0.1517	0.9277
lactique	0.1268	0.9701
soufre	0.4451	0.8379
plante_aromatique	0.2107	0.6514
animal	0.1490	0.6704
fruit_a_coque	0.1432	0.8755
moisi	0.1053	0.9302
fruit_a_pepins	0.1318	0.9127
torrefie	0.1535	0.9339
medicinal	0.1599	0.8050
vegetal_sec	0.0929	0.9693
rose	0.1283	0.9241
huile	0.1088	0.8829
lactone	0.0944	0.9502
menthe	0.2785	0.6825
bois	0.1887	0.7476
creme	0.0698	0.9780
boissons_alcoolisees	0.0901	0.9551
sucre_cuit	0.0904	0.9474
baie	0.0734	0.9394
poudre	0.0994	0.8902
viande_cuite	0.1526	0.8831
pomme	0.1075	0.9735
malte	0.0888	0.9467
mielle	0.0778	0.8857
solvant	0.0888	0.9098
ananas	0.0773	0.9690
fruit_rouge	0.0558	0.9767
coumarine	0.0624	0.9213
caramel	0.0811	0.9444
mineral	0.0550	0.9360
resineux	0.1590	0.7823
alliace	0.3295	0.9355
fruit_a_noyau	0.0609	0.9350
metal	0.0561	0.9426
metallique	0.0546	0.9412
peponide	0.0708	0.8909
melon	0.0688	0.8991
brule	0.0872	0.9252
feuille	0.0511	0.9528
alcool_de_fut	0.0642	0.9519
ether	0.0753	0.9314
boisson_fermentee	0.0508	0.9700
camphre	0.1267	0.7300
miel	0.0512	0.8776
citronne	0.0785	0.8021
racine	0.0363	0.9688
oignon	0.2579	0.9474
crucifere	0.0796	0.8404
lacte	0.0366	0.9894
fleur_d_arbre	0.0555	0.8404
vin	0.0501	0.9674
fromage	0.0597	0.9333
poire	0.0740	0.9438
banane	0.0642	0.9425
champignon	0.0446	0.8953
cafe	0.0831	0.9529
cacao	0.0483	0.9405
musque	0.1571	0.7595
savon	0.0468	0.9231
beurre	0.0390	0.9351
noix_de_coco	0.0453	0.9333
anise	0.0407	0.9054
pin	0.1271	0.8219
vanille	0.0556	0.9583
jasmin	0.0446	0.9444
ambre	0.0934	0.8592
ail	0.1919	0.9706
musc	0.1721	0.8657
cereale	0.0563	0.9403
peche	0.0408	0.9552
cerise	0.0333	0.9692
violette	0.0417	0.9016
rhum	0.0371	0.9833

Mean Precision: 0.1593
