Label	Precision	Recall
vegetal	0.6670	0.8734
fruite	0.6278	0.8903
frais	0.6279	0.8560
vegetal_vert	0.5660	0.8779
doux	0.4412	0.9872
gras	0.4451	0.9459
floral	0.4080	0.9661
boise	0.3847	0.9692
vert	0.3925	0.8109
aldehyde	0.2795	0.9175
chimique	0.2836	0.7000
empyreumatique	0.4275	0.7834
balsamique	0.2035	0.9848
aldehyde_frais	0.2214	0.9010
fruit_exotique	0.2415	0.8641
herbe	0.1977	0.8877
legume	0.4420	0.4449
fermentaire	0.2137	0.7907
phenole	0.2725	0.8061
epice	0.1803	0.9301
fleur_d_arbuste	0.1776	0.9694
cuit	0.2937	0.7656
terreux	0.1805	0.7804
fruit_sec	0.1483	0.9106
fleur_du_jardin	0.1513	0.9773
agrume	0.1972	0.8575
oleagineux	0.1491	0.9256
lactique	0.1487	0.9164
soufre	0.6572	0.7207
plante_aromatique	0.1336	0.8632
animal	0.1072	0.8370
fruit_a_coque	0.1628	0.8144
moisi	0.1123	0.8405
fruit_a_pepins	0.1777	0.8095
torrefie	0.2166	0.7851
medicinal	0.1782	0.8388
vegetal_sec	0.0838	0.9956
rose	0.1198	0.9554
huile	0.1192	0.8326
lactone	0.0969	0.9321
menthe	0.2342	0.7393
bois	0.1665	0.8517
creme	0.0780	0.9503
boissons_alcoolisees	0.1444	0.7657
sucre_cuit	0.0965	0.8059
baie	0.0841	0.8554
poudre	0.0855	0.9268
viande_cuite	0.2686	0.7273
pomme	0.1724	0.7947
malte	0.1214	0.7815
mielle	0.0801	0.8929
solvant	0.2129	0.5714
ananas	0.1083	0.8692
fruit_rouge	0.0780	0.8527
coumarine	0.0625	0.9603
caramel	0.1057	0.8240
mineral	0.0577	0.9360
resineux	0.1253	0.8306
alliace	0.4597	0.7886
fruit_a_noyau	0.0679	0.9268
metal	0.0592	0.8926
metallique	0.0573	0.8992
peponide	0.0864	0.7818
melon	0.0908	0.7870
brule	0.1095	0.8972
feuille	0.0545	0.7810
alcool_de_fut	0.0988	0.7885
ether	0.1650	0.6436
boisson_fermentee	0.0837	0.7700
camphre	0.1526	0.8500
miel	0.0645	0.8144
citronne	0.0689	0.8125
racine	0.0539	0.6354
oignon	0.3711	0.7579
crucifere	0.1777	0.6596
lacte	0.0431	0.9362
fleur_d_arbre	0.0473	0.9140
vin	0.0962	0.8261
fromage	0.0747	0.8876
poire	0.1174	0.7978
banane	0.1042	0.8140
champignon	0.0636	0.7791
cafe	0.1170	0.7857
cacao	0.0634	0.8095
musque	0.0928	0.8608
savon	0.0460	0.9351
beurre	0.0458	0.8961
noix_de_coco	0.0509	0.9067
anise	0.0371	0.8514
pin	0.1559	0.8056
vanille	0.0669	0.9028
jasmin	0.0394	0.9583
ambre	0.0663	0.9296
ail	0.2965	0.7500
musc	0.1017	0.9104
cereale	0.0882	0.8358
peche	0.0452	0.9091
cerise	0.0490	0.8462
violette	0.0343	0.9836
rhum	0.0608	0.7333

Mean Precision: 0.1764
