Label	Precision	Recall
vegetal	0.6350	0.9288
fruite	0.5976	0.9597
frais	0.5944	0.9248
vegetal_vert	0.5425	0.9151
doux	0.4412	0.9872
gras	0.4394	0.9738
floral	0.4132	0.9576
boise	0.3831	0.9692
vert	0.3516	0.9162
aldehyde	0.2802	0.9302
chimique	0.2313	0.9483
empyreumatique	0.3895	0.8291
balsamique	0.1937	0.9981
aldehyde_frais	0.2171	0.9465
fruit_exotique	0.2100	0.9299
herbe	0.1930	0.9482
legume	0.2832	0.7709
fermentaire	0.1913	0.9075
phenole	0.2272	0.9276
epice	0.1724	0.9720
fleur_d_arbuste	0.1747	0.9694
cuit	0.2653	0.7995
terreux	0.1489	0.9101
fruit_sec	0.1607	0.8966
fleur_du_jardin	0.1537	0.9744
agrume	0.1890	0.8889
oleagineux	0.1623	0.8750
lactique	0.1504	0.9343
soufre	0.5789	0.7966
plante_aromatique	0.1283	0.8912
animal	0.1154	0.7333
fruit_a_coque	0.1514	0.8485
moisi	0.1053	0.9105
fruit_a_pepins	0.1432	0.9325
torrefie	0.1903	0.8636
medicinal	0.1368	0.9628
vegetal_sec	0.0826	0.9825
rose	0.1106	0.9375
huile	0.1097	0.8371
lactone	0.0943	0.9638
menthe	0.1747	0.8436
bois	0.1356	0.8804
creme	0.0822	0.9448
boissons_alcoolisees	0.1026	0.9143
sucre_cuit	0.0922	0.9000
baie	0.0687	0.9699
poudre	0.0899	0.9207
viande_cuite	0.2083	0.7857
pomme	0.1100	0.9669
malte	0.1065	0.9007
mielle	0.0719	0.9000
solvant	0.1320	0.7970
ananas	0.0905	0.9692
fruit_rouge	0.0584	0.9612
coumarine	0.0652	0.9603
caramel	0.0866	0.8880
mineral	0.0568	0.9040
resineux	0.1300	0.8871
alliace	0.3704	0.8943
fruit_a_noyau	0.0650	0.9512
metal	0.0595	0.9091
metallique	0.0576	0.9328
peponide	0.0758	0.8364
melon	0.0751	0.8426
brule	0.0985	0.9065
feuille	0.0496	0.9619
alcool_de_fut	0.0764	0.9038
ether	0.1011	0.8515
boisson_fermentee	0.0561	0.9100
camphre	0.1127	0.8900
miel	0.0507	0.9175
citronne	0.0624	0.9479
racine	0.0352	0.9688
oignon	0.3114	0.8947
crucifere	0.1150	0.7766
lacte	0.0410	0.9362
fleur_d_arbre	0.0518	0.9140
vin	0.0625	0.9130
fromage	0.0790	0.9213
poire	0.0817	0.8652
banane	0.0668	0.9186
champignon	0.0449	0.8837
cafe	0.0972	0.8690
cacao	0.0561	0.9286
musque	0.1340	0.8228
savon	0.0469	0.8701
beurre	0.0505	0.9091
noix_de_coco	0.0581	0.9200
anise	0.0318	0.9595
pin	0.1024	0.9306
vanille	0.0670	0.9028
jasmin	0.0409	0.9861
ambre	0.0675	0.8873
ail	0.2500	0.8529
musc	0.1344	0.8806
cereale	0.0720	0.9104
peche	0.0430	0.9545
cerise	0.0402	0.9385
violette	0.0364	0.9508
rhum	0.0431	0.9500

Mean Precision: 0.1577
