Label	Precision	Recall
vegetal	0.6844	0.8287
fruite	0.6810	0.7671
frais	0.6564	0.8133
vegetal_vert	0.5914	0.8367
doux	0.4612	0.9633
gras	0.4726	0.8534
floral	0.4699	0.8655
boise	0.4009	0.9423
vert	0.4311	0.7175
aldehyde	0.2903	0.8792
chimique	0.2306	0.9226
empyreumatique	0.3857	0.8476
balsamique	0.2085	0.9829
aldehyde_frais	0.2355	0.8880
fruit_exotique	0.2708	0.8217
herbe	0.2110	0.9034
legume	0.3286	0.6593
fermentaire	0.2043	0.8304
phenole	0.2123	0.9375
epice	0.1888	0.9279
fleur_d_arbuste	0.2151	0.8575
cuit	0.2542	0.8182
terreux	0.1541	0.8707
fruit_sec	0.1630	0.8830
fleur_du_jardin	0.1804	0.8920
agrume	0.2287	0.7841
oleagineux	0.1703	0.8925
lactique	0.1568	0.9134
soufre	0.5347	0.8213
plante_aromatique	0.1378	0.8772
animal	0.1198	0.8413
fruit_a_coque	0.1578	0.8151
moisi	0.1050	0.8837
fruit_a_pepins	0.1979	0.8254
torrefie	0.1769	0.9136
medicinal	0.1228	0.9711
vegetal_sec	0.0922	0.9561
rose	0.1485	0.8438
huile	0.1344	0.7928
lactone	0.1083	0.9367
menthe	0.1351	0.8726
bois	0.1308	0.9238
creme	0.0866	0.9176
boissons_alcoolisees	0.1318	0.8249
sucre_cuit	0.0962	0.8412
baie	0.0820	0.8743
poudre	0.0913	0.9207
viande_cuite	0.2172	0.8323
pomme	0.1547	0.8750
malte	0.0938	0.9533
mielle	0.0864	0.8857
solvant	0.1491	0.7895
ananas	0.1204	0.8615
fruit_rouge	0.0779	0.8605
coumarine	0.0688	0.9528
caramel	0.0923	0.8889
mineral	0.0657	0.7440
resineux	0.0976	0.9435
alliace	0.3442	0.9280
fruit_a_noyau	0.0764	0.9194
metal	0.0653	0.7213
metallique	0.0614	0.7311
peponide	0.0945	0.7658
melon	0.0953	0.7615
brule	0.0960	0.9259
feuille	0.0672	0.7547
alcool_de_fut	0.0936	0.8462
ether	0.1224	0.7941
boisson_fermentee	0.0735	0.8400
camphre	0.0740	0.9600
miel	0.0574	0.8469
citronne	0.0732	0.8438
racine	0.0422	0.8854
oignon	0.2749	0.9479
crucifere	0.1257	0.7474
lacte	0.0422	0.9362
fleur_d_arbre	0.0673	0.8511
vin	0.0775	0.8587
fromage	0.0762	0.8667
poire	0.0978	0.8989
banane	0.1027	0.8736
champignon	0.0588	0.7586
cafe	0.0766	0.9647
cacao	0.0561	0.9405
musque	0.0774	0.8861
savon	0.0536	0.8462
beurre	0.0454	0.9351
noix_de_coco	0.0646	0.9474
anise	0.0437	0.8767
pin	0.0797	0.9589
vanille	0.0566	0.9722
jasmin	0.0488	0.9444
ambre	0.0608	0.9583
ail	0.2018	0.9706
musc	0.0874	0.9254
cereale	0.0544	0.9104
peche	0.0468	0.9403
cerise	0.0497	0.8485
violette	0.0536	0.8525
rhum	0.0559	0.8167

Mean Precision: 0.1672
