Label	Precision	Recall
vegetal	0.6747	0.8780
fruite	0.6655	0.8445
frais	0.6506	0.8606
vegetal_vert	0.5936	0.8574
doux	0.4907	0.9075
gras	0.4571	0.9296
floral	0.5325	0.8280
boise	0.4423	0.8808
vert	0.4032	0.8697
aldehyde	0.3064	0.8637
chimique	0.2584	0.8968
empyreumatique	0.3629	0.8632
balsamique	0.2303	0.9639
aldehyde_frais	0.2440	0.8495
fruit_exotique	0.2393	0.8983
herbe	0.2170	0.8578
legume	0.2705	0.7890
fermentaire	0.1856	0.9133
phenole	0.2603	0.8953
epice	0.2131	0.8252
fleur_d_arbuste	0.2351	0.8763
cuit	0.2354	0.8538
terreux	0.1521	0.8915
fruit_sec	0.1616	0.9278
fleur_du_jardin	0.2147	0.8636
agrume	0.2393	0.8148
oleagineux	0.1572	0.9431
lactique	0.1547	0.9219
soufre	0.3656	0.8832
plante_aromatique	0.1382	0.8596
animal	0.1349	0.8081
fruit_a_coque	0.1471	0.8679
moisi	0.1016	0.9496
fruit_a_pepins	0.1811	0.8730
torrefie	0.1695	0.9424
medicinal	0.1765	0.9174
vegetal_sec	0.0947	0.9561
rose	0.1551	0.8571
huile	0.1274	0.8559
lactone	0.1122	0.9140
menthe	0.1637	0.8673
bois	0.1631	0.8286
creme	0.0858	0.9227
boissons_alcoolisees	0.1328	0.8914
sucre_cuit	0.0946	0.9298
baie	0.0840	0.8743
poudre	0.1247	0.8780
viande_cuite	0.1669	0.9097
pomme	0.1319	0.9470
malte	0.0997	0.9470
mielle	0.1320	0.8429
solvant	0.1165	0.9248
ananas	0.0941	0.9154
fruit_rouge	0.0778	0.9070
coumarine	0.0688	0.9606
caramel	0.0842	0.9127
mineral	0.0693	0.8160
resineux	0.1287	0.8710
alliace	0.3041	0.9516
fruit_a_noyau	0.0806	0.9512
metal	0.0680	0.8033
metallique	0.0657	0.8167
peponide	0.0848	0.7477
melon	0.0869	0.7523
brule	0.0965	0.9533
feuille	0.0650	0.7642
alcool_de_fut	0.0924	0.9519
ether	0.0967	0.9216
boisson_fermentee	0.0773	0.9200
camphre	0.1076	0.9100
miel	0.0855	0.8673
citronne	0.0865	0.8333
racine	0.0410	0.9062
oignon	0.2507	0.9579
crucifere	0.0840	0.8737
lacte	0.0454	0.9677
fleur_d_arbre	0.0720	0.8617
vin	0.0793	0.9239
fromage	0.0664	0.9111
poire	0.0955	0.8989
banane	0.0768	0.9302
champignon	0.0510	0.9080
cafe	0.0836	0.9882
cacao	0.0599	0.9524
musque	0.1243	0.8625
savon	0.0517	0.8974
beurre	0.0504	0.9351
noix_de_coco	0.0571	0.9600
anise	0.0443	0.9054
pin	0.0941	0.9452
vanille	0.0769	0.9444
jasmin	0.0530	0.9583
ambre	0.0761	0.8732
ail	0.1877	0.9853
musc	0.1373	0.9265
cereale	0.0549	0.9118
peche	0.0457	0.9545
cerise	0.0548	0.9242
violette	0.0687	0.8361
rhum	0.0558	0.9333

Mean Precision: 0.1681
