Label	Precision	Recall
vegetal	0.6397	0.9149
fruite	0.5881	0.9765
frais	0.5970	0.9262
vegetal_vert	0.5470	0.9245
doux	0.4414	0.9912
gras	0.4440	0.9345
floral	0.4051	0.9641
boise	0.3877	0.9577
vert	0.3545	0.9254
aldehyde	0.2699	0.9398
chimique	0.2162	0.9584
empyreumatique	0.4072	0.8007
balsamique	0.1960	0.9943
aldehyde_frais	0.2114	0.9485
fruit_exotique	0.1950	0.9492
herbe	0.1877	0.9591
legume	0.3042	0.5956
fermentaire	0.2187	0.7289
phenole	0.2231	0.8930
epice	0.1652	0.9814
fleur_d_arbuste	0.1661	0.9798
cuit	0.2589	0.7937
terreux	0.1567	0.8413
fruit_sec	0.1500	0.9222
fleur_du_jardin	0.1500	0.9744
agrume	0.1861	0.9174
oleagineux	0.1589	0.9042
lactique	0.1528	0.9009
soufre	0.5152	0.7560
plante_aromatique	0.1163	0.9509
animal	0.1747	0.5351
fruit_a_coque	0.1611	0.7774
moisi	0.1107	0.8643
fruit_a_pepins	0.1265	0.9405
torrefie	0.1954	0.8107
medicinal	0.1379	0.9298
vegetal_sec	0.0866	0.9912
rose	0.1044	0.9777
huile	0.1256	0.7928
lactone	0.0873	0.9955
menthe	0.1445	0.8768
bois	0.1267	0.8952
creme	0.0746	0.9448
boissons_alcoolisees	0.1302	0.8343
sucre_cuit	0.0876	0.9591
baie	0.0635	0.9940
poudre	0.0836	0.9451
viande_cuite	0.2216	0.7806
pomme	0.1065	0.9603
malte	0.1023	0.8212
mielle	0.0645	0.9500
solvant	0.1878	0.6692
ananas	0.0776	0.9538
fruit_rouge	0.0502	0.9845
coumarine	0.0550	0.9764
caramel	0.0892	0.8810
mineral	0.0584	0.8560
resineux	0.1040	0.8871
alliace	0.4410	0.8145
fruit_a_noyau	0.0564	0.9837
metal	0.0586	0.8361
metallique	0.0540	0.8917
peponide	0.0589	0.8739
melon	0.0581	0.8899
brule	0.1074	0.8505
feuille	0.0474	0.9717
alcool_de_fut	0.0908	0.8750
ether	0.1445	0.7255
boisson_fermentee	0.0708	0.8100
camphre	0.0913	0.9400
miel	0.0409	0.9694
citronne	0.0587	0.9479
racine	0.0359	0.9583
oignon	0.3641	0.8316
crucifere	0.1040	0.7368
lacte	0.0396	0.9355
fleur_d_arbre	0.0452	0.9681
vin	0.0727	0.8261
fromage	0.0801	0.8111
poire	0.0657	0.9326
banane	0.0632	0.9070
champignon	0.0544	0.8046
cafe	0.1024	0.7647
cacao	0.0565	0.9167
musque	0.1829	0.7500
savon	0.0504	0.7949
beurre	0.0492	0.9481
noix_de_coco	0.0475	0.9733
anise	0.0293	0.9865
pin	0.0804	0.9452
vanille	0.0580	0.8750
jasmin	0.0342	0.9861
ambre	0.0648	0.8592
ail	0.2749	0.8529
musc	0.1993	0.8382
cereale	0.0710	0.8529
peche	0.0331	0.9848
cerise	0.0347	0.9545
violette	0.0345	0.9672
rhum	0.0496	0.8667

Mean Precision: 0.1590
