Label	Precision	Recall
vegetal	0.7022	0.7677
fruite	0.6522	0.8767
frais	0.6670	0.7903
vegetal_vert	0.6175	0.7724
doux	0.4618	0.9641
gras	0.4498	0.9300
floral	0.5062	0.8139
boise	0.4379	0.8659
vert	0.4183	0.7798
aldehyde	0.3182	0.7583
chimique	0.2372	0.8906
empyreumatique	0.3027	0.9162
balsamique	0.2055	0.9867
aldehyde_frais	0.2553	0.7660
fruit_exotique	0.2369	0.8938
herbe	0.2269	0.7747
legume	0.2342	0.8571
fermentaire	0.1753	0.9581
phenole	0.2299	0.8889
epice	0.2313	0.7186
fleur_d_arbuste	0.2406	0.7150
cuit	0.1849	0.9299
terreux	0.1445	0.9472
fruit_sec	0.1418	0.9471
fleur_du_jardin	0.1876	0.7500
agrume	0.2833	0.6534
oleagineux	0.1354	0.9582
lactique	0.1284	0.9761
soufre	0.4149	0.8797
plante_aromatique	0.1778	0.6982
animal	0.1345	0.7417
fruit_a_coque	0.1279	0.9057
moisi	0.0981	0.9922
fruit_a_pepins	0.1888	0.8413
torrefie	0.1485	0.9753
medicinal	0.1540	0.9091
vegetal_sec	0.0913	0.9342
rose	0.1780	0.6562
huile	0.1214	0.8514
lactone	0.0947	0.9412
menthe	0.2401	0.7972
bois	0.1920	0.8000
creme	0.0714	0.9670
boissons_alcoolisees	0.1017	0.9322
sucre_cuit	0.0734	0.9824
baie	0.0811	0.8503
poudre	0.1034	0.9024
viande_cuite	0.1454	0.9032
pomme	0.1308	0.8947
malte	0.0862	0.9733
mielle	0.1381	0.7143
solvant	0.0865	0.9173
ananas	0.1032	0.8923
fruit_rouge	0.0671	0.9457
coumarine	0.0581	0.9843
caramel	0.0613	0.9683
mineral	0.0665	0.7360
resineux	0.1620	0.8468
alliace	0.3362	0.9520
fruit_a_noyau	0.0754	0.8790
metal	0.0662	0.7459
metallique	0.0640	0.7395
peponide	0.1017	0.7658
melon	0.0992	0.7615
brule	0.0697	0.9630
feuille	0.0684	0.7358
alcool_de_fut	0.0752	0.9231
ether	0.0760	0.9510
boisson_fermentee	0.0536	0.9400
camphre	0.1315	0.7600
miel	0.0978	0.7755
citronne	0.1210	0.5833
racine	0.0376	0.9792
oignon	0.2667	0.9583
crucifere	0.0929	0.8737
lacte	0.0360	0.9574
fleur_d_arbre	0.0828	0.7553
vin	0.0541	0.9239
fromage	0.0591	0.9444
poire	0.0946	0.8989
banane	0.0680	0.9195
champignon	0.0523	0.8391
cafe	0.0635	0.9765
cacao	0.0495	0.9643
musque	0.1386	0.7722
savon	0.0530	0.8205
beurre	0.0398	0.9481
noix_de_coco	0.0469	0.9605
anise	0.0418	0.9041
pin	0.1252	0.9041
vanille	0.0482	0.9861
jasmin	0.0485	0.8472
ambre	0.1247	0.8194
ail	0.1965	0.9853
musc	0.1400	0.8507
cereale	0.0419	0.9851
peche	0.0491	0.8806
cerise	0.0429	0.9394
violette	0.0542	0.8197
rhum	0.0435	0.9500

Mean Precision: 0.1654
