Label	Precision	Recall
vegetal	0.6272	0.9395
fruite	0.5906	0.8885
frais	0.5974	0.8929
vegetal_vert	0.5573	0.8827
doux	0.4441	0.9896
gras	0.4301	0.9638
floral	0.4251	0.8931
boise	0.4414	0.7955
vert	0.3410	0.8910
aldehyde	0.2665	0.9205
chimique	0.2061	0.9815
empyreumatique	0.3499	0.8392
balsamique	0.2048	0.9108
aldehyde_frais	0.2043	0.9400
fruit_exotique	0.1878	0.9321
herbe	0.1919	0.9206
legume	0.1983	0.8813
fermentaire	0.1725	0.9185
phenole	0.2185	0.8750
epice	0.1989	0.8116
fleur_d_arbuste	0.1702	0.8705
cuit	0.2337	0.8182
terreux	0.1320	0.9947
fruit_sec	0.1587	0.8273
fleur_du_jardin	0.1506	0.9347
agrume	0.1644	0.9489
oleagineux	0.1519	0.8567
lactique	0.1332	0.9313
soufre	0.2253	0.9416
plante_aromatique	0.1227	0.8807
animal	0.0963	0.9815
fruit_a_coque	0.1364	0.7962
moisi	0.0916	0.9767
fruit_a_pepins	0.1417	0.8889
torrefie	0.1831	0.9012
medicinal	0.1135	0.9421
vegetal_sec	0.0920	0.9123
rose	0.1024	0.9375
huile	0.0847	0.9099
lactone	0.0875	0.9186
menthe	0.1179	0.8679
bois	0.1333	0.8619
creme	0.0685	0.9505
boissons_alcoolisees	0.0996	0.8814
sucre_cuit	0.0929	0.7824
baie	0.0622	0.9581
poudre	0.0853	0.8780
viande_cuite	0.1032	0.9355
pomme	0.0911	0.9342
malte	0.0909	0.9133
mielle	0.0717	0.8143
solvant	0.0710	0.9098
ananas	0.0642	0.9308
fruit_rouge	0.0635	0.8915
coumarine	0.0536	0.9055
caramel	0.0748	0.9048
mineral	0.0439	0.9680
resineux	0.0879	0.9032
alliace	0.1218	0.9840
fruit_a_noyau	0.0520	0.9274
metal	0.0440	0.9016
metallique	0.0425	0.9496
peponide	0.0611	0.8559
melon	0.0586	0.9083
brule	0.0910	0.9259
feuille	0.0423	0.9906
alcool_de_fut	0.0676	0.8846
ether	0.0564	0.9020
boisson_fermentee	0.0490	0.9200
camphre	0.0598	0.9000
miel	0.0470	0.8980
citronne	0.0473	0.9583
racine	0.0328	1.0000
oignon	0.0880	1.0000
crucifere	0.0649	0.8842
lacte	0.0352	0.9681
fleur_d_arbre	0.0453	0.8511
vin	0.0434	0.9565
fromage	0.0552	0.9111
poire	0.0683	0.9326
banane	0.0519	0.9310
champignon	0.0335	0.9540
cafe	0.0708	0.9412
cacao	0.0519	0.9286
musque	0.0457	0.9114
savon	0.0411	0.9103
beurre	0.0297	0.9740
noix_de_coco	0.0338	0.9605
anise	0.0337	0.8630
pin	0.0522	0.9178
vanille	0.0434	0.9028
jasmin	0.0355	0.9306
ambre	0.0501	0.9722
ail	0.0710	1.0000
musc	0.0382	0.9403
cereale	0.0469	0.8955
peche	0.0305	0.9701
cerise	0.0324	0.8333
violette	0.0309	0.9836
rhum	0.0323	0.8333

Mean Precision: 0.1323
