Label	Precision	Recall
vegetal	0.6508	0.8831
fruite	0.6339	0.8271
frais	0.6783	0.6696
vegetal_vert	0.6126	0.7488
doux	0.4959	0.7711
gras	0.4612	0.8706
floral	0.4403	0.9093
boise	0.4321	0.7827
vert	0.3603	0.8942
aldehyde	0.3307	0.7306
chimique	0.2298	0.8752
empyreumatique	0.2566	0.9189
balsamique	0.2264	0.8008
aldehyde_frais	0.2687	0.6673
fruit_exotique	0.2290	0.8771
herbe	0.2366	0.7026
legume	0.1612	0.9692
fermentaire	0.1664	0.9556
phenole	0.2392	0.8372
epice	0.1805	0.9184
fleur_d_arbuste	0.1753	0.9419
cuit	0.1632	0.9138
terreux	0.1318	0.9921
fruit_sec	0.1488	0.8694
fleur_du_jardin	0.1639	0.8864
agrume	0.2117	0.8234
oleagineux	0.1497	0.8563
lactique	0.1442	0.8949
soufre	0.1396	0.9381
plante_aromatique	0.1342	0.8316
animal	0.1003	0.9446
fruit_a_coque	0.1175	0.8755
moisi	0.0914	0.9961
fruit_a_pepins	0.1718	0.8214
torrefie	0.1278	0.9712
medicinal	0.1475	0.7355
vegetal_sec	0.1052	0.7588
rose	0.1118	0.8527
huile	0.1325	0.6757
lactone	0.1054	0.8597
menthe	0.1825	0.7915
bois	0.2173	0.5619
creme	0.0715	0.9558
boissons_alcoolisees	0.1383	0.7657
sucre_cuit	0.0979	0.7602
baie	0.0656	0.9521
poudre	0.0865	0.9390
viande_cuite	0.0645	0.9290
pomme	0.1330	0.8013
malte	0.0779	0.9470
mielle	0.0746	0.8714
solvant	0.1461	0.7744
ananas	0.0877	0.8154
fruit_rouge	0.0501	0.9767
coumarine	0.0640	0.7795
caramel	0.0856	0.8571
mineral	0.0447	0.9840
resineux	0.1613	0.6048
alliace	0.1143	0.9919
fruit_a_noyau	0.0674	0.8780
metal	0.0426	0.9836
metallique	0.0420	0.9917
peponide	0.0850	0.7477
melon	0.0887	0.7339
brule	0.0629	0.9720
feuille	0.0494	0.8774
alcool_de_fut	0.0940	0.8365
ether	0.1183	0.7745
boisson_fermentee	0.0665	0.7500
camphre	0.1255	0.6500
miel	0.0511	0.8367
citronne	0.0732	0.6146
racine	0.0328	1.0000
oignon	0.0988	0.9684
crucifere	0.0420	0.9158
lacte	0.0349	0.9032
fleur_d_arbre	0.0468	0.9149
vin	0.0707	0.7826
fromage	0.0747	0.8444
poire	0.0857	0.8202
banane	0.0806	0.7674
champignon	0.0340	0.9770
cafe	0.0527	0.9882
cacao	0.0380	0.9524
musque	0.1278	0.7250
savon	0.0519	0.8205
beurre	0.0546	0.6234
noix_de_coco	0.0714	0.6267
anise	0.0359	0.8649
pin	0.1084	0.4932
vanille	0.0465	0.9028
jasmin	0.0472	0.7917
ambre	0.1173	0.7465
ail	0.0827	0.9853
musc	0.1450	0.8382
cereale	0.0456	0.9118
peche	0.0391	0.5909
cerise	0.0349	0.9091
violette	0.0502	0.8852
rhum	0.0552	0.7500

Mean Precision: 0.1480
