Label	Precision	Recall
vegetal	0.6645	0.8893
fruite	0.6628	0.8172
frais	0.6513	0.8644
vegetal_vert	0.5883	0.8652
doux	0.5041	0.8868
gras	0.4815	0.8215
floral	0.4708	0.8837
boise	0.4605	0.7894
vert	0.3991	0.8563
aldehyde	0.2951	0.8653
chimique	0.2697	0.8436
empyreumatique	0.4020	0.8243
balsamique	0.2418	0.8577
aldehyde_frais	0.2388	0.8851
fruit_exotique	0.2369	0.8983
herbe	0.2145	0.8858
legume	0.2413	0.8418
fermentaire	0.1959	0.8711
phenole	0.2655	0.8442
epice	0.2038	0.8205
fleur_d_arbuste	0.2155	0.8965
cuit	0.2454	0.8329
terreux	0.1446	0.9550
fruit_sec	0.1872	0.8056
fleur_du_jardin	0.1775	0.8977
agrume	0.2022	0.9003
oleagineux	0.1920	0.8234
lactique	0.1632	0.8829
soufre	0.3651	0.8557
plante_aromatique	0.1304	0.8561
animal	0.1133	0.8598
fruit_a_coque	0.1771	0.7698
moisi	0.1067	0.9186
fruit_a_pepins	0.1653	0.9087
torrefie	0.1943	0.8765
medicinal	0.1667	0.8843
vegetal_sec	0.1014	0.8640
rose	0.1319	0.9018
huile	0.1320	0.7928
lactone	0.1188	0.8778
menthe	0.1703	0.8531
bois	0.1447	0.8429
creme	0.0888	0.9061
boissons_alcoolisees	0.1373	0.8800
sucre_cuit	0.1016	0.8363
baie	0.0756	0.9281
poudre	0.1109	0.9085
viande_cuite	0.1737	0.8710
pomme	0.1238	0.9536
malte	0.1138	0.8609
mielle	0.1267	0.8000
solvant	0.1410	0.7970
ananas	0.0949	0.9231
fruit_rouge	0.0737	0.8992
coumarine	0.0838	0.8661
caramel	0.1031	0.8810
mineral	0.0571	0.8640
resineux	0.1180	0.8710
alliace	0.2871	0.9677
fruit_a_noyau	0.0765	0.9350
metal	0.0595	0.8607
metallique	0.0575	0.8833
peponide	0.0729	0.8288
melon	0.0738	0.8440
brule	0.1147	0.9065
feuille	0.0604	0.8491
alcool_de_fut	0.0984	0.9038
ether	0.1133	0.8529
boisson_fermentee	0.0719	0.9000
camphre	0.1050	0.8800
miel	0.0936	0.7755
citronne	0.0684	0.9583
racine	0.0350	0.9688
oignon	0.2323	0.9684
crucifere	0.0824	0.8842
lacte	0.0538	0.8817
fleur_d_arbre	0.0706	0.7979
vin	0.0710	0.8913
fromage	0.0665	0.9111
poire	0.0793	0.9326
banane	0.0786	0.8953
champignon	0.0515	0.8736
cafe	0.0995	0.8941
cacao	0.0650	0.8929
musque	0.0840	0.8875
savon	0.0460	0.9359
beurre	0.0584	0.9351
noix_de_coco	0.0883	0.9067
anise	0.0455	0.8378
pin	0.0844	0.9178
vanille	0.0842	0.8889
jasmin	0.0659	0.8889
ambre	0.0657	0.9296
ail	0.1655	1.0000
musc	0.0914	0.9412
cereale	0.0704	0.8676
peche	0.0419	0.9394
cerise	0.0564	0.8939
violette	0.0353	0.9180
rhum	0.0541	0.8500

Mean Precision: 0.1663
