Label	Precision	Recall
vegetal	0.6824	0.8418
fruite	0.6466	0.8387
frais	0.6538	0.8065
vegetal_vert	0.5967	0.8369
doux	0.4682	0.9472
gras	0.4608	0.8811
floral	0.4760	0.9085
boise	0.4137	0.9297
vert	0.4111	0.8241
aldehyde	0.3098	0.8415
chimique	0.2408	0.9467
empyreumatique	0.3321	0.8742
balsamique	0.2128	0.9829
aldehyde_frais	0.2514	0.8543
fruit_exotique	0.2545	0.8684
herbe	0.2217	0.8516
legume	0.2670	0.8238
fermentaire	0.1900	0.8728
phenole	0.2288	0.9327
epice	0.1865	0.9087
fleur_d_arbuste	0.2111	0.9316
cuit	0.2214	0.8359
terreux	0.1488	0.9153
fruit_sec	0.1640	0.8886
fleur_du_jardin	0.1813	0.9176
agrume	0.2429	0.7695
oleagineux	0.1675	0.8716
lactique	0.1616	0.8982
soufre	0.4473	0.8345
plante_aromatique	0.1571	0.8114
animal	0.1219	0.8556
fruit_a_coque	0.1430	0.8491
moisi	0.1014	0.9300
fruit_a_pepins	0.1747	0.8651
torrefie	0.1659	0.9215
medicinal	0.1441	0.9544
vegetal_sec	0.0953	0.9298
rose	0.1437	0.8973
huile	0.1426	0.7511
lactone	0.1144	0.8545
menthe	0.1874	0.8436
bois	0.1798	0.8086
creme	0.0885	0.8736
boissons_alcoolisees	0.1273	0.8659
sucre_cuit	0.0930	0.8706
baie	0.0823	0.8982
poudre	0.0975	0.9146
viande_cuite	0.1775	0.8506
pomme	0.1479	0.9139
malte	0.0984	0.9600
mielle	0.0860	0.8929
solvant	0.1250	0.8712
ananas	0.1086	0.8837
fruit_rouge	0.0595	0.9609
coumarine	0.0755	0.9200
caramel	0.0897	0.9440
mineral	0.0625	0.8629
resineux	0.1410	0.8548
alliace	0.3172	0.9516
fruit_a_noyau	0.0781	0.8780
metal	0.0658	0.8347
metallique	0.0653	0.8403
peponide	0.0887	0.8455
melon	0.0920	0.8349
brule	0.0815	0.9533
feuille	0.0577	0.9048
alcool_de_fut	0.0870	0.8654
ether	0.1106	0.8713
boisson_fermentee	0.0714	0.8900
camphre	0.1002	0.9300
miel	0.0581	0.8763
citronne	0.0847	0.8021
racine	0.0382	0.9688
oignon	0.2500	0.9579
crucifere	0.0854	0.8617
lacte	0.0446	0.8817
fleur_d_arbre	0.0566	0.8817
vin	0.0733	0.8913
fromage	0.0800	0.8989
poire	0.0858	0.8636
banane	0.0862	0.9186
champignon	0.0555	0.8837
cafe	0.0738	0.9529
cacao	0.0550	0.9524
musque	0.1311	0.8101
savon	0.0519	0.8312
beurre	0.0626	0.9211
noix_de_coco	0.0804	0.9067
anise	0.0381	0.9589
pin	0.1113	0.9315
vanille	0.0537	0.9583
jasmin	0.0500	0.9306
ambre	0.0838	0.8732
ail	0.1872	0.9853
musc	0.1535	0.8955
cereale	0.0570	0.9403
peche	0.0479	0.8485
cerise	0.0390	1.0000
violette	0.0566	0.8667
rhum	0.0529	0.8333

Mean Precision: 0.1658
