Label	Precision	Recall
vegetal	0.6615	0.8977
fruite	0.6350	0.9021
frais	0.6302	0.8853
vegetal_vert	0.5778	0.8801
doux	0.4724	0.9354
gras	0.4772	0.8567
floral	0.4547	0.9218
boise	0.4595	0.8404
vert	0.3768	0.9026
aldehyde	0.2975	0.8841
chimique	0.2595	0.9250
empyreumatique	0.4091	0.8190
balsamique	0.2304	0.9601
aldehyde_frais	0.2362	0.8911
fruit_exotique	0.2241	0.9172
herbe	0.2079	0.8855
legume	0.2739	0.8128
fermentaire	0.1980	0.8965
phenole	0.2622	0.8645
epice	0.2085	0.8275
fleur_d_arbuste	0.1995	0.9464
cuit	0.2693	0.8073
terreux	0.1642	0.8942
fruit_sec	0.1820	0.8799
fleur_du_jardin	0.1676	0.9290
agrume	0.1910	0.9088
oleagineux	0.1917	0.8571
lactique	0.1582	0.9254
soufre	0.4630	0.8621
plante_aromatique	0.1599	0.7719
animal	0.1253	0.8296
fruit_a_coque	0.1758	0.7803
moisi	0.1114	0.8872
fruit_a_pepins	0.1517	0.9286
torrefie	0.1911	0.8884
medicinal	0.1668	0.8802
vegetal_sec	0.0980	0.8904
rose	0.1239	0.9509
huile	0.1235	0.8507
lactone	0.1081	0.9276
menthe	0.2090	0.8104
bois	0.1622	0.8660
creme	0.0878	0.9282
boissons_alcoolisees	0.1077	0.8914
sucre_cuit	0.1125	0.8765
baie	0.0753	0.9458
poudre	0.1095	0.8963
viande_cuite	0.2047	0.8571
pomme	0.1153	0.9801
malte	0.1087	0.9073
mielle	0.0934	0.8357
solvant	0.1232	0.9023
ananas	0.0901	0.9923
fruit_rouge	0.0683	0.9690
coumarine	0.0796	0.9365
caramel	0.1103	0.8640
mineral	0.0560	0.9520
resineux	0.1266	0.8548
alliace	0.2910	0.9512
fruit_a_noyau	0.0644	0.9512
metal	0.0571	0.9587
metallique	0.0559	0.9580
peponide	0.0798	0.8636
melon	0.0793	0.8704
brule	0.1071	0.9252
feuille	0.0556	0.9333
alcool_de_fut	0.0769	0.9135
ether	0.0961	0.9109
boisson_fermentee	0.0614	0.9300
camphre	0.1241	0.8700
miel	0.0692	0.8351
citronne	0.0746	0.9167
racine	0.0400	0.9583
oignon	0.2500	0.9579
crucifere	0.0995	0.8511
lacte	0.0489	0.9149
fleur_d_arbre	0.0647	0.8710
vin	0.0626	0.9457
fromage	0.0665	0.9438
poire	0.0766	0.9438
banane	0.0736	0.9419
champignon	0.0465	0.9070
cafe	0.1010	0.9167
cacao	0.0655	0.9167
musque	0.1398	0.8987
savon	0.0530	0.8701
beurre	0.0529	0.9091
noix_de_coco	0.0823	0.9200
anise	0.0465	0.8649
pin	0.1039	0.9306
vanille	0.0881	0.9028
jasmin	0.0513	0.9722
ambre	0.0712	0.9437
ail	0.1791	0.9853
musc	0.1500	0.8955
cereale	0.0739	0.9104
peche	0.0400	0.9848
cerise	0.0465	0.9385
violette	0.0415	0.9344
rhum	0.0430	0.9333

Mean Precision: 0.1667
