Label	Precision	Recall
vegetal	0.6613	0.8831
fruite	0.6621	0.8315
frais	0.6422	0.8752
vegetal_vert	0.5820	0.8744
doux	0.5029	0.8876
gras	0.4800	0.8559
floral	0.4437	0.9348
boise	0.4392	0.8471
vert	0.3900	0.8664
aldehyde	0.2909	0.9081
chimique	0.2698	0.8453
empyreumatique	0.3929	0.8243
balsamique	0.2373	0.8577
aldehyde_frais	0.2259	0.9168
fruit_exotique	0.2498	0.8665
herbe	0.2014	0.9116
legume	0.2405	0.8308
fermentaire	0.2219	0.7756
phenole	0.2442	0.9000
epice	0.1795	0.9441
fleur_d_arbuste	0.1891	0.9571
cuit	0.2466	0.7990
terreux	0.1505	0.8995
fruit_sec	0.1989	0.7778
fleur_du_jardin	0.1611	0.9574
agrume	0.1932	0.9373
oleagineux	0.2118	0.7754
lactique	0.1744	0.8468
soufre	0.3904	0.8625
plante_aromatique	0.1312	0.9053
animal	0.1142	0.9041
fruit_a_coque	0.1697	0.8000
moisi	0.1143	0.8411
fruit_a_pepins	0.1738	0.8810
torrefie	0.1847	0.9136
medicinal	0.1561	0.9298
vegetal_sec	0.1013	0.9167
rose	0.1159	0.9598
huile	0.1421	0.7477
lactone	0.1308	0.8507
menthe	0.1749	0.8578
bois	0.1579	0.8619
creme	0.1061	0.8508
boissons_alcoolisees	0.1767	0.8400
sucre_cuit	0.1091	0.8538
baie	0.0811	0.8922
poudre	0.0993	0.9207
viande_cuite	0.1800	0.8839
pomme	0.1478	0.8543
malte	0.1100	0.9205
mielle	0.0841	0.8857
solvant	0.2128	0.6992
ananas	0.1065	0.8769
fruit_rouge	0.0705	0.9225
coumarine	0.0940	0.8583
caramel	0.1131	0.8333
mineral	0.0517	0.8880
resineux	0.1234	0.8790
alliace	0.2752	0.9677
fruit_a_noyau	0.0925	0.9024
metal	0.0530	0.9016
metallique	0.0509	0.9000
peponide	0.0635	0.8468
melon	0.0632	0.8532
brule	0.1103	0.9439
feuille	0.0522	0.9528
alcool_de_fut	0.1281	0.8462
ether	0.1845	0.7255
boisson_fermentee	0.0948	0.8700
camphre	0.1076	0.9500
miel	0.0671	0.8776
citronne	0.0613	0.9688
racine	0.0362	0.9583
oignon	0.2175	0.9684
crucifere	0.0893	0.8316
lacte	0.0580	0.8172
fleur_d_arbre	0.0505	0.9362
vin	0.0974	0.8913
fromage	0.0855	0.8000
poire	0.0855	0.8876
banane	0.1010	0.8023
champignon	0.0513	0.8506
cafe	0.0965	0.9529
cacao	0.0640	0.9405
musque	0.1404	0.8250
savon	0.0577	0.8205
beurre	0.0639	0.7662
noix_de_coco	0.1459	0.8267
anise	0.0399	0.9595
pin	0.1024	0.9178
vanille	0.0806	0.9028
jasmin	0.0644	0.9167
ambre	0.0757	0.9155
ail	0.1675	1.0000
musc	0.1763	0.8971
cereale	0.0707	0.8676
peche	0.0549	0.9091
cerise	0.0494	0.9091
violette	0.0387	0.9180
rhum	0.0728	0.8167

Mean Precision: 0.1704
