Label	Precision	Recall
vegetal	0.6408	0.9186
fruite	0.6662	0.8064
frais	0.6262	0.8840
vegetal_vert	0.5580	0.8869
doux	0.4613	0.9609
gras	0.4562	0.9086
floral	0.4519	0.9046
boise	0.4073	0.9159
vert	0.3960	0.8454
aldehyde	0.2750	0.9141
chimique	0.2467	0.8805
empyreumatique	0.4625	0.7337
balsamique	0.2022	0.9905
aldehyde_frais	0.2269	0.9020
fruit_exotique	0.2497	0.8599
herbe	0.2043	0.9120
legume	0.3176	0.6813
fermentaire	0.2007	0.8634
phenole	0.2470	0.8588
epice	0.1975	0.8116
fleur_d_arbuste	0.1926	0.9275
cuit	0.3023	0.7429
terreux	0.1413	0.9657
fruit_sec	0.1787	0.8245
fleur_du_jardin	0.1685	0.9176
agrume	0.1813	0.9375
oleagineux	0.1803	0.8448
lactique	0.1723	0.8687
soufre	0.5240	0.8247
plante_aromatique	0.1316	0.8807
animal	0.1031	0.9077
fruit_a_coque	0.1797	0.7094
moisi	0.1039	0.9496
fruit_a_pepins	0.1743	0.8452
torrefie	0.2292	0.8066
medicinal	0.1538	0.8926
vegetal_sec	0.0917	0.9693
rose	0.1224	0.9420
huile	0.1148	0.8514
lactone	0.1068	0.9050
menthe	0.1563	0.8632
bois	0.1372	0.8857
creme	0.0967	0.8901
boissons_alcoolisees	0.1376	0.8079
sucre_cuit	0.1235	0.7353
baie	0.0805	0.8503
poudre	0.1022	0.8841
viande_cuite	0.2236	0.8065
pomme	0.1466	0.8553
malte	0.1230	0.7200
mielle	0.1019	0.7929
solvant	0.1415	0.8120
ananas	0.1067	0.8769
fruit_rouge	0.0812	0.7132
coumarine	0.0703	0.8976
caramel	0.1166	0.8095
mineral	0.0538	0.9520
resineux	0.1022	0.9194
alliace	0.3382	0.9200
fruit_a_noyau	0.0685	0.9435
metal	0.0559	0.9098
metallique	0.0534	0.9244
peponide	0.0787	0.7568
melon	0.0792	0.7523
brule	0.1299	0.8519
feuille	0.0642	0.6792
alcool_de_fut	0.0921	0.8462
ether	0.1195	0.8235
boisson_fermentee	0.0782	0.8200
camphre	0.0843	0.9100
miel	0.0748	0.7959
citronne	0.0737	0.8750
racine	0.0420	0.8333
oignon	0.2692	0.9479
crucifere	0.1235	0.7579
lacte	0.0488	0.8723
fleur_d_arbre	0.0722	0.8191
vin	0.0757	0.8587
fromage	0.0699	0.9333
poire	0.0926	0.8764
banane	0.0922	0.8736
champignon	0.0473	0.8966
cafe	0.1028	0.8588
cacao	0.0660	0.7024
musque	0.0653	0.8861
savon	0.0436	0.9359
beurre	0.0570	0.8831
noix_de_coco	0.0574	0.9474
anise	0.0623	0.6986
pin	0.0693	0.9726
vanille	0.0942	0.8333
jasmin	0.0426	0.9444
ambre	0.0478	0.9722
ail	0.1988	0.9706
musc	0.0668	0.9254
cereale	0.0728	0.8209
peche	0.0394	0.9403
cerise	0.0579	0.7273
violette	0.0386	0.9508
rhum	0.0546	0.7167

Mean Precision: 0.1671
