Label	Precision	Recall
vegetal	0.6039	0.9744
fruite	0.5563	0.9888
frais	0.5406	0.9624
vegetal_vert	0.4838	0.9843
doux	0.4232	1.0000
gras	0.4152	0.9951
floral	0.4023	0.9350
boise	0.3827	0.9134
vert	0.3043	0.9727
aldehyde	0.2175	0.9921
chimique	0.2081	0.9517
empyreumatique	0.2089	0.9899
balsamique	0.1841	0.9677
aldehyde_frais	0.1741	0.9781
fruit_exotique	0.1643	1.0000
herbe	0.1708	0.9764
legume	0.1842	0.9229
fermentaire	0.1671	0.9185
phenole	0.1650	0.9768
epice	0.1503	1.0000
fleur_d_arbuste	0.1707	0.9367
cuit	0.1308	0.9948
terreux	0.1295	0.9947
fruit_sec	0.1223	0.9916
fleur_du_jardin	0.1380	0.9773
agrume	0.1286	0.9915
oleagineux	0.1201	0.9729
lactique	0.1139	0.9970
soufre	0.1249	0.9793
plante_aromatique	0.0981	0.9859
animal	0.0912	1.0000
fruit_a_coque	0.0932	0.9849
moisi	0.0938	0.8837
fruit_a_pepins	0.0953	0.9365
torrefie	0.0973	0.9380
medicinal	0.0902	0.9710
vegetal_sec	0.0810	0.9605
rose	0.0760	1.0000
huile	0.0749	0.9910
lactone	0.0810	0.9819
menthe	0.0875	0.9668
bois	0.0922	0.9048
creme	0.0615	1.0000
boissons_alcoolisees	0.0618	0.9888
sucre_cuit	0.0621	1.0000
baie	0.0610	0.9939
poudre	0.0604	0.9939
viande_cuite	0.0557	0.9610
pomme	0.0529	1.0000
malte	0.0507	1.0000
mielle	0.0629	0.8286
solvant	0.0494	0.9699
ananas	0.0495	0.9845
fruit_rouge	0.0446	0.8992
coumarine	0.0441	0.9921
caramel	0.0473	0.9841
mineral	0.0430	0.9920
resineux	0.0604	0.9677
alliace	0.0563	0.9677
fruit_a_noyau	0.0460	0.9268
metal	0.0414	1.0000
metallique	0.0399	0.9832
peponide	0.0428	0.9909
melon	0.0426	0.8991
brule	0.0433	0.9439
feuille	0.0368	1.0000
alcool_de_fut	0.0378	0.9904
ether	0.0383	0.9804
boisson_fermentee	0.0343	1.0000
camphre	0.0377	0.9900
miel	0.0374	0.9694
citronne	0.0368	0.9688
racine	0.0326	0.9792
oignon	0.0351	1.0000
crucifere	0.0355	0.9894
lacte	0.0317	1.0000
fleur_d_arbre	0.0383	0.9894
vin	0.0317	1.0000
fromage	0.0332	0.9889
poire	0.0320	0.9888
banane	0.0383	0.9540
champignon	0.0300	1.0000
cafe	0.0332	0.9647
cacao	0.0284	1.0000
musque	0.0435	0.8734
savon	0.0300	0.9615
beurre	0.0261	0.9870
noix_de_coco	0.0272	0.9867
anise	0.0287	0.8919
pin	0.0318	1.0000
vanille	0.0245	1.0000
jasmin	0.0320	0.9861
ambre	0.0389	1.0000
ail	0.0261	1.0000
musc	0.0308	0.9851
cereale	0.0245	1.0000
peche	0.0228	1.0000
cerise	0.0225	1.0000
violette	0.0248	1.0000
rhum	0.0230	1.0000

Mean Precision: 0.1073
