Label	Precision	Recall
vegetal	0.6498	0.9058
fruite	0.6127	0.9380
frais	0.6098	0.9192
vegetal_vert	0.5620	0.9019
doux	0.4613	0.9514
gras	0.4564	0.9173
floral	0.4379	0.9272
boise	0.4204	0.8712
vert	0.3598	0.9220
aldehyde	0.2783	0.9128
chimique	0.2290	0.9667
empyreumatique	0.3916	0.8142
balsamique	0.2119	0.9715
aldehyde_frais	0.2193	0.9307
fruit_exotique	0.2044	0.9428
herbe	0.1981	0.9310
legume	0.2612	0.7692
fermentaire	0.2049	0.7844
phenole	0.2392	0.8791
epice	0.1839	0.9114
fleur_d_arbuste	0.1868	0.9520
cuit	0.2437	0.8094
terreux	0.1571	0.8492
fruit_sec	0.1732	0.8556
fleur_du_jardin	0.1611	0.9545
agrume	0.1882	0.9145
oleagineux	0.1818	0.8473
lactique	0.1576	0.8859
soufre	0.4339	0.8351
plante_aromatique	0.1261	0.8912
animal	0.1336	0.7343
fruit_a_coque	0.1593	0.8302
moisi	0.1136	0.7984
fruit_a_pepins	0.1411	0.9563
torrefie	0.1917	0.8889
medicinal	0.1464	0.9298
vegetal_sec	0.0954	0.9298
rose	0.1142	0.9464
huile	0.1295	0.8063
lactone	0.1023	0.9321
menthe	0.1619	0.8578
bois	0.1343	0.8905
creme	0.0848	0.9227
boissons_alcoolisees	0.1200	0.9086
sucre_cuit	0.0890	0.9474
baie	0.0680	0.9521
poudre	0.0930	0.9268
viande_cuite	0.2031	0.8516
pomme	0.1060	0.9735
malte	0.0978	0.8874
mielle	0.0772	0.8929
solvant	0.1309	0.8195
ananas	0.0869	0.9462
fruit_rouge	0.0587	0.9767
coumarine	0.0746	0.9213
caramel	0.0911	0.8730
mineral	0.0574	0.8640
resineux	0.1016	0.8871
alliace	0.3120	0.9435
fruit_a_noyau	0.0628	0.9593
metal	0.0578	0.8525
metallique	0.0556	0.8667
peponide	0.0639	0.8739
melon	0.0626	0.8807
brule	0.1141	0.8972
feuille	0.0498	0.9717
alcool_de_fut	0.0847	0.9327
ether	0.1075	0.8529
boisson_fermentee	0.0612	0.9100
camphre	0.1044	0.9200
miel	0.0532	0.9184
citronne	0.0600	0.9688
racine	0.0340	0.9688
oignon	0.2563	0.9579
crucifere	0.0847	0.8632
lacte	0.0444	0.9247
fleur_d_arbre	0.0504	0.8936
vin	0.0654	0.9348
fromage	0.0773	0.8667
poire	0.0688	0.9213
banane	0.0659	0.9535
champignon	0.0569	0.8391
cafe	0.0979	0.8941
cacao	0.0542	0.9405
musque	0.1422	0.8250
savon	0.0476	0.8718
beurre	0.0516	0.9351
noix_de_coco	0.0679	0.9600
anise	0.0367	0.9595
pin	0.0823	0.9178
vanille	0.0716	0.8889
jasmin	0.0430	0.9722
ambre	0.0637	0.9577
ail	0.1909	0.9853
musc	0.1533	0.9265
cereale	0.0648	0.8971
peche	0.0370	0.9545
cerise	0.0408	0.9545
violette	0.0351	0.9508
rhum	0.0470	0.9167

Mean Precision: 0.1575
