Label	Precision	Recall
vegetal	0.6464	0.8970
fruite	0.6100	0.9486
frais	0.6052	0.9113
vegetal_vert	0.5586	0.8921
doux	0.4529	0.9785
gras	0.4529	0.9221
floral	0.4409	0.9463
boise	0.3980	0.9384
vert	0.3934	0.8508
aldehyde	0.2780	0.9366
chimique	0.2398	0.9484
empyreumatique	0.3961	0.8087
balsamique	0.2066	0.9924
aldehyde_frais	0.2142	0.9502
fruit_exotique	0.2194	0.9278
herbe	0.1947	0.9549
legume	0.3436	0.6366
fermentaire	0.2106	0.7863
phenole	0.2222	0.9049
epice	0.1840	0.9138
fleur_d_arbuste	0.1895	0.9696
cuit	0.2510	0.8229
terreux	0.1663	0.8575
fruit_sec	0.1768	0.8708
fleur_du_jardin	0.1650	0.9489
agrume	0.2135	0.9003
oleagineux	0.1891	0.8434
lactique	0.1557	0.8925
soufre	0.5537	0.7828
plante_aromatique	0.1294	0.9120
animal	0.1569	0.6444
fruit_a_coque	0.1807	0.7962
moisi	0.1164	0.8333
fruit_a_pepins	0.1431	0.9087
torrefie	0.1915	0.8554
medicinal	0.1410	0.9336
vegetal_sec	0.0875	0.9912
rose	0.1284	0.9464
huile	0.1320	0.7793
lactone	0.0994	0.9502
menthe	0.1408	0.9194
bois	0.1276	0.9286
creme	0.0822	0.9286
boissons_alcoolisees	0.1231	0.8876
sucre_cuit	0.0838	0.9649
baie	0.0639	0.9818
poudre	0.0865	0.9268
viande_cuite	0.2381	0.7792
pomme	0.1132	0.9536
malte	0.0999	0.9067
mielle	0.0673	0.9214
solvant	0.1513	0.7519
ananas	0.0918	0.9380
fruit_rouge	0.0534	0.9922
coumarine	0.0706	0.9764
caramel	0.0967	0.8968
mineral	0.0714	0.7600
resineux	0.1030	0.9274
alliace	0.3574	0.9194
fruit_a_noyau	0.0595	0.9593
metal	0.0715	0.7295
metallique	0.0699	0.7479
peponide	0.0811	0.8727
melon	0.0786	0.8716
brule	0.1103	0.8785
feuille	0.0519	0.9057
alcool_de_fut	0.0840	0.8654
ether	0.1126	0.8431
boisson_fermentee	0.0704	0.9000
camphre	0.0776	0.9700
miel	0.0434	0.9796
citronne	0.0662	0.9062
racine	0.0411	0.9688
oignon	0.2918	0.9368
crucifere	0.1135	0.7766
lacte	0.0430	0.9468
fleur_d_arbre	0.0550	0.9043
vin	0.0721	0.8913
fromage	0.0821	0.9000
poire	0.0775	0.9438
banane	0.0677	0.9425
champignon	0.0602	0.7326
cafe	0.1020	0.8941
cacao	0.0554	0.9286
musque	0.1417	0.8608
savon	0.0574	0.8333
beurre	0.0505	0.9091
noix_de_coco	0.0632	0.9200
anise	0.0313	0.9865
pin	0.0833	0.9589
vanille	0.0588	0.9583
jasmin	0.0397	0.9861
ambre	0.0671	0.9437
ail	0.2310	0.9412
musc	0.1348	0.9254
cereale	0.0754	0.8955
peche	0.0420	0.9701
cerise	0.0405	0.9538
violette	0.0374	0.9508
rhum	0.0439	0.9667

Mean Precision: 0.1629
