Label	Precision	Recall
vegetal	0.6347	0.9237
fruite	0.5883	0.9560
frais	0.5870	0.9286
vegetal_vert	0.5276	0.9336
doux	0.4490	0.9808
gras	0.4358	0.9730
floral	0.4051	0.9661
boise	0.3972	0.9490
vert	0.3386	0.9196
aldehyde	0.2744	0.9444
chimique	0.2268	0.9300
empyreumatique	0.4054	0.7902
balsamique	0.1943	0.9943
aldehyde_frais	0.2066	0.9465
fruit_exotique	0.2038	0.9469
herbe	0.1854	0.9525
legume	0.2658	0.7247
fermentaire	0.1977	0.8326
phenole	0.2305	0.8925
epice	0.1683	0.9604
fleur_d_arbuste	0.1657	0.9719
cuit	0.2657	0.7734
terreux	0.1429	0.9603
fruit_sec	0.1460	0.8994
fleur_du_jardin	0.1434	0.9773
agrume	0.1749	0.9145
oleagineux	0.1671	0.8125
lactique	0.1399	0.9373
soufre	0.6236	0.7655
plante_aromatique	0.1221	0.9088
animal	0.1034	0.7667
fruit_a_coque	0.1610	0.7917
moisi	0.1044	0.8677
fruit_a_pepins	0.1402	0.9127
torrefie	0.1958	0.8099
medicinal	0.1410	0.9174
vegetal_sec	0.0840	0.9868
rose	0.1043	0.9598
huile	0.1063	0.8869
lactone	0.0882	0.9683
menthe	0.1558	0.8294
bois	0.1305	0.8852
creme	0.0732	0.9503
boissons_alcoolisees	0.0990	0.8114
sucre_cuit	0.0893	0.8353
baie	0.0644	0.9880
poudre	0.0842	0.9451
viande_cuite	0.2446	0.7403
pomme	0.1024	0.9470
malte	0.1168	0.8344
mielle	0.0688	0.8857
solvant	0.1111	0.7895
ananas	0.0818	0.9308
fruit_rouge	0.0517	0.9767
coumarine	0.0548	0.9683
caramel	0.0960	0.8160
mineral	0.0499	0.9440
resineux	0.0958	0.9194
alliace	0.4089	0.8211
fruit_a_noyau	0.0575	0.9675
metal	0.0513	0.9504
metallique	0.0495	0.9496
peponide	0.0693	0.8455
melon	0.0686	0.8611
brule	0.1125	0.8505
feuille	0.0423	0.9714
alcool_de_fut	0.0735	0.8654
ether	0.0873	0.8218
boisson_fermentee	0.0540	0.8900
camphre	0.0997	0.8800
miel	0.0525	0.8660
citronne	0.0513	0.9688
racine	0.0346	0.9688
oignon	0.3415	0.8842
crucifere	0.1162	0.7553
lacte	0.0378	0.9574
fleur_d_arbre	0.0429	0.9247
vin	0.0513	0.9348
fromage	0.0736	0.8539
poire	0.0733	0.8764
banane	0.0649	0.8953
champignon	0.0409	0.9302
cafe	0.0943	0.8452
cacao	0.0566	0.9167
musque	0.0903	0.8101
savon	0.0451	0.9221
beurre	0.0468	0.9351
noix_de_coco	0.0378	0.9467
anise	0.0332	0.9324
pin	0.0690	0.9306
vanille	0.0620	0.8889
jasmin	0.0336	1.0000
ambre	0.0591	0.9577
ail	0.2601	0.8529
musc	0.0962	0.8657
cereale	0.0767	0.8955
peche	0.0335	0.9697
cerise	0.0372	0.9538
violette	0.0322	0.9836
rhum	0.0414	0.8667

Mean Precision: 0.1537
