Label	Precision	Recall
vegetal	0.6853	0.8259
fruite	0.6813	0.7628
frais	0.6779	0.7553
vegetal_vert	0.6131	0.7661
doux	0.4915	0.9002
gras	0.4563	0.8822
floral	0.4925	0.8092
boise	0.4594	0.7867
vert	0.4303	0.7653
aldehyde	0.3143	0.7806
chimique	0.2580	0.8098
empyreumatique	0.2998	0.9179
balsamique	0.2468	0.8482
aldehyde_frais	0.2498	0.7880
fruit_exotique	0.2618	0.8025
herbe	0.2223	0.7918
legume	0.1977	0.8923
fermentaire	0.1880	0.9251
phenole	0.2302	0.9167
epice	0.1951	0.8767
fleur_d_arbuste	0.2300	0.8187
cuit	0.1929	0.9195
terreux	0.1426	0.9525
fruit_sec	0.1654	0.8802
fleur_du_jardin	0.1849	0.8352
agrume	0.2505	0.7812
oleagineux	0.1607	0.8836
lactique	0.1510	0.9104
soufre	0.2698	0.9381
plante_aromatique	0.1475	0.7895
animal	0.0999	0.9299
fruit_a_coque	0.1264	0.9057
moisi	0.1011	0.9574
fruit_a_pepins	0.1884	0.7976
torrefie	0.1439	0.9588
medicinal	0.1496	0.9215
vegetal_sec	0.1150	0.8246
rose	0.1596	0.7723
huile	0.1378	0.7928
lactone	0.1219	0.8507
menthe	0.1608	0.8349
bois	0.1820	0.8095
creme	0.0883	0.9341
boissons_alcoolisees	0.1389	0.8249
sucre_cuit	0.0947	0.9059
baie	0.0760	0.8563
poudre	0.0965	0.8963
viande_cuite	0.1132	0.9226
pomme	0.1453	0.8487
malte	0.0858	0.9667
mielle	0.1110	0.7857
solvant	0.1476	0.8421
ananas	0.1076	0.8692
fruit_rouge	0.0688	0.9302
coumarine	0.0863	0.8504
caramel	0.0819	0.9206
mineral	0.0552	0.8800
resineux	0.1362	0.8548
alliace	0.2619	0.9680
fruit_a_noyau	0.0886	0.7581
metal	0.0548	0.8934
metallique	0.0542	0.8824
peponide	0.0965	0.7748
melon	0.0954	0.7615
brule	0.0686	0.9630
feuille	0.0620	0.7736
alcool_de_fut	0.0925	0.8365
ether	0.1197	0.8529
boisson_fermentee	0.0736	0.8100
camphre	0.0912	0.8900
miel	0.0859	0.7755
citronne	0.0825	0.8021
racine	0.0380	0.9688
oignon	0.2246	0.9688
crucifere	0.0696	0.9158
lacte	0.0464	0.8723
fleur_d_arbre	0.0642	0.8511
vin	0.0727	0.8587
fromage	0.0713	0.9111
poire	0.0937	0.8989
banane	0.0917	0.8506
champignon	0.0510	0.8276
cafe	0.0577	0.9765
cacao	0.0515	0.9524
musque	0.0695	0.8354
savon	0.0590	0.8205
beurre	0.0559	0.8701
noix_de_coco	0.0905	0.8947
anise	0.0439	0.8767
pin	0.1000	0.9315
vanille	0.0603	0.9583
jasmin	0.0593	0.7500
ambre	0.0970	0.8889
ail	0.1639	1.0000
musc	0.0882	0.9104
cereale	0.0451	0.9552
peche	0.0570	0.8060
cerise	0.0457	0.8939
violette	0.0498	0.8852
rhum	0.0520	0.7833

Mean Precision: 0.1626
