Label	Precision	Recall
vegetal	0.6615	0.8497
fruite	0.5855	0.9585
frais	0.5873	0.9022
vegetal_vert	0.5664	0.8685
doux	0.4406	0.9912
gras	0.4301	0.9787
floral	0.4424	0.9331
boise	0.4098	0.8989
vert	0.3515	0.8872
aldehyde	0.2895	0.9113
chimique	0.2130	0.9900
empyreumatique	0.3275	0.8742
balsamique	0.1943	0.9905
aldehyde_frais	0.2223	0.9243
fruit_exotique	0.2136	0.9023
herbe	0.1898	0.9442
legume	0.2299	0.8084
fermentaire	0.1572	0.9339
phenole	0.2158	0.8817
epice	0.1776	0.9184
fleur_d_arbuste	0.1738	0.9595
cuit	0.2140	0.8594
terreux	0.1371	0.9710
fruit_sec	0.1334	0.9213
fleur_du_jardin	0.1556	0.9347
agrume	0.1937	0.8889
oleagineux	0.1494	0.8554
lactique	0.1238	0.9821
soufre	0.4828	0.8207
plante_aromatique	0.1278	0.8944
animal	0.1163	0.8259
fruit_a_coque	0.1442	0.8340
moisi	0.0905	0.9806
fruit_a_pepins	0.1382	0.8968
torrefie	0.1585	0.9174
medicinal	0.1225	0.8755
vegetal_sec	0.0843	0.9868
rose	0.1049	0.9598
huile	0.1095	0.8063
lactone	0.0820	0.9910
menthe	0.1352	0.8294
bois	0.1681	0.7333
creme	0.0643	0.9835
boissons_alcoolisees	0.0865	0.9270
sucre_cuit	0.0765	0.9006
baie	0.0656	0.9636
poudre	0.0826	0.8902
viande_cuite	0.1374	0.8831
pomme	0.1031	0.9073
malte	0.0894	0.9400
mielle	0.0617	0.9357
solvant	0.0900	0.8722
ananas	0.0745	0.9535
fruit_rouge	0.0465	1.0000
coumarine	0.0470	0.9921
caramel	0.0723	0.9365
mineral	0.0529	0.9440
resineux	0.1158	0.8468
alliace	0.3394	0.9032
fruit_a_noyau	0.0544	0.9431
metal	0.0569	0.9016
metallique	0.0556	0.8739
peponide	0.0706	0.8545
melon	0.0733	0.8165
brule	0.0780	0.9346
feuille	0.0434	0.9811
alcool_de_fut	0.0674	0.8846
ether	0.0700	0.8725
boisson_fermentee	0.0489	0.9400
camphre	0.0659	0.9000
miel	0.0402	0.8980
citronne	0.0558	0.8958
racine	0.0333	0.9688
oignon	0.2675	0.9263
crucifere	0.0866	0.8085
lacte	0.0334	1.0000
fleur_d_arbre	0.0454	0.9468
vin	0.0473	0.8913
fromage	0.0589	0.8778
poire	0.0733	0.8989
banane	0.0593	0.8506
champignon	0.0383	0.9070
cafe	0.0716	0.9529
cacao	0.0506	0.9405
musque	0.1054	0.7215
savon	0.0487	0.8718
beurre	0.0301	0.9740
noix_de_coco	0.0299	0.9867
anise	0.0302	0.8919
pin	0.0840	0.9041
vanille	0.0452	0.9028
jasmin	0.0371	0.9722
ambre	0.0887	0.8592
ail	0.1870	0.9706
musc	0.1261	0.8358
cereale	0.0459	0.8955
peche	0.0329	0.9552
cerise	0.0296	0.9692
violette	0.0336	0.9016
rhum	0.0323	0.9667

Mean Precision: 0.1449
