Label	Precision	Recall
vegetal	0.6611	0.8938
fruite	0.6027	0.9548
frais	0.6039	0.9165
vegetal_vert	0.5518	0.9051
doux	0.4537	0.9769
gras	0.4470	0.9525
floral	0.4257	0.9500
boise	0.4006	0.9548
vert	0.3629	0.9094
aldehyde	0.2767	0.9302
chimique	0.2599	0.8567
empyreumatique	0.4064	0.8003
balsamique	0.2079	0.9848
aldehyde_frais	0.2162	0.9426
fruit_exotique	0.2073	0.9448
herbe	0.1951	0.9460
legume	0.3311	0.6652
fermentaire	0.2009	0.8590
phenole	0.2542	0.8785
epice	0.1808	0.9301
fleur_d_arbuste	0.1757	0.9719
cuit	0.2791	0.7865
terreux	0.1820	0.7857
fruit_sec	0.1551	0.8994
fleur_du_jardin	0.1544	0.9688
agrume	0.1833	0.9031
oleagineux	0.1635	0.8869
lactique	0.1476	0.9463
soufre	0.6193	0.7966
plante_aromatique	0.1325	0.8842
animal	0.1509	0.6259
fruit_a_coque	0.1638	0.7879
moisi	0.1135	0.8638
fruit_a_pepins	0.1385	0.9444
torrefie	0.1956	0.8471
medicinal	0.1614	0.9215
vegetal_sec	0.0863	0.9825
rose	0.1117	0.9598
huile	0.1206	0.8416
lactone	0.0931	0.9774
menthe	0.1922	0.7962
bois	0.1651	0.8421
creme	0.0782	0.9558
boissons_alcoolisees	0.1020	0.9029
sucre_cuit	0.0921	0.9235
baie	0.0687	0.9518
poudre	0.0973	0.9207
viande_cuite	0.2536	0.7922
pomme	0.1046	0.9868
malte	0.1057	0.9139
mielle	0.0733	0.9000
solvant	0.1640	0.7068
ananas	0.0805	0.9692
fruit_rouge	0.0606	0.9380
coumarine	0.0616	0.9683
caramel	0.0943	0.8800
mineral	0.0626	0.9200
resineux	0.1341	0.8629
alliace	0.3691	0.8943
fruit_a_noyau	0.0615	0.9756
metal	0.0620	0.9174
metallique	0.0587	0.9076
peponide	0.0697	0.8636
melon	0.0730	0.8796
brule	0.1095	0.8972
feuille	0.0491	0.9333
alcool_de_fut	0.0771	0.9038
ether	0.1256	0.7525
boisson_fermentee	0.0601	0.9300
camphre	0.1320	0.8500
miel	0.0508	0.9175
citronne	0.0615	0.9375
racine	0.0449	0.8750
oignon	0.3050	0.9053
crucifere	0.1393	0.7234
lacte	0.0423	0.9681
fleur_d_arbre	0.0462	0.9247
vin	0.0629	0.9239
fromage	0.0813	0.9213
poire	0.0760	0.9213
banane	0.0667	0.9535
champignon	0.0527	0.8837
cafe	0.1050	0.8690
cacao	0.0570	0.9167
musque	0.1968	0.7722
savon	0.0484	0.8442
beurre	0.0431	0.9221
noix_de_coco	0.0525	0.9200
anise	0.0378	0.8919
pin	0.1071	0.9167
vanille	0.0673	0.9306
jasmin	0.0376	1.0000
ambre	0.0753	0.9296
ail	0.2348	0.9118
musc	0.2171	0.8358
cereale	0.0758	0.8955
peche	0.0388	0.9848
cerise	0.0441	0.9077
violette	0.0357	0.9836
rhum	0.0440	0.9167

Mean Precision: 0.1656
