Label	Precision	Recall
vegetal	0.6810	0.8588
fruite	0.6598	0.8340
frais	0.6414	0.8483
vegetal_vert	0.5948	0.8487
doux	0.4966	0.8691
gras	0.4803	0.8493
floral	0.4581	0.9265
boise	0.4631	0.8260
vert	0.4050	0.8131
aldehyde	0.2887	0.9000
chimique	0.2879	0.8267
empyreumatique	0.4040	0.8122
balsamique	0.2463	0.8612
aldehyde_frais	0.2302	0.9050
fruit_exotique	0.2555	0.8599
herbe	0.2046	0.8963
legume	0.2662	0.8238
fermentaire	0.2216	0.7687
phenole	0.2706	0.8668
epice	0.1925	0.9091
fleur_d_arbuste	0.2030	0.9209
cuit	0.2821	0.7891
terreux	0.1713	0.8254
fruit_sec	0.2183	0.7318
fleur_du_jardin	0.1703	0.9403
agrume	0.1883	0.9003
oleagineux	0.2310	0.7679
lactique	0.1705	0.8896
soufre	0.5000	0.8414
plante_aromatique	0.1508	0.8211
animal	0.1024	0.9444
fruit_a_coque	0.1832	0.7614
moisi	0.1187	0.8093
fruit_a_pepins	0.1750	0.8770
torrefie	0.1941	0.8636
medicinal	0.1683	0.9174
vegetal_sec	0.1030	0.8596
rose	0.1288	0.9062
huile	0.1290	0.7964
lactone	0.1249	0.8597
menthe	0.1954	0.8057
bois	0.1679	0.8469
creme	0.0961	0.9282
boissons_alcoolisees	0.1386	0.8171
sucre_cuit	0.1235	0.7882
baie	0.0834	0.9157
poudre	0.0994	0.9146
viande_cuite	0.2170	0.8636
pomme	0.1336	0.9007
malte	0.1178	0.8411
mielle	0.1061	0.8429
solvant	0.1599	0.7669
ananas	0.1193	0.8385
fruit_rouge	0.0863	0.8295
coumarine	0.0929	0.9286
caramel	0.1224	0.7920
mineral	0.0576	0.9200
resineux	0.1263	0.8790
alliace	0.3134	0.9350
fruit_a_noyau	0.0847	0.8537
metal	0.0595	0.9091
metallique	0.0575	0.9076
peponide	0.0773	0.8636
melon	0.0768	0.8519
brule	0.0989	0.9252
feuille	0.0509	0.8952
alcool_de_fut	0.0897	0.8365
ether	0.1262	0.7723
boisson_fermentee	0.0823	0.8400
camphre	0.1148	0.9100
miel	0.0860	0.7732
citronne	0.0643	0.9688
racine	0.0425	0.9167
oignon	0.2655	0.9474
crucifere	0.1121	0.7872
lacte	0.0584	0.7766
fleur_d_arbre	0.0573	0.8817
vin	0.0818	0.8913
fromage	0.0761	0.9213
poire	0.0825	0.9101
banane	0.0873	0.8837
champignon	0.0565	0.8372
cafe	0.0875	0.9405
cacao	0.0686	0.8333
musque	0.0890	0.9114
savon	0.0498	0.9091
beurre	0.0680	0.8052
noix_de_coco	0.0922	0.8667
anise	0.0455	0.8784
pin	0.1248	0.8889
vanille	0.0766	0.9028
jasmin	0.0774	0.8333
ambre	0.0689	0.9437
ail	0.1903	0.9853
musc	0.0991	0.9403
cereale	0.0733	0.8955
peche	0.0510	0.9091
cerise	0.0552	0.9231
violette	0.0388	0.9508
rhum	0.0592	0.8000

Mean Precision: 0.1742
